,years_experience,degree,nr_commits,nr_languages,nr_stars
2724,1.0,0.0,850.0,2.0,3.0
3068,1.0,0.0,847.0,6.0,3.0
2613,0.0,0.0,846.0,9.0,8.0
2363,1.0,0.0,849.0,3.0,3.0
3236,2.0,0.0,851.0,9.0,6.0
3186,3.0,0.0,845.0,9.0,0.0
2747,2.0,0.0,859.0,0.0,5.0
2234,1.0,0.0,854.0,2.0,6.0
3286,3.0,0.0,851.0,5.0,2.0
2622,1.0,0.0,846.0,2.0,7.0
2219,3.0,0.0,1853.0,0.0,6.0
3260,0.0,0.0,848.0,1.0,4.0
3498,0.0,0.0,847.0,2.0,2.0
3163,2.0,1.0,859.0,26.0,3.0
3673,3.0,0.0,847.0,4.0,1.0
2954,3.0,0.0,848.0,10.0,6.0
2971,2.0,1.0,856.0,5.0,4.0
2818,2.0,0.0,846.0,0.0,5.0
2662,2.0,0.0,852.0,4.0,7.0
2213,3.0,0.0,850.0,16.0,6.0
2572,2.0,1.0,1859.0,1.0,2.0
2938,0.0,1.0,851.0,1.0,0.0
2171,3.0,0.0,849.0,4.0,1.0
3700,0.0,0.0,849.0,1.0,1.0
2017,3.0,0.0,1860.0,6.0,0.0
2161,2.0,1.0,1862.0,3.0,3.0
2390,1.0,0.0,850.0,1.0,7.0
2226,0.0,1.0,848.0,7.0,9.0
3423,2.0,0.0,858.0,0.0,7.0
2431,1.0,1.0,843.0,0.0,3.0
3754,1.0,1.0,849.0,5.0,3.0
3995,0.0,0.0,852.0,5.0,1.0
2446,3.0,0.0,1856.0,3.0,4.0
3238,1.0,2.0,850.0,2.0,8.0
2403,3.0,0.0,853.0,4.0,8.0
3044,1.0,0.0,852.0,3.0,6.0
2324,0.0,2.0,845.0,1.0,5.0
2011,0.0,0.0,845.0,13.0,6.0
3535,0.0,2.0,850.0,4.0,5.0
2051,1.0,2.0,846.0,3.0,3.0
2694,2.0,1.0,848.0,0.0,1.0
3307,2.0,0.0,847.0,1.0,5.0
2625,1.0,1.0,846.0,9.0,1.0
3225,0.0,0.0,849.0,1.0,6.0
3707,1.0,1.0,852.0,0.0,2.0
2135,2.0,0.0,846.0,2.0,4.0
3170,3.0,0.0,849.0,3.0,5.0
2982,2.0,0.0,845.0,8.0,4.0
3598,1.0,0.0,852.0,1.0,10.0
2624,2.0,0.0,841.0,1.0,8.0
3734,1.0,2.0,847.0,1.0,0.0
3258,1.0,0.0,847.0,1.0,2.0
2453,0.0,2.0,850.0,7.0,4.0
2077,0.0,0.0,852.0,4.0,4.0
3256,1.0,1.0,848.0,0.0,5.0
2251,2.0,0.0,852.0,7.0,1.0
2275,0.0,1.0,848.0,2.0,2.0
2308,2.0,0.0,856.0,10.0,0.0
3522,1.0,1.0,853.0,1.0,9.0
3930,0.0,0.0,854.0,5.0,3.0
3998,0.0,0.0,849.0,4.0,3.0
2471,1.0,1.0,848.0,7.0,5.0
2231,2.0,0.0,849.0,2.0,2.0
2523,4.0,0.0,2870.0,0.0,2.0
2480,1.0,1.0,851.0,5.0,1.0
3331,2.0,0.0,853.0,5.0,6.0
2092,0.0,0.0,852.0,2.0,0.0
3064,3.0,0.0,1857.0,7.0,5.0
3295,2.0,0.0,847.0,1.0,10.0
3071,0.0,2.0,848.0,3.0,3.0
3152,0.0,0.0,845.0,2.0,2.0
3635,1.0,0.0,845.0,0.0,2.0
2252,2.0,1.0,846.0,2.0,5.0
3824,1.0,1.0,849.0,0.0,5.0
3242,2.0,0.0,847.0,3.0,5.0
2750,0.0,0.0,848.0,5.0,1.0
3417,0.0,0.0,855.0,5.0,2.0
3475,2.0,0.0,856.0,18.0,4.0
2378,3.0,0.0,849.0,12.0,10.0
2763,1.0,1.0,848.0,1.0,3.0
2367,1.0,0.0,849.0,14.0,1.0
3600,1.0,1.0,844.0,3.0,3.0
3721,3.0,0.0,846.0,1.0,3.0
2276,0.0,2.0,844.0,2.0,4.0
2124,2.0,2.0,851.0,4.0,2.0
2897,1.0,1.0,849.0,6.0,4.0
2754,2.0,0.0,1857.0,1.0,2.0
3897,4.0,0.0,2863.0,0.0,2.0
2426,2.0,1.0,847.0,1.0,1.0
3099,0.0,1.0,850.0,1.0,3.0
3929,2.0,1.0,851.0,15.0,6.0
2094,1.0,0.0,848.0,7.0,5.0
3335,1.0,0.0,844.0,5.0,11.0
3080,1.0,0.0,854.0,4.0,5.0
3538,3.0,0.0,1857.0,2.0,9.0
2712,2.0,0.0,844.0,6.0,4.0
2138,4.0,0.0,2866.0,2.0,2.0
