,u_x1,u_x2,u_x3,u_y
2000,0.42634305,-0.8104559,-0.00597147,0.3672415
2001,0.36371216,-0.0949571,0.13583541,0.90441716
2002,0.45396295,2.2979121,0.11480184,0.13752854
2003,1.2802879,-0.919882,-0.057906996,0.24206495
2004,-0.6554453,0.78435475,0.09422531,0.40177083
2005,-1.430395,-1.3489741,-0.112537324,0.34435153
2006,0.019327927,0.33533415,0.10945626,0.806877
2007,-0.91035026,0.44419843,-0.13265672,0.1913817
2008,2.1471257,-1.0060347,-0.032968592,0.36045325
2009,1.5313535,-0.18159895,-0.017996727,0.6910918
2010,-0.10372415,-0.2095569,-0.10334327,0.54737186
2011,-1.1211954,1.3112671,0.06516989,0.1145761
2012,-0.018028311,1.198415,0.07845487,0.65814495
2013,-1.0861223,1.5940763,-0.07483062,0.6389742
2014,-0.81458855,-1.6190838,0.17651336,0.21796775
2015,-0.03420638,0.059778307,0.032969244,0.0045405626
2016,0.42886028,1.7413006,-0.058167793,0.21820092
2017,-0.95034045,1.41145,-0.011524568,0.86913335
2018,0.1601201,-0.26401314,0.10293406,0.43096614
2019,1.2962456,-0.6289322,-0.11392037,0.48088694
2020,0.04446799,1.1398227,-0.033947647,0.74299955
2021,0.13538925,-1.5262691,0.045631506,0.64123726
2022,0.80026346,0.29194435,-0.052329864,0.67013407
2023,-0.8861565,-0.6336824,-0.073130675,0.8669596
2024,0.07401464,0.6208358,0.06568908,0.4095577
2025,0.0036898304,-1.0665885,0.17346127,0.9020728
2026,1.6711227,-0.52945656,-0.03346851,0.84541404
2027,-0.6432131,-1.0217624,-0.008280571,0.41277277
2028,2.118414,-0.67849666,-0.06358638,0.25344253
2029,-0.10835963,-0.38215828,0.08723233,0.7890034
2030,-1.7848738,0.5193855,-0.023262518,0.8263322
2031,-1.093449,-0.10732002,0.094468676,0.5931879
2032,0.69209754,-1.1605315,-0.045682024,0.4318905
2033,1.2054092,0.16669394,0.16962303,0.7640246
2034,0.2807813,0.012351838,0.046864074,0.31682968
2035,-0.9120333,-0.3876077,0.044858806,0.3418361
2036,0.6971748,0.7428852,-0.0011746847,0.36591053
2037,0.4366324,0.098550834,0.036424063,0.78101075
2038,-1.0263352,-0.33456883,-0.04319642,0.028465986
2039,0.6455688,0.88999975,-0.10651906,0.65497124
2040,0.938064,0.90968853,-0.0481574,0.057306886
2041,0.937054,-2.4755118,-0.1353123,0.24928224
2042,0.9073566,0.957516,0.055291206,0.6349182
2043,-0.29948685,-0.97115326,-0.19776963,0.763409
2044,-0.18807182,-1.4258847,0.026065797,0.09580171
