,years_experience,degree,nr_commits,nr_languages,nr_stars
3053,3.0,0.0,1867.0,6.5,0.0
2952,3.0,0.0,1854.0,2.5,2.0
3154,1.0,0.0,846.0,1.5,3.0
3262,2.0,0.0,849.0,3.5,1.0
3962,3.0,1.0,848.0,10.5,2.0
2258,0.0,2.0,851.0,5.5,8.0
2534,1.0,2.0,850.0,13.5,4.0
3281,2.0,0.0,841.0,4.5,3.0
3547,0.0,1.0,849.0,1.5,2.0
3410,2.0,0.0,851.0,4.5,2.0
3003,0.0,2.0,852.0,4.5,3.0
3794,1.0,1.0,845.0,0.5,3.0
3040,1.0,0.0,844.0,2.5,3.0
2005,0.0,0.0,851.0,13.5,5.0
3584,1.0,1.0,847.0,1.5,2.0
2865,2.0,1.0,1857.0,13.5,2.0
2238,3.0,0.0,1858.0,4.5,7.0
3844,2.0,1.0,851.0,11.5,3.0
2828,1.0,0.0,848.0,2.5,2.0
3083,2.0,1.0,852.0,2.5,4.0
3966,1.0,1.0,849.0,6.5,4.0
3441,3.0,0.0,851.0,0.5,6.0
2676,1.0,1.0,847.0,4.5,2.0
2322,1.0,0.0,845.0,1.5,0.0
2393,1.0,1.0,847.0,7.5,5.0
3706,2.0,0.0,847.0,2.5,2.0
2746,0.0,1.0,847.0,6.5,3.0
3729,0.0,0.0,843.0,2.5,4.0
2885,4.0,0.0,1857.0,10.5,2.0
2625,1.0,0.0,839.0,0.5,5.0
3376,1.0,0.0,849.0,2.5,6.0
2173,0.0,0.0,843.0,0.5,3.0
2530,1.0,0.0,849.0,10.5,2.0
2996,2.0,0.0,851.0,0.5,4.0
2468,2.0,0.0,851.0,3.5,6.0
3591,0.0,1.0,850.0,2.5,4.0
2008,2.0,0.0,1856.0,3.5,2.0
2450,1.0,1.0,846.0,1.5,3.0
2565,2.0,0.0,845.0,0.5,3.0
3304,1.0,0.0,847.0,7.5,1.0
2854,1.0,0.0,846.0,5.5,0.0
3400,2.0,1.0,846.0,3.5,4.0
2241,2.0,0.0,851.0,6.5,3.0
2034,1.0,1.0,844.0,4.5,6.0
2301,1.0,2.0,851.0,4.5,9.0
3757,0.0,0.0,849.0,1.5,3.0
