,years_experience,degree,nr_commits,nr_languages,nr_stars
3053,0.0,0.0,1834.0,0.0,0.0
2952,0.0,0.0,1818.0,0.0,0.0
3154,0.0,0.0,834.0,0.0,0.0
3262,0.0,0.0,823.0,0.0,0.0
3962,0.0,0.0,813.0,0.0,0.0
2258,0.0,0.0,846.0,0.0,0.0
2534,0.0,0.0,836.0,0.0,0.0
3281,0.0,0.0,819.0,0.0,0.0
3547,0.0,0.0,847.0,0.0,0.0
3410,0.0,0.0,825.0,0.0,0.0
3003,0.0,0.0,846.0,0.0,0.0
3794,0.0,0.0,831.0,0.0,0.0
3040,0.0,0.0,831.0,0.0,0.0
2005,0.0,0.0,849.0,0.0,0.0
3584,0.0,0.0,835.0,0.0,0.0
2865,0.0,0.0,1833.0,0.0,0.0
2238,0.0,0.0,1823.0,0.0,0.0
3844,0.0,0.0,828.0,0.0,0.0
2828,0.0,0.0,828.0,0.0,0.0
3083,0.0,0.0,826.0,0.0,0.0
3966,0.0,0.0,839.0,0.0,0.0
3441,0.0,0.0,817.0,0.0,0.0
2676,0.0,0.0,831.0,0.0,0.0
2322,0.0,0.0,831.0,0.0,0.0
2393,0.0,0.0,835.0,0.0,0.0
3706,0.0,0.0,823.0,0.0,0.0
2746,0.0,0.0,846.0,0.0,0.0
3729,0.0,0.0,840.0,0.0,0.0
2885,0.0,0.0,1813.0,0.0,0.0
2625,0.0,0.0,827.0,0.0,0.0
3376,0.0,0.0,833.0,0.0,0.0
2173,0.0,0.0,837.0,0.0,0.0
2530,0.0,0.0,834.0,0.0,0.0
2996,0.0,0.0,826.0,0.0,0.0
2468,0.0,0.0,829.0,0.0,0.0
3591,0.0,0.0,847.0,0.0,0.0
2008,0.0,0.0,1831.0,0.0,0.0
2450,0.0,0.0,831.0,0.0,0.0
2565,0.0,0.0,821.0,0.0,0.0
3304,0.0,0.0,834.0,0.0,0.0
2854,0.0,0.0,828.0,0.0,0.0
3400,0.0,0.0,823.0,0.0,0.0
2241,0.0,0.0,828.0,0.0,0.0
2034,0.0,0.0,831.0,0.0,0.0
2301,0.0,0.0,841.0,0.0,0.0
3757,0.0,0.0,847.0,0.0,0.0
3964,0.0,0.0,836.0,0.0,0.0
3593,0.0,0.0,845.0,0.0,0.0
2304,0.0,0.0,821.0,0.0,0.0
2305,0.0,0.0,827.0,0.0,0.0
3114,0.0,0.0,1825.0,0.0,0.0
2949,0.0,0.0,839.0,0.0,0.0
3929,0.0,0.0,831.0,0.0,0.0
2937,0.0,0.0,1808.0,0.0,0.0
2242,0.0,0.0,843.0,0.0,0.0
2362,0.0,0.0,828.0,0.0,0.0
3184,0.0,0.0,812.0,0.0,0.0
3730,0.0,0.0,831.0,0.0,0.0
3420,0.0,0.0,829.0,0.0,0.0
3210,0.0,0.0,824.0,0.0,0.0
2222,0.0,0.0,1823.0,0.0,0.0
3504,0.0,0.0,818.0,0.0,0.0
2548,0.0,0.0,827.0,0.0,0.0
2159,0.0,0.0,837.0,0.0,0.0
2278,0.0,0.0,822.0,0.0,0.0
2636,0.0,0.0,812.0,0.0,0.0
3395,0.0,0.0,846.0,0.0,0.0
3820,0.0,0.0,820.0,0.0,0.0
2531,0.0,0.0,821.0,0.0,0.0
3046,0.0,0.0,1821.0,0.0,0.0
2352,0.0,0.0,826.0,0.0,0.0
3910,0.0,0.0,830.0,0.0,0.0
3608,0.0,0.0,839.0,0.0,0.0
2252,0.0,0.0,811.0,0.0,0.0
3451,0.0,0.0,841.0,0.0,0.0
2869,0.0,0.0,836.0,0.0,0.0
2749,0.0,0.0,839.0,0.0,0.0
3195,0.0,0.0,830.0,0.0,0.0
2765,0.0,0.0,837.0,0.0,0.0
3643,0.0,0.0,849.0,0.0,0.0
3678,0.0,0.0,807.0,0.0,0.0
3037,0.0,0.0,815.0,0.0,0.0
2336,0.0,0.0,827.0,0.0,0.0
3454,0.0,0.0,827.0,0.0,0.0
2059,0.0,0.0,843.0,0.0,0.0
3448,0.0,0.0,835.0,0.0,0.0
3328,0.0,0.0,836.0,0.0,0.0
2694,0.0,0.0,843.0,0.0,0.0
3447,0.0,0.0,839.0,0.0,0.0
2313,0.0,0.0,832.0,0.0,0.0
3475,0.0,0.0,835.0,0.0,0.0
2247,0.0,0.0,1829.0,0.0,0.0
2110,0.0,0.0,1837.0,0.0,0.0
3464,0.0,0.0,1828.0,0.0,0.0
2841,0.0,0.0,851.0,0.0,0.0
2878,0.0,0.0,846.0,0.0,0.0
2849,0.0,0.0,814.0,0.0,0.0
2221,0.0,0.0,843.0,0.0,0.0
3106,0.0,0.0,830.0,0.0,0.0
3656,0.0,0.0,830.0,0.0,0.0
2487,0.0,0.0,819.0,0.0,0.0
2758,0.0,0.0,814.0,0.0,0.0
2753,0.0,0.0,830.0,0.0,0.0
2566,0.0,0.0,834.0,0.0,0.0
3516,0.0,0.0,850.0,0.0,0.0
3533,0.0,0.0,826.0,0.0,0.0
2763,0.0,0.0,819.0,0.0,0.0
3173,0.0,0.0,830.0,0.0,0.0
2925,0.0,0.0,826.0,0.0,0.0
2833,0.0,0.0,834.0,0.0,0.0
2095,0.0,0.0,825.0,0.0,0.0
3177,0.0,0.0,834.0,0.0,0.0
3223,0.0,0.0,1834.0,0.0,0.0
3339,0.0,0.0,833.0,0.0,0.0
2764,0.0,0.0,825.0,0.0,0.0
3407,0.0,0.0,834.0,0.0,0.0
3240,0.0,0.0,854.0,0.0,0.0
2990,0.0,0.0,844.0,0.0,0.0
3760,0.0,0.0,1838.0,0.0,0.0
3187,0.0,0.0,823.0,0.0,0.0
2776,0.0,0.0,848.0,0.0,0.0
3551,0.0,0.0,834.0,0.0,0.0
2940,0.0,0.0,1833.0,0.0,0.0
3566,0.0,0.0,832.0,0.0,0.0
3526,0.0,0.0,829.0,0.0,0.0
2920,0.0,0.0,834.0,0.0,0.0
2963,0.0,0.0,828.0,0.0,0.0
3434,0.0,0.0,1821.0,0.0,0.0
3621,0.0,0.0,826.0,0.0,0.0
2811,0.0,0.0,1826.0,0.0,0.0
3245,0.0,0.0,832.0,0.0,0.0
3099,0.0,0.0,1841.0,0.0,0.0
3325,0.0,0.0,835.0,0.0,0.0
2761,0.0,0.0,1827.0,0.0,0.0
2291,0.0,0.0,829.0,0.0,0.0
2091,0.0,0.0,833.0,0.0,0.0
3256,0.0,0.0,1822.0,0.0,0.0
3220,0.0,0.0,821.0,0.0,0.0
2293,0.0,0.0,830.0,0.0,0.0
3445,0.0,0.0,836.0,0.0,0.0
2417,0.0,0.0,2841.0,0.0,0.0
