,y_hat
2843,False
3528,False
3890,False
3991,False
3790,False
3426,False
2129,False
2099,False
2611,False
2667,False
2948,False
2814,False
3079,False
3737,False
3096,False
2076,False
2889,False
2170,False
2969,False
2445,False
3065,False
2886,False
2512,False
2377,False
3511,False
2035,False
2880,False
2142,False
3304,False
2163,False
3174,False
2301,False
3983,False
2528,False
3323,False
2065,False
3191,False
3995,False
2863,False
3286,False
2006,False
2145,False
3699,False
3444,False
2075,False
3524,False
2236,False
3034,False
3377,False
3525,False
2360,False
2238,False
2963,False
2281,False
2657,False
3052,False
2180,False
3869,False
3531,False
3110,False
2829,False
3249,False
2201,False
3360,False
2875,False
3748,False
2402,False
2097,False
3308,False
3630,False
2462,False
3046,False
2802,False
2891,False
3623,False
2096,False
3322,False
3104,False
2933,False
3213,False
3839,False
3175,False
3921,False
3225,False
2417,False
3888,False
3362,False
3595,False
2427,False
2659,False
3097,False
3821,False
3646,False
3084,False
2090,False
2777,False
2791,False
2538,False
3057,False
3154,False
2298,False
3408,False
2484,False
2437,False
3935,False
3476,False
3786,False
2730,False
2028,False
3544,False
3959,False
2188,False
3898,False
2571,False
2103,False
2630,False
3967,False
3129,False
2155,False
3782,False
3451,False
3376,False
3992,False
3427,False
3413,False
3519,False
2518,False
2345,False
3527,False
2624,False
3836,False
3512,False
2726,False
2088,False
3537,False
2225,False
2456,False
2572,False
2917,False
3138,False
3577,False
3280,False
3440,False
3103,False
3257,False
2710,False
3894,False
2292,False
3723,False
2714,False
3032,False
3253,False
2937,False
2011,False
3210,False
3113,False
2045,False
2133,False
2384,False
3879,False
3933,False
2040,False
3216,False
3674,False
3817,False
3148,False
2195,False
2828,False
2749,False
2322,False
2720,False
2859,False
2910,False
3615,False
2555,False
2215,False
2869,False
3831,False
2350,False
2548,False
2389,False
2570,False
3340,False
2911,False
2573,False
2637,False
2193,False
3912,False
2962,False
2955,False
2961,False
3295,False
3392,False
3204,False
3566,False
2848,False
3344,False
3550,False
2604,False
2269,False
