,years_experience,degree,nr_commits,nr_languages,nr_stars
3774,2.0,0.0,26.0,6.0,1.0
2206,1.0,1.0,13.0,6.0,6.0
3197,1.0,1.0,15.0,4.0,4.0
2694,0.0,2.0,2.0,5.0,2.0
3961,1.0,0.0,14.0,3.0,3.0
2275,2.0,0.0,22.0,4.0,1.0
2832,2.0,0.0,20.0,2.0,7.0
2380,1.0,0.0,14.0,3.0,11.0
3981,0.0,2.0,7.0,1.0,8.0
3210,3.0,0.0,33.0,7.0,3.0
2432,1.0,1.0,12.0,3.0,1.0
3955,0.0,1.0,7.0,19.0,7.0
3025,1.0,1.0,13.0,3.0,4.0
3589,0.0,2.0,3.0,2.0,2.0
3296,1.0,0.0,15.0,1.0,6.0
2680,0.0,0.0,3.0,5.0,5.0
2549,2.0,0.0,21.0,8.0,2.0
3167,1.0,0.0,14.0,2.0,10.0
2939,0.0,0.0,4.0,3.0,7.0
3155,1.0,1.0,15.0,0.0,2.0
2394,2.0,0.0,26.0,10.0,3.0
3677,3.0,0.0,31.0,11.0,2.0
2915,1.0,2.0,14.0,0.0,2.0
3691,0.0,1.0,4.0,2.0,2.0
3247,0.0,1.0,6.0,6.0,4.0
2427,2.0,0.0,21.0,4.0,0.0
3088,3.0,0.0,35.0,2.0,9.0
3729,1.0,0.0,14.0,0.0,2.0
2434,0.0,0.0,7.0,0.0,10.0
2955,3.0,0.0,34.0,5.0,0.0
2355,3.0,0.0,34.0,2.0,5.0
2675,2.0,0.0,24.0,5.0,4.0
3863,1.0,0.0,15.0,9.0,4.0
3430,0.0,2.0,2.0,4.0,1.0
2706,1.0,1.0,13.0,18.0,7.0
2442,0.0,2.0,3.0,3.0,6.0
3690,1.0,0.0,14.0,8.0,12.0
2749,2.0,0.0,23.0,6.0,7.0
3077,1.0,0.0,11.0,6.0,8.0
3962,1.0,0.0,14.0,5.0,7.0
2863,3.0,0.0,34.0,1.0,6.0
3354,1.0,1.0,14.0,1.0,0.0
2103,1.0,1.0,14.0,3.0,4.0
3731,2.0,0.0,29.0,5.0,2.0
3989,1.0,1.0,12.0,7.0,5.0
2290,2.0,1.0,23.0,3.0,6.0
2071,1.0,1.0,14.0,2.0,5.0
3259,2.0,0.0,25.0,4.0,6.0
3575,1.0,1.0,13.0,2.0,4.0
3526,0.0,1.0,4.0,0.0,2.0
3339,1.0,0.0,17.0,1.0,6.0
2180,3.0,0.0,31.0,7.0,5.0
2390,1.0,0.0,13.0,2.0,0.0
3010,2.0,0.0,22.0,6.0,1.0
2951,0.0,0.0,4.0,10.0,3.0
3285,2.0,1.0,24.0,0.0,3.0
3111,0.0,0.0,2.0,1.0,0.0
3326,0.0,0.0,5.0,7.0,8.0
2329,0.0,0.0,4.0,5.0,5.0
2452,3.0,0.0,35.0,1.0,10.0
2793,2.0,1.0,21.0,15.0,8.0
2156,2.0,1.0,25.0,0.0,0.0
3314,3.0,0.0,32.0,5.0,1.0
3328,3.0,0.0,37.0,1.0,3.0
2114,0.0,0.0,4.0,4.0,1.0
3215,1.0,1.0,14.0,2.0,5.0
2251,0.0,2.0,7.0,2.0,4.0
3543,0.0,0.0,3.0,6.0,4.0
2174,1.0,0.0,15.0,14.0,3.0
3165,0.0,0.0,3.0,8.0,8.0
3503,3.0,0.0,33.0,2.0,6.0
2895,2.0,1.0,20.0,0.0,3.0
3675,1.0,0.0,13.0,0.0,2.0
2202,1.0,0.0,18.0,5.0,0.0
3992,2.0,0.0,25.0,3.0,3.0
2048,3.0,0.0,37.0,1.0,1.0
2709,2.0,1.0,24.0,6.0,2.0
2820,0.0,2.0,6.0,15.0,4.0
2550,2.0,0.0,23.0,3.0,15.0
3453,2.0,0.0,22.0,8.0,3.0
2322,1.0,0.0,12.0,0.0,4.0
3098,2.0,0.0,30.0,2.0,7.0
3298,3.0,0.0,32.0,1.0,1.0
3041,3.0,1.0,34.0,9.0,2.0
2654,1.0,1.0,11.0,9.0,6.0
2871,1.0,0.0,17.0,14.0,5.0
3887,1.0,1.0,12.0,7.0,10.0
2534,2.0,0.0,25.0,8.0,6.0
2326,0.0,1.0,3.0,0.0,5.0
2262,1.0,0.0,12.0,0.0,0.0
2243,1.0,0.0,13.0,5.0,5.0
