,y_hat
2908,False
2891,False
2547,False
2517,False
3850,False
3173,False
2411,False
2452,False
3103,False
2550,False
2048,False
3709,False
3253,False
3146,False
2069,False
2459,False
3889,False
2443,False
2809,False
2677,False
2200,False
2606,False
2349,False
3177,False
2664,False
2301,False
3180,False
2325,False
3612,False
3538,False
2409,False
2839,False
3018,False
3644,False
2081,False
3123,False
2298,False
2694,False
3988,False
3229,False
2050,False
2376,False
3635,False
3183,False
2871,False
2543,False
3205,False
3531,False
2227,False
3739,False
3176,False
3586,False
3615,False
3494,False
3995,False
2521,False
2704,False
3962,False
3167,False
2212,False
2243,False
3451,False
2312,False
2859,False
2110,False
3938,False
3886,False
2661,False
2812,False
2303,False
2995,False
2124,False
3338,False
3816,False
3970,False
3431,False
3601,False
2992,False
2553,False
2949,False
2427,False
3735,False
3506,False
3413,False
3906,False
2338,False
2894,False
2760,False
2775,False
2082,False
2743,False
3483,False
2719,False
2372,False
3378,False
3318,False
2188,False
2494,False
3463,False
3688,False
3508,False
2254,False
2020,False
3278,False
3127,False
3750,False
2555,False
2099,False
3715,False
2488,False
2297,False
2045,False
3954,False
3242,False
3450,False
2255,False
2846,False
3071,False
3732,False
3227,False
3408,False
3775,False
2177,False
3664,False
3903,False
2866,False
2132,False
3420,False
3437,False
2468,False
3394,False
3454,False
3482,False
3046,False
3642,False
3261,False
2528,False
3219,False
2587,False
2145,False
3449,False
2865,False
2436,False
3725,False
3226,False
2121,False
3391,False
3334,False
2652,False
2790,False
2601,False
3487,False
3217,False
2645,False
2054,False
2011,False
3259,False
2214,False
3880,False
2487,False
2157,False
3977,False
2795,False
3668,False
2815,False
2695,False
3457,False
2878,False
3323,False
2873,False
2125,False
3630,False
2456,False
3138,False
3288,False
3525,False
2275,False
3514,False
2380,False
3300,False
3534,False
2881,False
2636,False
2501,False
3136,False
2781,False
2780,False
3922,False
2351,False
2802,False
3023,False
2965,False
3623,False
2669,False
3304,False
3442,False
3963,False
3597,False
2264,False
3948,False
