,years_experience,degree,nr_commits,nr_languages,nr_stars
3783,4.0,0.0,4044.0,5.0,17.0
2143,1.0,3.0,1014.0,5.0,11.0
3786,0.0,3.0,4.0,6.0,15.0
3901,2.0,2.0,2023.0,8.0,19.0
3236,0.0,3.0,4.0,2.0,13.0
2755,0.0,3.0,3.0,5.0,2.0
2690,1.0,3.0,1012.0,4.0,15.0
3470,5.0,0.0,5058.0,2.0,14.0
3604,4.0,0.0,4041.0,6.0,24.0
2540,3.0,1.0,3036.0,4.0,11.0
3368,0.0,3.0,5.0,5.0,12.0
3534,3.0,1.0,3032.0,10.0,13.0
2557,1.0,3.0,1010.0,9.0,15.0
3628,1.0,3.0,1012.0,10.0,20.0
2945,0.0,3.0,5.0,2.0,10.0
3580,3.0,1.0,3032.0,7.0,16.0
3687,0.0,3.0,5.0,5.0,17.0
2438,1.0,3.0,1014.0,3.0,15.0
2680,2.0,2.0,2023.0,5.0,13.0
3169,1.0,3.0,1015.0,1.0,19.0
2582,1.0,3.0,1017.0,7.0,13.0
3042,1.0,3.0,1015.0,6.0,18.0
3211,0.0,3.0,6.0,5.0,13.0
3693,2.0,2.0,2022.0,5.0,21.0
3769,1.0,3.0,1013.0,7.0,11.0
3033,0.0,3.0,6.0,4.0,11.0
2311,3.0,1.0,3037.0,3.0,10.0
3330,3.0,1.0,3032.0,6.0,17.0
2309,4.0,0.0,4041.0,2.0,13.0
3434,3.0,1.0,3032.0,2.0,12.0
3223,3.0,1.0,3030.0,4.0,12.0
3071,4.0,0.0,4043.0,3.0,17.0
3854,3.0,1.0,3032.0,14.0,13.0
3552,4.0,1.0,4047.0,4.0,11.0
3910,3.0,1.0,3035.0,4.0,14.0
3069,4.0,0.0,4045.0,7.0,15.0
2373,0.0,3.0,5.0,4.0,12.0
2615,3.0,1.0,3033.0,1.0,16.0
3657,3.0,1.0,3033.0,2.0,11.0
2129,4.0,0.0,4043.0,9.0,15.0
3352,4.0,0.0,4045.0,4.0,17.0
2341,3.0,1.0,3032.0,3.0,14.0
3746,2.0,2.0,2022.0,2.0,13.0
2708,3.0,1.0,3035.0,11.0,13.0
2178,3.0,1.0,35.0,8.0,2.0
2303,3.0,1.0,3035.0,4.0,16.0
3903,3.0,1.0,3034.0,4.0,12.0
2235,2.0,2.0,2022.0,7.0,16.0
3479,0.0,3.0,5.0,10.0,3.0
3051,3.0,1.0,3035.0,15.0,12.0
3076,1.0,3.0,1013.0,3.0,16.0
3047,4.0,0.0,4042.0,2.0,13.0
3156,4.0,0.0,4045.0,7.0,16.0
2923,3.0,1.0,3035.0,2.0,18.0
3642,0.0,3.0,3.0,4.0,12.0
3772,3.0,1.0,3034.0,3.0,14.0
3718,3.0,1.0,3034.0,4.0,13.0
2260,4.0,0.0,42.0,0.0,4.0
3416,0.0,3.0,2.0,7.0,16.0
2089,2.0,2.0,2023.0,4.0,11.0
3101,4.0,1.0,4044.0,1.0,12.0
3545,3.0,1.0,3033.0,7.0,13.0
2402,4.0,0.0,4043.0,8.0,11.0
2687,2.0,2.0,2028.0,3.0,11.0
2504,1.0,3.0,1015.0,5.0,11.0
2115,1.0,3.0,1014.0,1.0,10.0
3446,0.0,3.0,2.0,4.0,14.0
2286,2.0,2.0,22.0,3.0,3.0
2911,1.0,3.0,1014.0,15.0,12.0
2927,1.0,3.0,1014.0,4.0,15.0
3356,3.0,1.0,34.0,8.0,3.0
2523,4.0,0.0,4043.0,11.0,14.0
2924,1.0,3.0,1014.0,3.0,15.0
3666,1.0,2.0,1013.0,5.0,13.0
3308,3.0,1.0,3036.0,5.0,12.0
3960,3.0,1.0,3031.0,25.0,12.0
3524,4.0,0.0,4044.0,3.0,12.0
2306,3.0,1.0,3033.0,4.0,14.0
2937,1.0,3.0,1014.0,6.0,16.0
3491,4.0,0.0,4045.0,4.0,10.0
3350,1.0,3.0,1015.0,4.0,11.0
3997,0.0,3.0,4.0,1.0,14.0
3603,3.0,1.0,3035.0,1.0,16.0
2627,4.0,0.0,4044.0,3.0,13.0
2475,1.0,3.0,1012.0,7.0,11.0
2928,2.0,2.0,2023.0,6.0,14.0
3626,0.0,3.0,4.0,4.0,11.0
2737,0.0,3.0,3.0,6.0,12.0
3629,4.0,0.0,4043.0,2.0,12.0
3383,1.0,3.0,1016.0,3.0,13.0
3818,1.0,3.0,1012.0,3.0,16.0
2790,4.0,0.0,43.0,3.0,7.0
3875,0.0,3.0,3.0,4.0,12.0
2613,1.0,3.0,1018.0,2.0,14.0
3081,3.0,1.0,3033.0,11.0,15.0
2329,0.0,3.0,5.0,7.0,11.0
