,years_experience,degree,nr_commits,nr_languages,nr_stars
3783,2.0,0.0,24.0,4.0,7.0
2143,1.0,2.0,14.0,4.0,1.0
3786,0.0,0.0,4.0,5.0,5.0
3901,2.0,1.0,23.0,7.0,9.0
3236,0.0,1.0,4.0,1.0,3.0
2755,0.0,0.0,3.0,5.0,2.0
2690,1.0,0.0,12.0,3.0,5.0
3470,4.0,0.0,48.0,1.0,4.0
3604,2.0,0.0,21.0,5.0,14.0
2540,2.0,0.0,26.0,3.0,1.0
3368,0.0,0.0,5.0,4.0,2.0
3534,3.0,0.0,32.0,9.0,3.0
2557,1.0,0.0,10.0,8.0,5.0
3628,1.0,1.0,12.0,9.0,10.0
2945,0.0,1.0,5.0,1.0,0.0
3580,1.0,0.0,12.0,6.0,6.0
3687,0.0,0.0,5.0,4.0,7.0
2438,1.0,2.0,14.0,2.0,5.0
2680,1.0,0.0,13.0,4.0,3.0
3169,1.0,0.0,15.0,0.0,9.0
2582,1.0,1.0,17.0,6.0,3.0
3042,1.0,0.0,15.0,5.0,8.0
3211,0.0,0.0,6.0,4.0,3.0
3693,2.0,0.0,22.0,4.0,11.0
3769,1.0,1.0,13.0,6.0,1.0
3033,0.0,1.0,6.0,3.0,1.0
2311,2.0,0.0,27.0,2.0,0.0
3330,1.0,0.0,12.0,5.0,7.0
2309,2.0,0.0,21.0,1.0,3.0
3434,2.0,0.0,22.0,1.0,2.0
3223,3.0,0.0,30.0,3.0,2.0
3071,2.0,0.0,23.0,2.0,7.0
3854,2.0,0.0,22.0,13.0,3.0
3552,3.0,1.0,37.0,3.0,1.0
3910,2.0,0.0,25.0,3.0,4.0
3069,3.0,0.0,35.0,6.0,5.0
2373,0.0,2.0,5.0,3.0,2.0
2615,2.0,0.0,23.0,0.0,6.0
3657,2.0,0.0,23.0,1.0,1.0
2129,3.0,0.0,33.0,8.0,5.0
3352,3.0,0.0,35.0,3.0,7.0
2341,3.0,0.0,32.0,2.0,4.0
3746,2.0,0.0,22.0,1.0,3.0
2708,1.0,0.0,15.0,10.0,3.0
2178,2.0,0.0,25.0,8.0,2.0
2303,2.0,1.0,25.0,3.0,6.0
3903,3.0,0.0,34.0,3.0,2.0
2235,1.0,0.0,12.0,6.0,6.0
3479,0.0,0.0,5.0,10.0,3.0
3051,2.0,0.0,25.0,14.0,2.0
3076,1.0,1.0,13.0,2.0,6.0
3047,3.0,0.0,32.0,1.0,3.0
3156,2.0,0.0,25.0,6.0,6.0
2923,2.0,0.0,25.0,1.0,8.0
3642,0.0,1.0,3.0,3.0,2.0
3772,1.0,0.0,14.0,2.0,4.0
3718,3.0,0.0,34.0,3.0,3.0
2260,2.0,0.0,22.0,0.0,4.0
3416,0.0,0.0,2.0,6.0,6.0
2089,2.0,0.0,23.0,3.0,1.0
3101,4.0,0.0,44.0,0.0,2.0
3545,3.0,0.0,33.0,6.0,3.0
2402,2.0,0.0,23.0,7.0,1.0
2687,1.0,2.0,18.0,2.0,1.0
2504,1.0,1.0,15.0,4.0,1.0
2115,1.0,2.0,14.0,0.0,0.0
3446,0.0,0.0,2.0,3.0,4.0
2286,1.0,2.0,12.0,3.0,3.0
2911,1.0,2.0,14.0,14.0,2.0
2927,1.0,0.0,14.0,3.0,5.0
3356,2.0,1.0,24.0,8.0,3.0
2523,3.0,0.0,33.0,10.0,4.0
2924,1.0,0.0,14.0,2.0,5.0
3666,1.0,0.0,13.0,4.0,3.0
3308,2.0,0.0,26.0,4.0,2.0
3960,3.0,0.0,31.0,24.0,2.0
3524,3.0,0.0,34.0,2.0,2.0
2306,3.0,0.0,33.0,3.0,4.0
2937,1.0,1.0,14.0,5.0,6.0
3491,3.0,0.0,35.0,3.0,0.0
3350,1.0,1.0,15.0,3.0,1.0
3997,0.0,2.0,4.0,0.0,4.0
3603,2.0,1.0,25.0,0.0,6.0
2627,1.0,0.0,14.0,2.0,3.0
2475,1.0,2.0,12.0,6.0,1.0
2928,1.0,0.0,13.0,5.0,4.0
3626,0.0,2.0,4.0,3.0,1.0
2737,0.0,2.0,3.0,5.0,2.0
3629,3.0,0.0,33.0,1.0,2.0
3383,1.0,1.0,16.0,2.0,3.0
3818,1.0,1.0,12.0,2.0,6.0
2790,2.0,0.0,23.0,3.0,7.0
3875,0.0,0.0,3.0,3.0,2.0
2613,1.0,0.0,18.0,1.0,4.0
3081,2.0,1.0,23.0,10.0,5.0
2329,0.0,1.0,5.0,6.0,1.0
2910,2.0,0.0,26.0,3.0,1.0
2921,1.0,1.0,16.0,5.0,3.0
3856,0.0,0.0,3.0,0.0,2.0
3696,1.0,1.0,11.0,2.0,7.0
2617,2.0,0.0,25.0,5.0,3.0
2640,0.0,0.0,5.0,2.0,8.0
3991,1.0,0.0,15.0,6.0,0.0
