,years_experience,degree,nr_commits,nr_languages,nr_stars
0,0.0,1.0,2.0,10.0,4.0
1,2.0,0.0,26.0,5.0,3.0
2,3.0,2.0,3035.0,3.0,12.0
3,3.0,0.0,32.0,6.0,0.0
4,1.0,2.0,1014.0,4.0,13.0
5,5.0,1.0,5058.0,3.0,15.0
6,3.0,0.0,33.0,6.0,1.0
7,5.0,0.0,5051.0,4.0,10.0
8,2.0,1.0,2031.0,7.0,16.0
9,3.0,3.0,3034.0,4.0,13.0
10,3.0,2.0,3032.0,1.0,11.0
11,2.0,2.0,2021.0,3.0,13.0
12,7.0,0.0,7072.0,3.0,10.0
13,1.0,3.0,1013.0,1.0,14.0
14,3.0,0.0,3032.0,9.0,17.0
15,3.0,2.0,3035.0,3.0,12.0
16,4.0,0.0,4046.0,3.0,16.0
17,2.0,0.0,24.0,2.0,3.0
18,6.0,0.0,6060.0,3.0,13.0
19,2.0,1.0,25.0,4.0,2.0
20,2.0,3.0,2025.0,10.0,15.0
21,6.0,0.0,6065.0,5.0,13.0
22,2.0,3.0,2022.0,1.0,22.0
23,2.0,1.0,2023.0,5.0,17.0
24,0.0,1.0,6.0,9.0,4.0
25,4.0,0.0,4044.0,3.0,16.0
26,2.0,0.0,24.0,5.0,1.0
27,4.0,1.0,4043.0,6.0,18.0
28,2.0,0.0,23.0,0.0,12.0
29,4.0,0.0,4042.0,6.0,13.0
30,0.0,3.0,5.0,3.0,12.0
31,0.0,1.0,3.0,2.0,5.0
32,0.0,0.0,4.0,3.0,7.0
33,2.0,0.0,21.0,6.0,6.0
34,3.0,1.0,3032.0,11.0,13.0
35,2.0,0.0,22.0,3.0,8.0
36,2.0,0.0,28.0,3.0,6.0
37,4.0,2.0,4046.0,1.0,12.0
38,2.0,1.0,2026.0,6.0,12.0
39,4.0,1.0,4043.0,3.0,11.0
40,0.0,0.0,6.0,5.0,4.0
41,3.0,0.0,33.0,4.0,3.0
42,3.0,1.0,3037.0,6.0,20.0
43,7.0,0.0,7073.0,4.0,13.0
44,1.0,2.0,1018.0,9.0,20.0
45,4.0,2.0,4043.0,10.0,11.0
46,3.0,0.0,3034.0,5.0,15.0
47,5.0,2.0,5053.0,5.0,11.0
48,7.0,1.0,7075.0,2.0,14.0
49,3.0,2.0,3032.0,3.0,17.0
50,4.0,3.0,4045.0,3.0,23.0
