ix,goal_cost,intv_cost
2275,1.0,2.0
3599,1.0,0.6
3502,1.0,0.8
2468,1.0,5.299999999999999
3867,1.0,6.0
2378,1.0,5.3
3857,1.0,3.8
3222,1.0,1.3
3895,1.0,0.2
2384,1.0,0.1
2660,1.0,2.8
3555,1.0,3.5
2926,1.0,1.5
2379,1.0,1.2
2747,1.0,4.8
2884,1.0,6.1
3380,1.0,1.0
2767,1.0,1.7
2336,1.0,5.4
2715,1.0,3.1
3847,1.0,3.0
2724,1.0,0.2
3661,1.0,4.4
3900,1.0,2.0
3810,1.0,5.3
3610,1.0,0.6
3226,1.0,0.8
2940,1.0,0.6
2491,1.0,0.4
2290,1.0,1.6
3266,1.0,2.0
2711,1.0,4.3
2637,1.0,0.7
2556,1.0,4.0
3550,1.0,3.0
2722,1.0,2.1
2274,1.0,3.0
2309,1.0,1.1
3194,1.0,0.7
2139,1.0,0.2
3503,1.0,2.4
3035,1.0,4.3
2219,1.0,0.5
2820,1.0,3.6
2431,1.0,0.4
3695,1.0,0.7
2442,1.0,1.2
2813,1.0,1.5
3433,1.0,3.7
2742,1.0,1.4
2885,1.0,5.0
2899,1.0,3.3000000000000003
2536,1.0,6.199999999999999
2456,1.0,2.3
2721,1.0,2.7
2040,1.0,1.3
3076,1.0,0.8
2241,1.0,4.1
2810,1.0,3.4
3476,1.0,0.5
2594,1.0,0.3
3416,1.0,0.6
2366,1.0,0.2
3313,1.0,1.4
2042,1.0,0.4
2024,1.0,1.8
2720,1.0,0.3
3243,1.0,1.1
3554,1.0,1.9000000000000001
2923,1.0,2.1
3630,1.0,0.4
3347,1.0,2.8
3334,1.0,4.6
2278,1.0,1.7
3017,1.0,2.1999999999999997
3237,1.0,3.5
2341,1.0,1.1
2920,1.0,2.0
2053,1.0,0.9
3100,1.0,3.5
2808,1.0,2.5
3400,1.0,5.2
2337,1.0,5.0
3285,1.0,0.3
2734,1.0,2.5
2983,1.0,1.3
3638,1.0,5.5
2672,1.0,0.1
3618,1.0,1.0
3233,1.0,3.6
2314,1.0,3.4
3302,1.0,2.6
2534,1.0,2.2
2388,1.0,1.7000000000000002
2956,1.0,0.2
2321,1.0,3.0
3955,1.0,0.8
3418,1.0,7.0
2014,1.0,0.1
2765,1.0,1.0
2561,1.0,1.1
3569,1.0,0.5
2483,1.0,1.7
3461,1.0,2.7
3825,1.0,1.5
2216,1.0,2.2
2530,1.0,1.0
3048,1.0,3.9
3470,1.0,0.2
3224,1.0,2.7
2106,1.0,1.1
3936,1.0,0.1
3098,1.0,1.3
2539,1.0,2.4
2751,1.0,1.0
2874,1.0,5.0
2802,1.0,0.4
3593,1.0,0.4
3705,1.0,8.9
2444,1.0,2.8
3167,1.0,1.4
3848,1.0,1.1
3722,1.0,1.4
3475,1.0,2.0
3603,1.0,0.2
3830,1.0,2.1
3817,1.0,1.4
2775,1.0,1.6
3405,1.0,2.7
3646,1.0,2.3000000000000003
2670,1.0,1.3
2234,1.0,1.7
2128,1.0,3.7
3802,1.0,1.6
3693,1.0,0.9
2953,1.0,4.8
2125,1.0,0.7
3275,1.0,0.9
2387,1.0,0.3
2067,1.0,0.9
2263,1.0,1.3
3210,1.0,3.3
3615,1.0,1.5
3166,1.0,1.9
3986,1.0,2.1
3841,1.0,4.0
3192,1.0,1.7
2961,1.0,4.9
2526,1.0,1.4000000000000001
3270,1.0,1.2
2171,1.0,2.0
3107,1.0,0.1
3530,1.0,1.2
2733,1.0,2.0
3103,1.0,0.1
3158,1.0,4.3999999999999995
2055,1.0,1.0
3180,1.0,3.6
3782,1.0,0.2
2403,1.0,0.4
2465,1.0,0.6
3455,1.0,0.9
2888,1.0,3.3
3741,1.0,3.4
2109,1.0,2.1
2144,1.0,3.2
2835,1.0,2.2
2066,1.0,5.699999999999999
2245,1.0,0.8
3114,1.0,2.2
2230,1.0,1.5
3493,1.0,1.3
3598,1.0,2.2
2970,1.0,1.8
2625,1.0,1.8
3351,1.0,1.2
2624,1.0,1.6
3975,1.0,3.2
3633,1.0,1.5
3843,1.0,1.0
3584,1.0,0.2
2503,1.0,5.7
2827,1.0,0.3
3268,1.0,2.2
3053,1.0,2.7
2356,1.0,3.3
3859,1.0,0.9
2350,1.0,2.4
2087,1.0,4.5
3154,1.0,0.4
2635,1.0,2.5
2111,1.0,0.5
3164,1.0,0.9
2043,1.0,0.7
3626,1.0,2.7
3649,1.0,1.2
3426,1.0,2.6
3286,1.0,1.9
3063,1.0,3.5
3402,1.0,0.2
