,u_x1,u_x2,u_y,u_x3
2000,-0.012394124,0.2316298,0.20883906,-0.7039779
2001,2.2807715,-1.0924569,0.46217442,0.7365788
2002,1.0717342,-1.8366578,0.98921657,0.5504926
2003,-0.25174138,0.99572384,0.17881715,0.32471815
2004,1.2170222,-1.1078624,0.783584,-1.2368585
2005,0.21516778,1.0537666,0.08867264,1.2343713
2006,0.21212135,-1.2130703,0.63131344,-0.5855163
2007,1.134909,-0.041456316,0.6715504,-0.48960426
2008,-0.42718342,0.9488439,0.15719938,-0.4951133
2009,0.9787352,-0.81042224,0.4279487,-1.041696
2010,-1.1651707,-0.18057315,0.41700673,3.2262967
2011,-0.2444594,1.2332941,0.9051162,-1.6838181
2012,0.70795023,0.9350664,0.8846222,-1.3668355
2013,-0.8880583,-2.1981168,0.9445405,0.68210447
2014,0.09642186,-0.047401696,0.052714586,-0.5881579
2015,0.7354893,0.27990457,0.5238339,-0.6484022
2016,1.3411809,-0.49550048,0.9591845,-1.2789582
2017,0.23057622,0.8995311,0.920944,2.5479333
2018,-0.83165956,0.15977627,0.39588487,-1.18902
2019,-0.6450648,0.15542443,0.26469672,0.97091544
2020,-1.5731252,-0.7699648,0.8728199,0.8009225
2021,1.175718,1.2451549,0.06347144,1.5745857
2022,1.343962,-0.03760847,0.6148354,-1.4535186
2023,0.461092,0.8895137,0.26314402,-0.34654185
2024,-0.4039934,-0.41928533,0.7326461,0.20402522
2025,-0.32024112,-0.10729326,0.1430788,-1.0525973
2026,0.83449316,0.9355694,0.29824436,0.73686767
2027,-0.78867906,-0.45606485,0.15344667,-0.42699942
2028,0.19169681,-0.4196319,0.2487284,-0.60185516
2029,0.7354051,-1.5572575,0.35117197,-0.06425612
2030,0.5646452,0.7239019,0.698254,-1.5876087
2031,-0.5592866,-2.2453265,0.45726752,-0.6568869
2032,0.69194835,-2.1005056,0.12291622,2.053184
2033,-1.1738045,0.35195816,0.56619453,0.30443817
2034,-0.7745839,0.48754787,0.5049275,1.8660707
2035,-0.3258591,-2.009803,0.34915316,0.80026174
2036,1.9200716,0.8813336,0.7712244,-0.9430333
2037,-1.925843,-0.22938314,0.5392525,2.161914
2038,0.1112785,-0.4449655,0.36897516,0.7212542
2039,1.2531146,0.12356986,0.813267,-1.5625999
2040,-0.2884713,-0.24923675,0.8185066,0.1350922
2041,1.3955959,2.0282567,0.006652236,-0.8354165
2042,-0.47706264,-0.12258939,0.83084655,1.3349963
2043,-0.15510702,-0.8449127,0.16573596,0.11926642
2044,1.3401967,0.20331897,0.07695079,0.33628008
2045,0.10472386,0.1781832,0.8298477,2.0531545
