,y
3265,0.0
3500,0.0
3740,0.0
2773,0.0
3536,1.0
3196,0.0
3688,1.0
2368,0.0
2755,0.0
2528,0.0
3652,0.0
2948,0.0
3621,1.0
2204,1.0
3296,1.0
3896,0.0
3541,0.0
2042,0.0
2357,0.0
2563,0.0
2039,0.0
2325,0.0
2005,0.0
2387,1.0
2277,0.0
2552,0.0
2740,0.0
3961,0.0
2115,0.0
3837,0.0
2376,0.0
2302,0.0
2178,0.0
2193,0.0
3200,0.0
2575,0.0
2712,0.0
3690,1.0
2125,0.0
3179,0.0
3978,0.0
2759,0.0
3113,1.0
2418,0.0
3006,1.0
3894,1.0
2242,0.0
3913,0.0
2087,0.0
2206,0.0
3298,0.0
3347,1.0
2738,1.0
3262,0.0
3506,0.0
2804,0.0
2934,0.0
2494,0.0
2174,0.0
2120,0.0
2742,0.0
3416,0.0
2420,0.0
3759,0.0
2686,1.0
2626,0.0
2078,0.0
3088,1.0
3697,0.0
2396,0.0
3683,0.0
2295,0.0
3805,0.0
3947,0.0
3471,0.0
3732,0.0
3570,0.0
3330,0.0
2728,0.0
2062,0.0
2167,0.0
3800,0.0
3765,0.0
2987,0.0
2221,0.0
3384,0.0
3712,0.0
3084,1.0
3826,0.0
2565,0.0
2248,0.0
2218,0.0
2658,0.0
2683,0.0
2367,0.0
3414,0.0
3214,0.0
3395,1.0
3071,0.0
2516,0.0
3481,0.0
3981,0.0
3194,0.0
2574,0.0
3905,1.0
2084,0.0
3064,0.0
3638,0.0
3924,0.0
2445,0.0
2882,0.0
3369,0.0
3679,0.0
3848,0.0
3893,1.0
3508,0.0
2846,1.0
3563,0.0
2186,0.0
3682,0.0
2111,1.0
2392,0.0
3590,0.0
2629,0.0
3733,0.0
3153,0.0
2895,0.0
3060,1.0
3014,0.0
2269,0.0
2860,0.0
3762,0.0
2853,0.0
2071,0.0
2758,1.0
3232,0.0
3294,0.0
2573,0.0
3524,0.0
2464,1.0
3399,0.0
3251,0.0
2631,0.0
3493,0.0
3090,0.0
3005,1.0
3559,0.0
3556,0.0
3804,0.0
2840,0.0
3213,1.0
3946,0.0
3246,0.0
2601,0.0
2927,0.0
3381,0.0
2007,0.0
2474,0.0
3550,0.0
2046,1.0
3643,0.0
3183,0.0
2098,0.0
2548,0.0
2438,1.0
3047,0.0
3602,0.0
2377,1.0
2715,1.0
3043,0.0
3272,0.0
2188,1.0
3342,0.0
3863,0.0
3248,0.0
2660,0.0
2553,0.0
3163,0.0
3336,0.0
3059,0.0
3553,0.0
2997,0.0
2582,0.0
2984,0.0
3231,0.0
3792,0.0
3165,0.0
3240,0.0
2569,0.0
2692,0.0
2471,0.0
2319,0.0
2710,0.0
2210,0.0
2144,0.0
3427,0.0
2978,0.0
2539,1.0
3739,0.0
3700,0.0
