,y
3478,0.0
3124,0.0
2953,0.0
3048,0.0
3645,1.0
3711,0.0
2368,0.0
3159,0.0
2839,0.0
2022,0.0
3185,0.0
2009,0.0
2984,1.0
3656,1.0
3536,0.0
3481,1.0
2899,1.0
2883,0.0
2645,1.0
3535,0.0
3824,1.0
2825,0.0
3263,0.0
3437,0.0
3902,0.0
2451,0.0
3593,0.0
2054,1.0
3600,0.0
2975,0.0
3316,0.0
3962,0.0
3381,0.0
2061,0.0
3219,0.0
2650,0.0
3689,0.0
3394,0.0
2535,0.0
3008,1.0
2624,0.0
2495,0.0
2056,0.0
3108,0.0
3740,0.0
3344,0.0
2123,1.0
2597,0.0
2329,0.0
2669,0.0
2632,0.0
3329,0.0
2874,1.0
2472,0.0
2343,0.0
2078,0.0
2151,0.0
2754,0.0
2105,1.0
2956,0.0
3266,1.0
3364,0.0
2270,0.0
2180,0.0
3092,0.0
2327,0.0
3275,0.0
2971,0.0
2047,0.0
2550,0.0
3971,1.0
2652,0.0
2488,0.0
2698,0.0
3702,0.0
2711,0.0
2942,0.0
3993,0.0
2850,0.0
3291,0.0
3429,0.0
3728,0.0
2922,1.0
3285,0.0
3243,1.0
3849,0.0
2628,0.0
2277,0.0
2684,0.0
2663,0.0
2763,0.0
2571,0.0
3724,0.0
3376,0.0
3388,1.0
2040,0.0
2087,0.0
2301,1.0
3347,0.0
3306,0.0
2211,0.0
3370,1.0
3338,0.0
3928,0.0
3123,0.0
3880,0.0
3524,0.0
3773,0.0
2260,0.0
2944,0.0
2773,0.0
2582,0.0
3854,1.0
2726,0.0
2668,0.0
2617,1.0
2403,0.0
3474,0.0
3905,0.0
3838,0.0
3581,0.0
2335,0.0
3039,1.0
3994,0.0
3899,0.0
2284,0.0
3231,0.0
3132,0.0
2924,0.0
2914,0.0
2492,0.0
3007,0.0
3154,0.0
2212,0.0
2907,0.0
3182,0.0
3828,0.0
2426,0.0
3847,1.0
2015,0.0
3780,0.0
3558,0.0
2871,0.0
3906,0.0
3442,0.0
3094,0.0
2734,0.0
3777,0.0
3873,0.0
2493,0.0
2111,0.0
3785,0.0
3805,0.0
2003,0.0
2704,1.0
2815,0.0
2264,1.0
3972,1.0
3296,0.0
3507,0.0
3199,0.0
3521,0.0
3883,0.0
3914,0.0
2024,0.0
3922,0.0
3021,0.0
2989,0.0
2013,0.0
2947,0.0
3218,0.0
2464,0.0
3723,0.0
2736,0.0
3625,0.0
3788,0.0
3459,0.0
3738,0.0
2439,0.0
3529,1.0
3065,0.0
2592,0.0
2590,1.0
3642,1.0
2737,1.0
2923,0.0
3969,0.0
3166,0.0
2275,0.0
3317,1.0
2627,0.0
2677,0.0
2400,0.0
3244,1.0
3612,0.0
3685,0.0
2293,1.0
2499,0.0
2220,1.0
2390,1.0
