,u_x1,u_x2,u_y,u_x3
2000,-0.2402335,0.56897753,0.56039524,-0.65450954
2001,0.560121,1.4472674,0.96270525,-0.09082165
2002,0.34997922,-0.44322294,0.9746498,0.73009366
2003,-1.1676278,-1.2862306,0.08618295,0.5664243
2004,0.68221533,-1.7667456,0.7912661,0.26001903
2005,-1.7156749,1.0755358,0.13601482,0.049718887
2006,0.6584777,-0.51504046,0.24852097,-0.841933
2007,-0.06168242,-0.99726474,0.9519249,1.9624449
2008,-0.1440528,-2.1040156,0.99636126,1.4987813
2009,1.375177,0.39263052,0.04130459,-1.1555653
2010,0.37300146,-1.132452,0.099199176,1.4340689
2011,-0.21389899,2.9087172,0.5830902,0.108198375
2012,-0.74943745,0.07195303,0.9887992,-0.049155682
2013,0.775255,-2.0843117,0.07582307,0.6766237
2014,0.80731326,0.76456213,0.18793309,0.056569003
2015,-0.14415425,-0.5096186,0.19369483,-0.048409853
2016,0.5518144,0.16016339,0.45553768,-0.79243046
2017,-0.6510526,0.9103522,0.39494216,0.5709161
2018,0.46159187,-1.4570708,0.11119664,0.922033
2019,0.7612131,0.6136538,0.41942143,-0.59216934
2020,-0.489261,1.1486422,0.28677273,-1.0562421
2021,-1.793051,0.651021,0.46171737,0.086659715
2022,-0.2499615,-0.4488995,0.6077353,0.96210176
2023,-0.5940491,1.475057,0.71735907,-0.87753093
2024,0.4276894,0.24507011,0.5932596,-2.1418045
2025,0.7756663,-0.7241787,0.030591607,0.40908974
2026,0.018993197,0.9403143,0.33267522,0.17233655
2027,1.4094303,-1.1703043,0.12530339,0.864476
2028,1.3310847,-0.57350326,0.70199263,-1.3967344
2029,-0.56314075,-0.7339313,0.20780182,0.92355764
2030,-0.9733227,-0.57129514,0.7852218,1.527247
2031,0.24946716,-1.5547128,0.8304148,-0.19250141
2032,-0.33007467,-0.91435254,0.39573824,0.013149735
2033,-0.17143449,0.34306267,0.8364892,-0.184861
2034,0.85990214,-0.9022938,0.46641886,-1.4040495
2035,-1.3090689,0.34325945,0.6812657,-0.48789942
2036,-1.1662612,-0.40369254,0.055922747,-1.1967192
2037,0.6887648,0.5555374,0.8969946,-0.5370069
2038,-0.15668379,1.0102361,0.7489197,-0.018994242
2039,0.3185807,2.726782,0.4191891,1.4634707
2040,0.4530052,-0.9955088,0.10398471,0.9755226
2041,0.06808856,-0.6396452,0.721076,1.9669969
2042,2.5927415,-0.11815976,0.14161408,1.2261379
2043,0.6852855,-1.2296213,0.297637,0.6439697
2044,1.1048785,-0.15135315,0.27281713,-0.20345823
2045,-0.28519204,-1.9732175,0.77644587,0.2059816
2046,0.22208889,2.143096,0.83752453,1.1667914
2047,-0.4555497,-0.30210835,0.63210404,0.853707
2048,-1.1891376,-0.75464594,0.28013158,-0.4784051
2049,-0.16812348,-0.5146506,0.56213164,-0.55540234
2050,0.10401902,-0.9431684,0.9670936,0.0818308
2051,-0.28413254,-0.5457767,0.561857,0.15985225
2052,1.9629452,-0.29103225,0.6603328,0.96889275
2053,-1.5598375,-0.17362519,0.27485573,-1.8496083
2054,-0.23767444,-0.5436143,0.02205205,0.43599278
2055,0.06900359,1.5629196,0.7828491,-1.9003137
2056,0.13955294,-1.6759465,0.3905263,-0.737636
2057,-0.6157934,0.20525585,0.36285436,0.985507
2058,-0.040778328,-0.48571146,0.8581965,-0.25085288
2059,-0.45314705,0.36124325,0.51548743,0.98786974
2060,-0.29906964,0.07295428,0.99231553,-0.25914827
2061,-1.1305155,0.21241078,0.76417124,-0.48110998
2062,0.79781884,1.8933332,0.32433236,-0.9582229
2063,-0.3750221,0.6645948,0.6205883,0.030987794
2064,1.0552266,0.60908556,0.2373128,0.055931527
2065,-0.93733984,-0.35242188,0.94627035,-0.40214473
2066,1.9252832,0.2329486,0.72584414,0.5207631
2067,-1.0994421,-0.6272015,0.8569987,-0.60947245
2068,-1.402732,-1.3938622,0.19705105,-1.2142824
