,y_hat
10515,False
13383,False
13474,False
13996,False
15849,False
12297,False
10444,False
18041,False
11779,False
13875,False
12088,False
11460,False
10646,False
14538,False
19255,False
16848,False
13529,False
14736,False
10940,False
15326,False
16880,False
18996,False
17088,False
15517,False
14864,False
19910,False
17894,False
14773,False
13709,False
11079,False
17523,False
13425,False
13270,False
14799,False
18613,False
12187,False
16981,False
14310,False
16155,False
12995,False
10306,False
19599,False
11520,False
16260,False
14361,False
19821,False
17521,False
19628,False
12701,False
13702,False
15748,False
14967,False
14823,False
10876,False
17878,False
11176,False
15076,False
19116,False
18469,False
10591,False
12682,False
15544,False
19721,False
10688,False
10173,False
15021,False
18147,False
13335,False
16325,False
16459,False
11569,False
17483,False
12044,False
10391,False
13924,False
16298,False
11676,False
15621,False
10848,False
12543,False
11622,False
12017,False
16758,False
12680,False
14118,False
10042,False
18351,False
19461,False
15115,False
11566,False
15869,False
11948,False
11244,False
11452,False
14338,False
16886,False
14109,False
15704,False
11551,False
16046,False
15950,False
10823,False
18511,False
19563,False
13437,False
16312,False
13275,False
13412,False
18752,False
15657,False
11168,False
10198,False
13161,False
10073,False
16127,False
13375,False
17517,False
18569,False
17659,False
17488,False
19170,False
19103,False
13652,False
17905,False
17978,False
16271,False
18900,False
13382,False
18179,False
17469,False
14025,False
12958,False
12244,False
16506,False
13233,False
13497,False
18407,False
12455,False
10470,False
12601,False
14366,False
16828,False
19539,False
13022,False
16951,False
15580,False
18995,False
15994,False
12407,False
12463,False
13394,False
19902,False
14382,False
17913,False
16401,False
16203,False
15405,False
15280,False
18600,False
15953,False
12106,False
19101,False
13392,False
17189,False
16770,False
10870,False
14827,False
17392,False
17962,False
19366,False
15248,False
17816,False
12779,False
16666,False
10916,False
10517,False
17354,False
15616,False
17102,False
19111,False
10415,False
11696,False
12976,False
17758,False
13808,False
13890,False
18972,False
10201,False
13556,False
11459,False
12095,False
15762,False
11752,False
15529,False
14977,False
18454,False
17802,False
10255,False
12123,False
16505,False
