,y
3050,1.0
3346,0.0
3310,1.0
2009,1.0
3978,1.0
2171,0.0
3188,0.0
2822,1.0
3037,0.0
2052,1.0
2745,0.0
2038,1.0
2941,0.0
2628,0.0
2465,0.0
2636,0.0
3373,0.0
3945,0.0
3298,0.0
2553,1.0
3630,0.0
3703,0.0
3179,0.0
2119,0.0
2886,1.0
3065,0.0
3010,1.0
2846,0.0
2854,0.0
2595,0.0
3518,0.0
3293,0.0
3719,0.0
2502,0.0
2629,1.0
3032,0.0
2723,0.0
3788,0.0
3759,1.0
3752,0.0
2718,0.0
2980,1.0
2549,0.0
3629,0.0
2659,0.0
3597,0.0
2084,0.0
3159,0.0
2727,0.0
2323,1.0
2137,0.0
2491,1.0
3834,0.0
3809,0.0
2459,0.0
3814,0.0
2582,0.0
3155,1.0
2975,0.0
2043,0.0
2080,0.0
2710,0.0
2839,0.0
2411,0.0
3030,0.0
3304,0.0
2817,0.0
3774,0.0
3454,0.0
2298,0.0
3511,0.0
2200,0.0
3533,1.0
2189,1.0
3723,0.0
3256,0.0
2918,0.0
3677,1.0
3754,0.0
2470,0.0
2214,1.0
3199,0.0
2678,1.0
3510,0.0
3164,0.0
2370,1.0
2144,1.0
3246,1.0
2581,0.0
3634,1.0
2345,0.0
2618,0.0
2020,0.0
2167,0.0
3925,0.0
3437,0.0
2653,1.0
2639,0.0
2290,0.0
2850,1.0
3578,1.0
2947,0.0
2300,0.0
2569,1.0
2957,0.0
3242,0.0
2445,1.0
2728,0.0
2567,1.0
2999,0.0
3873,0.0
2057,0.0
2759,0.0
3480,0.0
2259,0.0
2089,0.0
2274,0.0
3793,0.0
3047,0.0
2177,0.0
3372,0.0
3701,0.0
2681,1.0
3461,0.0
3538,1.0
3954,1.0
3073,1.0
3599,0.0
2841,0.0
3850,0.0
3035,0.0
2944,1.0
2005,0.0
2417,0.0
3357,0.0
3674,0.0
2213,1.0
2800,0.0
3791,0.0
2762,1.0
2935,1.0
2385,0.0
2796,0.0
3805,0.0
2276,0.0
3334,0.0
3110,0.0
2451,0.0
3897,0.0
2180,0.0
2722,0.0
3927,0.0
2022,0.0
3892,0.0
3955,0.0
2235,0.0
3463,1.0
2524,1.0
2858,0.0
2660,0.0
3659,0.0
2228,0.0
3615,0.0
3544,0.0
2533,0.0
3844,0.0
2552,0.0
3899,0.0
2186,0.0
2551,1.0
2028,0.0
2651,0.0
2488,0.0
2132,0.0
3648,0.0
3272,1.0
3795,0.0
3696,0.0
3234,1.0
3109,0.0
2129,0.0
3816,0.0
2296,0.0
2085,0.0
3755,1.0
3031,0.0
3581,0.0
2159,0.0
2914,0.0
3670,0.0
2077,0.0
2141,0.0
2688,0.0
2606,0.0
3545,0.0
2069,0.0
2183,0.0
2575,1.0
2616,0.0
3798,0.0
