,years_experience,degree,nr_commits,nr_languages,nr_stars
3285,0.0,2.0,850.0,6.5,2.0
3966,1.0,1.0,845.0,2.5,0.0
3293,2.0,0.0,847.0,2.5,4.0
3453,0.0,2.0,850.0,1.5,6.0
3943,2.0,0.0,851.0,1.5,1.0
2293,0.0,2.0,854.0,5.5,5.0
2943,2.0,0.0,846.0,3.5,4.0
2435,2.0,1.0,848.0,2.5,1.0
2038,3.0,0.0,845.0,0.5,6.0
3450,1.0,0.0,842.0,6.5,6.0
2651,0.0,1.0,850.0,2.5,9.0
3938,2.0,0.0,855.0,12.5,1.0
3532,2.0,0.0,851.0,5.5,9.0
2805,1.0,1.0,850.0,1.5,1.0
3877,3.0,0.0,850.0,5.5,4.0
3512,3.0,0.0,1861.0,8.5,2.0
2313,0.0,2.0,850.0,6.5,1.0
3522,1.0,0.0,848.0,3.5,4.0
3612,0.0,0.0,851.0,1.5,7.0
3189,3.0,0.0,849.0,0.5,6.0
3911,3.0,0.0,847.0,0.5,3.0
2966,2.0,0.0,856.0,11.5,5.0
2776,1.0,0.0,851.0,2.5,3.0
3031,2.0,0.0,850.0,7.5,5.0
2731,1.0,0.0,848.0,4.5,3.0
2682,0.0,2.0,850.0,8.5,1.0
3401,2.0,0.0,846.0,3.5,1.0
2901,2.0,0.0,1861.0,2.5,3.0
2421,2.0,0.0,852.0,0.5,5.0
3337,1.0,2.0,850.0,0.5,4.0
3305,2.0,0.0,853.0,9.5,10.0
2787,1.0,0.0,852.0,5.5,7.0
2567,2.0,1.0,1857.0,4.5,1.0
2609,3.0,0.0,1858.0,1.5,3.0
3566,1.0,1.0,852.0,2.5,8.0
3315,3.0,0.0,1862.0,3.5,3.0
2834,0.0,1.0,847.0,1.5,7.0
2528,2.0,0.0,847.0,3.5,3.0
3754,2.0,0.0,852.0,3.5,3.0
2413,1.0,1.0,850.0,4.5,1.0
3014,3.0,0.0,851.0,10.5,7.0
3765,3.0,0.0,1859.0,3.5,6.0
3433,3.0,0.0,850.0,5.5,2.0
3935,3.0,0.0,845.0,1.5,10.0
3751,0.0,1.0,857.0,7.5,6.0
3632,1.0,2.0,852.0,0.5,0.0
3697,4.0,0.0,2866.0,4.5,0.0
3563,1.0,1.0,852.0,6.5,3.0
3214,1.0,0.0,852.0,1.5,7.0
2285,1.0,0.0,850.0,7.5,4.0
2308,2.0,1.0,853.0,4.5,0.0
3951,1.0,1.0,844.0,5.5,3.0
2096,0.0,2.0,848.0,8.5,3.0
2826,0.0,1.0,848.0,4.5,8.0
2598,3.0,0.0,848.0,2.5,5.0
2667,1.0,0.0,845.0,4.5,3.0
2841,2.0,0.0,850.0,5.5,4.0
2760,3.0,0.0,853.0,5.5,2.0
2059,2.0,1.0,857.0,4.5,4.0
2212,0.0,1.0,852.0,3.5,1.0
2809,0.0,0.0,851.0,6.5,7.0
2687,4.0,0.0,852.0,5.5,5.0
3796,3.0,0.0,1860.0,4.5,5.0
2754,0.0,0.0,849.0,1.5,1.0
3190,0.0,2.0,843.0,5.5,1.0
3617,1.0,1.0,844.0,0.5,3.0
3841,0.0,2.0,850.0,0.5,3.0
2346,2.0,0.0,851.0,5.5,2.0
2381,1.0,0.0,850.0,3.5,4.0
3835,2.0,0.0,851.0,2.5,0.0
2133,1.0,0.0,848.0,4.5,4.0
2495,2.0,0.0,850.0,3.5,0.0
2977,3.0,0.0,1863.0,9.5,1.0
2323,2.0,1.0,848.0,5.5,7.0
2382,1.0,2.0,850.0,8.5,3.0
2833,1.0,2.0,845.0,6.5,8.0
3258,3.0,0.0,1858.0,2.5,4.0
2048,3.0,0.0,1859.0,0.5,2.0
2908,1.0,0.0,846.0,3.5,2.0
3460,1.0,0.0,852.0,5.5,2.0
2603,0.0,2.0,851.0,2.5,3.0
2773,1.0,0.0,847.0,9.5,9.0
2741,2.0,1.0,850.0,1.5,3.0
3552,1.0,1.0,849.0,10.5,3.0
3679,0.0,1.0,848.0,1.5,0.0
2785,0.0,0.0,851.0,0.5,9.0
3217,2.0,0.0,847.0,5.5,9.0
3628,2.0,0.0,853.0,5.5,4.0
2358,2.0,0.0,850.0,2.5,5.0
3716,3.0,0.0,2866.0,3.5,1.0
3849,0.0,0.0,858.0,2.5,3.0
3487,1.0,0.0,850.0,4.5,0.0
2653,2.0,0.0,850.0,4.5,3.0
3225,0.0,0.0,855.0,4.5,3.0
2033,0.0,0.0,854.0,4.5,0.0
2186,1.0,0.0,848.0,2.5,8.0
3010,2.0,0.0,1857.0,0.5,3.0
2550,3.0,0.0,1856.0,2.5,6.0
2771,2.0,0.0,851.0,0.5,3.0
2679,0.0,2.0,852.0,2.5,3.0
3768,1.0,0.0,852.0,2.5,4.0
3914,0.0,1.0,847.0,3.5,1.0
3135,1.0,0.0,850.0,0.5,2.0
3770,1.0,1.0,850.0,7.5,3.0
3028,1.0,0.0,850.0,2.5,8.0
3704,2.0,0.0,844.0,1.5,3.0
2126,0.0,2.0,848.0,3.5,3.0
3180,2.0,0.0,848.0,5.5,1.0
3209,0.0,0.0,854.0,2.5,6.0
3551,0.0,3.0,852.0,1.5,2.0
2196,2.0,1.0,858.0,0.5,4.0
2681,1.0,0.0,842.0,5.5,6.0
3412,1.0,0.0,851.0,6.5,2.0
2596,3.0,0.0,1861.0,0.5,10.0
2657,3.0,0.0,850.0,0.5,8.0
2945,1.0,0.0,851.0,2.5,7.0
3416,1.0,1.0,847.0,5.5,2.0
3449,0.0,0.0,847.0,8.5,6.0
2817,2.0,0.0,844.0,7.5,5.0
3653,0.0,0.0,850.0,0.5,13.0
3235,3.0,0.0,842.0,0.5,7.0
3967,1.0,1.0,853.0,6.5,5.0
2729,1.0,1.0,846.0,1.5,6.0
3275,2.0,0.0,851.0,2.5,2.0
2753,1.0,1.0,844.0,6.5,3.0
3068,3.0,0.0,1867.0,6.5,4.0
3227,1.0,0.0,845.0,1.5,5.0
3375,3.0,0.0,850.0,7.5,1.0
3402,0.0,1.0,850.0,3.5,12.0
2838,1.0,0.0,846.0,5.5,3.0
2923,0.0,2.0,847.0,3.5,4.0
2526,1.0,0.0,849.0,2.5,3.0
3339,1.0,1.0,849.0,10.5,3.0
3655,0.0,1.0,846.0,4.5,4.0
2832,1.0,0.0,849.0,3.5,7.0
2267,1.0,0.0,842.0,5.5,2.0
2250,1.0,0.0,845.0,9.5,4.0
3300,0.0,1.0,848.0,1.5,8.0
2408,1.0,0.0,849.0,5.5,0.0
2117,1.0,0.0,850.0,1.5,3.0
3543,3.0,0.0,848.0,15.5,8.0
3695,2.0,0.0,854.0,0.5,3.0
3562,0.0,0.0,853.0,9.5,4.0
2184,1.0,0.0,847.0,6.5,3.0
3734,2.0,0.0,1862.0,6.5,4.0
2781,2.0,0.0,852.0,2.5,6.0
2765,0.0,0.0,844.0,1.5,4.0
2437,1.0,0.0,847.0,4.5,6.0
3859,1.0,0.0,848.0,2.5,3.0
2195,0.0,1.0,849.0,3.5,11.0
3425,1.0,1.0,851.0,3.5,8.0
2484,3.0,1.0,1854.0,4.5,3.0
2066,3.0,0.0,1854.0,4.5,3.0
2511,3.0,0.0,852.0,0.5,2.0
3058,1.0,0.0,847.0,12.5,7.0
3311,0.0,0.0,850.0,1.5,1.0
2571,2.0,0.0,1854.0,6.5,1.0
3349,1.0,0.0,848.0,1.5,5.0
2984,0.0,2.0,852.0,2.5,6.0
2996,1.0,2.0,839.0,4.5,6.0
3489,3.0,0.0,855.0,4.5,3.0
3723,2.0,0.0,853.0,1.5,5.0
3236,2.0,0.0,849.0,5.5,1.0
3738,0.0,0.0,848.0,6.5,2.0
3893,0.0,0.0,846.0,6.5,4.0
3571,1.0,0.0,849.0,8.5,7.0
3123,2.0,1.0,854.0,0.5,2.0
3575,1.0,0.0,850.0,4.5,8.0
3013,1.0,0.0,845.0,5.5,6.0
2718,2.0,0.0,850.0,1.5,3.0
3340,2.0,0.0,856.0,5.5,1.0
2338,1.0,0.0,848.0,4.5,5.0
3812,1.0,2.0,843.0,5.5,0.0
3044,3.0,0.0,853.0,7.5,8.0
3011,2.0,0.0,851.0,0.5,6.0
2082,0.0,2.0,849.0,6.5,3.0
2545,1.0,1.0,852.0,7.5,5.0
3178,0.0,0.0,847.0,4.5,8.0
2309,1.0,0.0,849.0,1.5,2.0
2566,1.0,0.0,847.0,1.5,10.0
2733,0.0,0.0,844.0,8.5,4.0
2343,3.0,0.0,843.0,1.5,4.0
3724,1.0,0.0,849.0,11.5,1.0
2959,1.0,1.0,851.0,2.5,0.0
3932,1.0,0.0,847.0,0.5,4.0
2998,0.0,0.0,850.0,0.5,6.0
3183,1.0,1.0,848.0,0.5,9.0
3336,2.0,0.0,858.0,5.5,3.0
3296,0.0,2.0,851.0,11.5,2.0
2558,1.0,0.0,846.0,3.5,3.0
2869,1.0,1.0,849.0,5.5,2.0
2830,0.0,0.0,852.0,3.5,2.0
2163,1.0,2.0,852.0,6.5,2.0
2917,0.0,1.0,845.0,2.5,1.0
2112,2.0,1.0,855.0,3.5,4.0
3895,2.0,0.0,850.0,2.5,1.0
2312,1.0,0.0,851.0,4.5,2.0
3957,0.0,0.0,857.0,5.5,1.0
3210,1.0,0.0,850.0,14.5,4.0
3457,3.0,0.0,1864.0,5.5,8.0
