,u_x1,u_x2,u_y,u_x3
2000,-1.8648493,0.014691463,0.7834557,-0.9013542
2001,0.6157101,0.5585675,0.92341995,1.415822
2002,2.3604302,0.6890717,0.20158207,-0.57594454
2003,0.12034388,0.2353423,0.90425193,-0.34040406
2004,-1.7580905,0.6592362,0.41574502,0.10244396
2005,1.9308196,1.3042611,0.13758862,0.22884645
2006,0.035247326,-0.5384817,0.4244982,-0.13254136
2007,0.20332569,0.69355476,0.43188334,-0.36078128
2008,0.5223297,-1.0317684,0.5943408,-0.061709665
2009,-0.5591877,1.1360381,0.21156538,-0.5786138
2010,1.039834,1.3021892,0.46489477,0.7009305
2011,-1.1889219,-1.9150769,0.93558073,-1.2679211
2012,-0.377941,1.1347748,0.1490134,0.5407648
2013,-0.30153197,-0.43464315,0.75474954,-0.22279416
2014,-0.13684186,1.7331712,0.4015782,0.14338392
2015,-1.6707829,1.1950047,0.05900681,-1.3314642
2016,-0.79262346,-2.0168836,0.40874624,-1.4435079
2017,-0.92564845,0.3558545,0.16842902,-0.0433169
2018,-1.4571098,-1.5638298,0.5807394,0.1436049
2019,0.9584706,-0.6871405,0.78890383,-0.8917677
2020,1.3465868,-0.066804186,0.22396779,-0.41836774
2021,0.7314748,-0.75885147,0.04263091,-0.08985344
2022,1.2526371,0.356157,0.41683376,0.29406196
2023,-2.0852067,1.8533896,0.2697407,-0.0842837
2024,1.3066417,-0.5509855,0.9184345,-0.6947846
2025,-0.3686277,0.81893855,0.5392326,-0.25864092
2026,-0.08001151,-0.8438512,0.3715961,0.053280387
2027,0.70734143,0.77869755,0.97082114,0.12560707
2028,-1.2724327,0.02286637,0.8167323,-0.016069604
2029,0.5811303,0.42964435,0.27715194,-1.3618826
2030,-0.27601406,1.0221359,0.2933706,-0.79834956
2031,-0.5011317,-1.06278,0.022251368,1.0284152
2032,0.7840036,0.6076394,0.43120205,0.75458217
2033,0.8459829,-0.18396044,0.30595875,-0.9476239
2034,-0.6491881,0.8211602,0.7493627,-0.35217705
2035,-0.5252717,0.6915476,0.29487312,1.1070698
