,y_hat
3619,False
3649,False
2345,False
2395,False
3676,False
3219,False
2823,False
2634,False
2069,False
3835,False
3413,False
2034,False
2282,False
2236,False
3494,False
3080,False
2205,False
2505,False
3300,False
3150,False
3551,False
3530,False
2167,False
2959,False
2899,False
2743,False
3439,False
3241,False
3699,False
2225,False
3252,False
3782,False
2222,False
3871,False
3495,False
2135,False
3001,False
2508,False
3978,False
3329,False
3528,False
3493,False
3256,False
3504,False
2447,False
3167,False
2828,False
3235,False
2094,False
3360,False
2118,False
3023,False
2087,False
2442,False
2340,False
2942,False
3424,False
3022,False
3691,False
3037,False
2723,False
2686,False
2895,False
3008,False
3136,False
2745,False
3752,False
3288,False
2768,False
2175,False
3366,False
2329,False
2274,False
2358,False
3858,False
3371,False
3586,False
2155,False
3066,False
3474,False
2866,False
3059,False
3151,False
3276,False
2196,False
3390,False
3087,False
2995,False
3669,False
2726,False
2191,False
3952,False
2187,False
3376,False
3295,False
2467,False
2372,False
2226,False
3892,False
3427,False
3007,False
3322,False
3527,False
3651,False
2925,False
2113,False
2503,False
2473,False
2785,False
2561,False
2314,False
2564,False
3198,False
3033,False
2478,False
3201,False
3627,False
3120,False
3319,False
3766,False
2901,False
2552,False
2956,False
3050,False
2428,False
2521,False
2843,False
3747,False
3746,False
3339,False
3103,False
3602,False
3697,False
3029,False
2875,False
2890,False
2142,False
3026,False
3230,False
2117,False
2693,False
3101,False
3365,False
2434,False
2393,False
3100,False
3220,False
3357,False
2071,False
2545,False
2671,False
3725,False
2655,False
3805,False
2261,False
3701,False
2495,False
2130,False
2000,False
3872,False
2824,False
2121,False
3068,False
2741,False
2934,False
3489,False
2134,False
3520,False
3724,False
2796,False
2757,False
2534,False
2501,False
3711,False
3237,False
2100,False
3739,False
2476,False
3476,False
3072,False
3874,False
3848,False
2073,False
3916,False
3778,False
2679,False
3479,False
2532,False
2351,False
3919,False
3641,False
3859,False
3370,False
3285,False
3775,False
3975,False
2826,False
3161,False
2964,False
3770,False
