,y
3619,0.0
3649,0.0
2345,0.0
2395,1.0
3676,0.0
3219,0.0
2823,0.0
2634,0.0
2069,0.0
3835,0.0
3413,1.0
2034,0.0
2282,0.0
2236,0.0
3494,1.0
3080,0.0
2205,0.0
2505,0.0
3300,0.0
3150,0.0
3551,0.0
3530,0.0
2167,0.0
2959,0.0
2899,0.0
2743,0.0
3439,0.0
3241,0.0
3699,0.0
2225,0.0
3252,1.0
3782,1.0
2222,0.0
3871,0.0
3495,0.0
2135,1.0
3001,0.0
2508,0.0
3978,0.0
3329,1.0
3528,0.0
3493,0.0
3256,1.0
3504,0.0
2447,0.0
3167,0.0
2828,0.0
3235,0.0
2094,0.0
3360,0.0
2118,0.0
3023,0.0
2087,1.0
2442,0.0
2340,0.0
2942,0.0
3424,0.0
3022,1.0
3691,1.0
3037,0.0
2723,1.0
2686,0.0
2895,0.0
3008,1.0
3136,0.0
2745,0.0
3752,0.0
3288,0.0
2768,0.0
2175,0.0
3366,0.0
2329,0.0
2274,0.0
2358,0.0
3858,1.0
3371,0.0
3586,1.0
2155,0.0
3066,0.0
3474,0.0
2866,0.0
3059,0.0
3151,0.0
3276,0.0
2196,0.0
3390,0.0
3087,0.0
2995,0.0
3669,0.0
2726,0.0
2191,0.0
3952,0.0
2187,1.0
3376,0.0
3295,0.0
2467,0.0
2372,0.0
2226,0.0
3892,0.0
3427,0.0
3007,0.0
3322,1.0
3527,0.0
3651,0.0
2925,0.0
2113,0.0
2503,0.0
2473,0.0
2785,0.0
2561,0.0
2314,0.0
2564,0.0
3198,0.0
3033,0.0
2478,0.0
3201,0.0
3627,0.0
3120,0.0
3319,0.0
3766,0.0
2901,0.0
2552,0.0
2956,0.0
3050,0.0
2428,0.0
2521,0.0
2843,0.0
3747,0.0
3746,0.0
3339,0.0
3103,0.0
3602,1.0
3697,1.0
3029,0.0
2875,1.0
2890,0.0
2142,0.0
3026,1.0
3230,1.0
2117,0.0
2693,0.0
3101,0.0
3365,0.0
2434,1.0
2393,0.0
3100,0.0
3220,0.0
3357,0.0
2071,0.0
2545,0.0
2671,0.0
3725,0.0
2655,0.0
3805,0.0
2261,0.0
3701,0.0
2495,0.0
2130,0.0
2000,0.0
3872,0.0
2824,0.0
2121,0.0
3068,1.0
2741,1.0
2934,0.0
3489,0.0
2134,0.0
3520,0.0
3724,0.0
2796,0.0
2757,1.0
2534,0.0
2501,1.0
3711,0.0
3237,0.0
2100,0.0
3739,0.0
2476,0.0
3476,1.0
3072,0.0
3874,0.0
3848,0.0
2073,1.0
3916,0.0
3778,0.0
2679,0.0
3479,1.0
2532,1.0
2351,0.0
3919,0.0
3641,0.0
3859,0.0
3370,1.0
3285,0.0
3775,0.0
3975,0.0
2826,0.0
3161,0.0
2964,0.0
3770,0.0
