,years_experience,degree,nr_commits,nr_languages,nr_stars
3338,1.0,0.0,16.0,0.0,0.0
3833,1.0,0.0,12.0,8.0,14.0
2109,2.0,0.0,24.0,3.0,8.0
2560,0.0,0.0,3.0,3.0,4.0
2487,2.0,0.0,23.0,1.0,4.0
2316,1.0,0.0,15.0,8.0,8.0
3444,0.0,1.0,7.0,2.0,8.0
2597,0.0,1.0,2.0,4.0,5.0
2000,1.0,0.0,15.0,9.0,3.0
3323,3.0,0.0,33.0,7.0,2.0
2153,1.0,0.0,13.0,2.0,6.0
2336,2.0,0.0,22.0,0.0,5.0
2580,4.0,0.0,46.0,4.0,5.0
2051,1.0,0.0,16.0,0.0,3.0
3868,1.0,1.0,12.0,4.0,4.0
3118,1.0,1.0,16.0,4.0,5.0
2356,2.0,0.0,25.0,4.0,7.0
2124,2.0,0.0,28.0,1.0,8.0
2526,1.0,1.0,16.0,2.0,0.0
3031,2.0,0.0,23.0,11.0,4.0
3332,3.0,0.0,35.0,4.0,9.0
2362,1.0,2.0,17.0,8.0,1.0
3234,3.0,0.0,36.0,4.0,2.0
3834,1.0,0.0,13.0,3.0,4.0
2147,1.0,0.0,17.0,4.0,3.0
3651,0.0,1.0,4.0,23.0,1.0
3271,2.0,0.0,26.0,2.0,2.0
3594,2.0,1.0,25.0,9.0,3.0
3567,2.0,0.0,24.0,1.0,3.0
2262,0.0,1.0,6.0,1.0,2.0
2464,0.0,2.0,2.0,4.0,6.0
2470,2.0,0.0,22.0,2.0,10.0
2293,2.0,0.0,26.0,3.0,2.0
2217,4.0,0.0,43.0,8.0,8.0
3347,2.0,1.0,20.0,2.0,3.0
2221,3.0,0.0,30.0,1.0,3.0
3072,2.0,1.0,26.0,7.0,0.0
2684,0.0,3.0,3.0,3.0,1.0
3555,2.0,0.0,24.0,3.0,3.0
2440,1.0,1.0,14.0,0.0,2.0
2626,2.0,0.0,21.0,0.0,4.0
3431,3.0,0.0,35.0,2.0,4.0
2837,0.0,0.0,3.0,0.0,7.0
2150,3.0,0.0,34.0,13.0,3.0
3695,3.0,0.0,33.0,7.0,2.0
3270,1.0,0.0,14.0,1.0,7.0
3618,1.0,2.0,14.0,0.0,3.0
2461,3.0,0.0,33.0,6.0,3.0
2379,1.0,0.0,14.0,4.0,1.0
3853,3.0,0.0,32.0,6.0,3.0
2609,2.0,0.0,23.0,1.0,0.0
3811,0.0,2.0,4.0,0.0,1.0
2163,1.0,0.0,10.0,5.0,2.0
