,y_hat
3039,False
2524,False
2651,False
3126,False
3653,False
2186,False
2469,False
3182,False
2852,False
2798,False
2658,False
3641,False
3516,False
2036,False
3428,False
2013,False
2044,False
3211,False
3834,False
2917,False
3108,False
3750,False
3777,False
2246,False
3642,False
2190,False
3307,False
2840,False
3732,False
3870,False
3296,False
3371,False
2448,False
3221,False
3125,False
3407,False
3347,False
3919,False
3198,False
3570,False
3340,False
2539,False
2384,False
3424,False
2992,False
2410,False
2071,False
3467,False
3453,False
2419,False
2061,False
3157,False
3621,False
2676,False
2873,False
3681,False
2466,False
3257,False
3797,False
3654,False
3817,False
3706,False
3228,False
2367,False
3743,False
2493,False
2269,False
2003,False
2018,False
3477,False
3922,False
3667,False
2506,False
2361,False
3350,False
2155,False
3708,False
2640,False
3264,False
3506,False
3318,False
3592,False
2549,False
3836,False
3401,False
3802,False
3504,False
2139,False
3736,False
3385,False
3501,False
2238,False
2542,False
3180,False
3073,False
3657,False
2728,False
2973,False
2324,False
2997,False
2355,False
3945,False
2031,False
2792,False
2622,False
3261,False
3439,False
3858,False
2584,False
2074,False
2462,False
3938,False
3238,False
3623,False
2812,False
3776,False
2955,False
2145,False
3289,False
2224,False
3883,False
2693,False
3722,False
2392,False
2739,False
2602,False
2076,False
3247,False
3508,False
3480,False
3224,False
2402,False
2741,False
3294,False
2571,False
3651,False
3673,False
2336,False
2095,False
3996,False
2947,False
3771,False
2807,False
2103,False
2878,False
3341,False
2920,False
3783,False
2331,False
2936,False
2487,False
3258,False
2977,False
3249,False
3093,False
2847,False
3498,False
2268,False
2455,False
2511,False
2048,False
2682,False
3983,False
2976,False
3814,False
3665,False
2975,False
3427,False
2930,False
3992,False
2686,False
3236,False
3408,False
3645,False
3760,False
3551,False
3627,False
3917,False
2389,False
3898,False
3811,False
3018,False
3772,False
2385,False
3442,False
2491,False
3912,False
3552,False
2789,False
3590,False
3639,False
2138,False
3613,False
3028,False
2783,False
3622,False
3160,False
3079,False
3638,False
2899,False
