,h_post,h_post_individualized
10585,1.0,1.0
18603,1.0,1.0
14775,1.0,1.0
16403,1.0,1.0
18098,1.0,1.0
10988,1.0,1.0
10954,1.0,1.0
13140,0.03999999999999999,0.0
10872,1.0,1.0
10300,0.02,0.0
10621,0.0,0.0
17905,1.0,1.0
17571,1.0,1.0
10571,1.0,1.0
12360,1.0,1.0
19354,1.0,1.0
11895,1.0,1.0
12837,1.0,1.0
17701,0.02,0.0
12549,0.03999999999999999,0.0
14120,1.0,1.0
18901,1.0,1.0
13906,1.0,1.0
12922,1.0,1.0
11296,1.0,1.0
13536,1.0,1.0
16027,1.0,1.0
13119,1.0,1.0
16176,0.0,0.0
17120,1.0,1.0
17886,1.0,1.0
10181,0.07999999999999999,0.0
11185,1.0,1.0
13661,1.0,1.0
15013,1.0,1.0
13995,1.0,1.0
13792,1.0,1.0
15733,1.0,1.0
17624,1.0,1.0
16854,1.0,1.0
15091,1.0,1.0
10722,1.0,1.0
13970,1.0,1.0
10669,1.0,1.0
17867,1.0,1.0
17764,1.0,1.0
12340,0.0,0.0
13220,1.0,1.0
19519,1.0,1.0
16891,1.0,1.0
11436,1.0,1.0
12344,1.0,1.0
18479,1.0,1.0
16242,1.0,1.0
17657,1.0,1.0
16989,1.0,1.0
10594,1.0,1.0
11960,1.0,1.0
16085,1.0,1.0
19708,1.0,1.0
11079,1.0,1.0
16474,1.0,1.0
12957,1.0,1.0
15113,1.0,1.0
17994,1.0,1.0
16959,1.0,1.0
16593,1.0,1.0
17830,1.0,1.0
18639,1.0,1.0
14023,1.0,1.0
12705,1.0,1.0
17467,1.0,1.0
16775,1.0,1.0
15134,0.96,1.0
14570,1.0,1.0
17003,1.0,1.0
13600,1.0,1.0
12595,1.0,1.0
13850,1.0,1.0
17300,1.0,1.0
12519,1.0,1.0
16501,1.0,1.0
19647,1.0,1.0
19443,0.96,1.0
11962,1.0,1.0
15754,1.0,1.0
10963,1.0,1.0
17951,0.02,0.0
16768,1.0,1.0
16164,1.0,1.0
10990,1.0,1.0
17680,1.0,1.0
12400,1.0,1.0
14782,1.0,1.0
15177,1.0,1.0
12427,1.0,1.0
10493,1.0,1.0
11198,1.0,1.0
11616,1.0,1.0
16621,1.0,1.0
14753,1.0,1.0
18768,1.0,1.0
17476,1.0,1.0
11167,1.0,1.0
15543,1.0,1.0
19187,1.0,1.0
18571,1.0,1.0
19727,1.0,1.0
19247,0.0,0.0
11877,0.02,0.0
12981,1.0,1.0
15367,1.0,1.0
11189,1.0,1.0
14932,0.94,1.0
14573,1.0,1.0
16559,1.0,1.0
18387,1.0,1.0
13181,0.98,1.0
16809,1.0,1.0
18392,0.88,1.0
12925,1.0,1.0
15567,0.18000000000000002,0.0
11245,1.0,1.0
16207,1.0,1.0
10458,1.0,1.0
13499,1.0,1.0
15126,1.0,1.0
17077,1.0,1.0
18892,1.0,1.0
19116,1.0,1.0
10980,1.0,1.0
12343,1.0,1.0
16544,1.0,1.0
15525,0.0,0.0
12571,1.0,1.0
13383,1.0,1.0
13298,1.0,1.0
13393,0.0,0.0
17590,1.0,1.0
11298,1.0,1.0
14177,0.0,0.0
16634,1.0,1.0
12368,1.0,1.0
17123,1.0,1.0
15469,0.02,0.0
16496,1.0,1.0
14283,1.0,1.0
13534,1.0,1.0
12313,1.0,1.0
12264,1.0,1.0
10845,1.0,1.0
11769,1.0,1.0
16500,1.0,1.0
16373,1.0,1.0
13468,0.10000000000000002,0.0
17194,1.0,1.0
10384,0.10000000000000002,0.0
11765,0.03999999999999999,0.0
16543,1.0,1.0
13803,1.0,1.0
10652,1.0,1.0
12476,1.0,1.0
10278,0.02,0.0
16625,0.02,0.0
15029,1.0,1.0
14579,1.0,1.0
15350,1.0,1.0
19233,0.22,0.0
12215,1.0,1.0
15490,1.0,1.0
17452,1.0,1.0
11703,1.0,1.0
10884,1.0,1.0
16320,1.0,1.0
18807,0.0,0.0
19548,1.0,1.0
12348,1.0,1.0
12451,1.0,1.0
13376,1.0,1.0
18653,1.0,1.0
15782,1.0,1.0
18974,1.0,1.0
13574,1.0,1.0
15589,1.0,1.0
10820,1.0,1.0
10394,1.0,1.0
17423,1.0,1.0
15149,1.0,1.0
19743,1.0,1.0
13307,1.0,1.0
18694,1.0,1.0
10442,1.0,1.0
12306,1.0,1.0
11663,1.0,1.0
14815,0.07999999999999999,0.0
11083,0.0,0.0
19903,1.0,1.0
13039,1.0,1.0
13844,1.0,1.0
10046,1.0,1.0
