,u_x1,u_x2,u_y,u_x3
2000,0.10058056,1.3824531,0.9908391,0.75016946
2001,0.44838315,1.6708186,0.57099473,-0.5172947
2002,1.3098574,-0.16833594,0.41904724,0.2690071
2003,-0.6299376,0.123016156,0.21152735,-0.99827045
2004,-0.56164867,1.6343508,0.38656056,-0.6280923
2005,-0.41528508,-0.7771562,0.21814513,0.83392024
2006,0.19279593,0.65417737,0.7573936,0.5270231
2007,-1.265087,-0.4052455,0.63875175,-0.43400934
2008,0.44187987,0.19674332,0.114185095,2.012924
2009,1.1398433,-0.53930223,0.97102046,1.1923558
2010,0.45152494,0.5072633,0.31005824,-0.38429487
2011,-1.2931881,0.45651993,0.55178535,0.019529067
2012,1.7108448,-0.44839656,0.54150164,0.6067835
2013,-0.049369,-0.5104204,0.9453223,1.9553919
2014,0.5502297,-0.58731514,0.34386802,-1.7398036
2015,1.0609173,0.7431754,0.4373865,0.27699554
2016,-0.9680538,0.006846241,0.4929173,0.9143436
2017,-1.1124487,1.5373596,0.98409367,-1.3138657
2018,0.13935016,0.19721372,0.6852058,0.4879827
2019,-1.4365134,0.3065055,0.57264316,0.15086699
2020,0.45817807,-0.56273854,0.9195427,0.1245988
2021,-1.4255909,-1.0003254,0.13556302,0.23804808
2022,-0.19158737,0.19901714,0.13922024,0.9978778
2023,1.6535705,-1.8022665,0.31232858,-0.6572689
2024,1.4019495,0.08193424,0.6394491,-0.1290104
2025,0.26154467,-0.20008053,0.27151322,0.0015586858
2026,-1.3483657,1.5558912,0.20624733,1.2377763
2027,0.82926327,1.0236942,0.8363421,0.9488712
2028,-0.44800276,-0.026938817,0.10196543,-0.71732336
2029,0.7759206,1.0347738,0.68126667,0.68607366
2030,0.70533246,-2.22738,0.6456449,1.5372962
2031,1.6933957,-1.1931502,0.36931694,0.20182718
2032,0.8720347,0.6296117,0.47283542,-0.29186094
2033,0.15296362,0.9033042,0.95067084,-0.49861914
2034,0.86752844,1.3670001,0.70189,0.5159635
2035,0.23338185,0.11012101,0.20721042,-0.55620265
2036,-1.581079,-0.3345211,0.6841779,-0.35686377
2037,-0.28816515,0.6624082,0.2566415,0.8666098
2038,-1.660337,0.6155216,0.41321194,-0.34687445
2039,-0.09392759,-0.7910499,0.5708065,-1.5625534
2040,-1.1532054,-0.03901572,0.13056958,-0.4606399
2041,0.06259212,-0.93711686,0.8054403,0.39508924
2042,0.036115333,-1.0835443,0.28991044,0.9310755
2043,0.3575525,0.09743749,0.415035,0.39155665
2044,-0.42948195,1.8989493,0.8321432,1.0171847
2045,0.04274938,0.0057471837,0.18168926,0.57708395
2046,0.53404486,-0.94251,0.19480002,-1.0539757
2047,-0.48243654,-0.5971383,0.7692621,1.8704827
2048,-1.208998,1.6380477,0.70703495,0.7628297
2049,0.36680293,-1.4350075,0.55243146,-0.40020064
2050,-2.1579309,-1.2679532,0.16682458,1.2021686
2051,0.13085207,-0.29776186,0.20997274,-1.1096961
2052,0.8751143,-0.701784,0.5568533,0.60783494
2053,1.2152569,0.0460623,0.77917767,0.14595236
2054,0.7986457,-1.9163835,0.50752497,1.1699798
2055,-0.09830327,0.44763523,0.7806543,1.5004325
2056,1.7746103,0.5081576,0.41543043,-0.74224997
2057,0.588406,1.0493381,0.46811855,0.5505715
2058,0.9611808,2.2722454,0.123698115,1.0118331
2059,-0.548256,0.27998972,0.72981775,-0.33801126
2060,-2.2410762,0.14302556,0.6071465,-0.47931057
2061,-0.3603106,-1.1283051,0.8364879,0.4199029
2062,-2.6978536,0.74224705,0.38903987,-2.1746485
2063,0.7577654,-0.22793876,0.057366133,-1.0915409
2064,0.7868869,-0.60026896,0.11461985,0.17393386
2065,-0.770551,0.4926529,0.49930394,1.705434
2066,0.026410477,1.5334989,0.6169449,1.3301822
2067,-0.32359493,0.18223098,0.91498184,0.4484694
2068,0.17135248,1.0877938,0.8139092,-1.4824169
2069,1.2093695,-1.5053527,0.32472348,0.45844066
2070,2.0747335,0.2948081,0.058935165,0.08107829
2071,-0.14809683,-1.9456792,0.8430363,-1.2927297
2072,0.15902424,0.15696225,0.253484,0.88423645
2073,1.134363,-0.9745923,0.15642512,3.5289762
2074,-0.9694933,-0.5361421,0.21982217,0.18174338
2075,0.07004118,-1.1289586,0.34490395,0.02256479
2076,0.16511464,0.020682123,0.43412876,-1.3578727
2077,0.32516265,1.7425171,0.45131326,0.84018314
2078,-1.2215362,-0.46724865,0.23618352,-0.9787625
2079,0.07821347,-0.4527332,0.28295338,0.8246002
2080,-0.15463464,-0.71457344,0.16353214,0.59742665
2081,0.38073447,0.63028616,0.0150055885,1.7115102
2082,-1.1398247,-0.26311103,0.2809534,-0.71843374
2083,0.35821003,2.2326324,0.055451393,-0.20162241
2084,-0.8735604,-0.050878704,0.9727632,-1.2593099
2085,1.4748745,-0.25975955,0.16059053,0.94491464
2086,0.55459905,-1.4540292,0.24763095,-0.8950845
2087,-0.8603639,1.2635862,0.9206141,0.06718588
2088,-0.42029405,-1.9761525,0.641865,-0.786241
2089,0.6535912,0.43467712,0.63936293,-1.2424177
2090,1.4574559,-0.26607624,0.30318844,-0.4018583
2091,-0.7002146,0.75637525,0.021805882,0.44882363
2092,0.58497494,-0.7188589,0.5557014,0.5535354
2093,0.37939864,-1.8439288,0.4387895,-0.9744841
2094,-0.9979262,-0.20422827,0.38591313,-0.20068355
2095,0.49619064,0.9718739,0.65764916,0.17116205
2096,-0.33454955,0.79266346,0.45442867,-0.97017056
2097,1.8441031,-0.9689423,0.5156673,0.28175184
2098,-0.92414755,0.93817115,0.48541772,-0.33848965
2099,0.47286096,-0.92337203,0.41376007,-0.13003431
2100,1.5410788,-0.36759266,0.50937104,0.2600187
2101,0.09604391,-1.4211743,0.7115661,0.63775647
2102,-0.15266477,1.0450637,0.1425246,1.9524913
2103,-0.25686964,-0.42385387,0.033807516,0.9174745
2104,-0.40400505,0.1635191,0.40149832,-0.20680347
2105,1.2619839,-0.36909372,0.30712378,-0.25338227
2106,1.2080226,0.765761,0.36017323,-0.03596598
2107,0.93955445,-0.9567297,0.57482946,-1.3140179
2108,-1.0097541,0.79288566,0.5242934,-1.563203
2109,0.7301752,-0.5985488,0.13304329,-1.8380167
2110,1.3690231,0.5932962,0.92338884,0.053969845
2111,-0.8217089,0.13569957,0.123976946,0.37847722
2112,-0.18304998,-0.16151176,0.93563056,-1.9742948
2113,1.4794936,0.42673874,0.5507785,0.7185438
2114,-1.2196165,-0.36891976,0.05440581,-2.1697502
2115,0.5065572,-1.6381373,0.852507,-0.08399012
2116,0.35640153,0.5372521,0.45064855,0.6460101
2117,-0.29530296,0.46496707,0.70312905,0.78289896
2118,-1.3742288,0.0881274,0.39063835,-0.10468886
2119,0.09710305,1.1130627,0.48675823,-0.98284113
2120,-1.6143486,0.92206043,0.8743806,-1.1216443
2121,0.23543505,-1.0563725,0.30938017,0.7537649
2122,-0.538339,0.93332595,0.023701906,0.66849375
2123,-1.7443743,2.1272333,0.65765226,3.2670755
2124,0.99236625,-1.0544684,0.44429123,-1.3192453
2125,-1.4083834,1.7105994,0.47799098,0.7147789
2126,1.0331225,0.48132586,0.39887464,0.5300798
2127,-0.20668411,-0.10544995,0.5190886,2.1910388
2128,0.29472664,1.6702516,0.1335764,0.16611433
2129,-1.0539007,-0.459645,0.11702573,-0.55430233
2130,-0.19834527,-0.6022026,0.28264427,0.60071
2131,1.0593296,-0.07825827,0.88397753,1.4521053
2132,-1.1041462,0.51284766,0.76310897,-0.5471253
2133,0.34222323,-0.5264211,0.7038263,-0.23971036
2134,0.81773025,0.03258576,0.9207872,2.1831822
2135,0.283429,0.5332204,0.0153307915,0.7146423
2136,-1.5154197,2.4118464,0.91784275,1.4180219
2137,1.828255,-1.0638913,0.56207716,-0.65739125
2138,-0.77550346,-1.180629,0.88805974,0.65855646
2139,-0.84177035,-0.019883677,0.6319971,0.6604498
2140,-0.03676015,-0.93282783,0.74195135,1.0899436
2141,0.7536196,-0.25651264,0.7768887,-0.1799785
2142,-0.046576366,-1.6957775,0.043005586,0.87265986
2143,-0.4911945,-0.73617846,0.642799,-0.32449722
2144,-0.2579788,-0.5802672,0.91418684,0.6795437
2145,0.007989531,-0.013693176,0.31599927,0.5550023
2146,0.49347556,0.3786454,0.71881235,0.2179212
