,years_experience,degree,nr_commits,nr_languages,nr_stars
2358,0.0,1.0,5.0,3.5,6.0
2018,1.0,0.0,2.0,5.5,2.0
2988,2.0,1.0,7.0,5.5,5.0
3746,1.0,0.0,4.0,1.5,1.0
2985,3.0,0.0,7.0,4.5,2.0
2185,2.0,1.0,6.0,7.5,0.0
3542,0.0,2.0,7.0,0.5,2.0
2970,2.0,0.0,6.0,1.5,4.0
2800,1.0,2.0,4.0,3.5,3.0
3586,0.0,2.0,7.0,5.5,7.0
2904,1.0,0.0,7.0,0.5,1.0
2289,3.0,0.0,6.0,1.5,5.0
2803,1.0,0.0,3.0,6.5,7.0
3237,2.0,0.0,4.0,5.5,7.0
3182,0.0,0.0,5.0,0.5,6.0
3298,1.0,0.0,4.0,4.5,2.0
2590,2.0,0.0,3.0,6.5,4.0
3118,2.0,0.0,4.0,0.5,3.0
2496,0.0,0.0,7.0,4.5,5.0
3851,1.0,0.0,6.0,0.5,3.0
2742,1.0,2.0,4.0,3.5,6.0
3882,2.0,0.0,9.0,6.5,7.0
3932,1.0,0.0,7.0,3.5,2.0
2138,1.0,0.0,4.0,2.5,2.0
3392,0.0,1.0,5.0,1.5,3.0
2087,2.0,0.0,4.0,14.5,1.0
3221,3.0,0.0,7.0,1.5,3.0
2588,1.0,1.0,4.0,5.5,4.0
3949,1.0,0.0,4.0,1.5,2.0
2900,1.0,0.0,4.0,5.5,3.0
2719,0.0,0.0,5.0,6.5,3.0
3897,2.0,0.0,3.0,1.5,5.0
3148,3.0,0.0,2.0,1.5,2.0
3699,3.0,0.0,6.0,3.5,5.0
2725,1.0,1.0,3.0,2.5,7.0
2551,1.0,0.0,9.0,0.5,10.0
3258,0.0,2.0,3.0,8.5,4.0
3291,0.0,2.0,7.0,1.5,5.0
3503,0.0,0.0,4.0,5.5,4.0
2382,2.0,0.0,2.0,6.5,5.0
3288,1.0,0.0,7.0,16.5,0.0
3004,0.0,0.0,5.0,12.5,1.0
2533,3.0,0.0,6.0,6.5,4.0
2976,3.0,0.0,5.0,4.5,1.0
2328,2.0,0.0,7.0,9.5,0.0
2717,0.0,0.0,9.0,5.5,8.0
3312,2.0,1.0,4.0,4.5,5.0
3422,1.0,1.0,4.0,0.5,0.0
2440,0.0,0.0,5.0,4.5,0.0
2354,1.0,0.0,2.0,0.5,4.0
3154,4.0,0.0,7.0,5.5,3.0
3638,2.0,1.0,2.0,0.5,8.0
3646,1.0,1.0,5.0,2.5,3.0
2187,1.0,1.0,4.0,3.5,5.0
3510,1.0,0.0,7.0,9.5,0.0
2972,0.0,2.0,5.0,3.5,4.0
3662,3.0,0.0,5.0,2.5,0.0
3366,2.0,0.0,7.0,6.5,7.0
2463,3.0,0.0,4.0,20.999954223632812,10.0
2602,1.0,0.0,5.0,3.5,3.0
3059,2.0,0.0,3.0,13.5,6.0
2776,1.0,1.0,7.0,4.5,0.0
2869,1.0,1.0,2.0,0.5,2.0
3648,2.0,0.0,4.0,0.5,1.0
3830,1.0,0.0,5.0,1.5,8.0
3139,1.0,0.0,4.0,2.5,0.0
2259,3.0,0.0,4.0,1.5,2.0
3351,2.0,0.0,5.0,0.5,5.0
2628,2.0,0.0,6.0,3.5,4.0
3347,3.0,0.0,8.0,6.5,1.0
3064,0.0,2.0,5.0,25.5,2.0
2006,1.0,2.0,4.0,1.5,3.0
2771,2.0,0.0,4.0,0.5,0.0
2282,3.0,0.0,5.0,7.5,8.0
3048,1.0,0.0,1.0,4.5,5.0
3285,3.0,0.0,4.0,1.5,1.0
2413,2.0,0.0,6.0,4.5,4.0
2980,2.0,1.0,8.0,4.5,5.0
2053,0.0,0.0,4.0,3.5,2.0
2061,2.0,0.0,4.0,4.5,2.0
3957,2.0,0.0,14.0,8.5,3.0
3513,2.0,0.0,5.0,6.5,6.0
2175,2.0,0.0,4.0,1.5,10.0
2837,1.0,1.0,4.0,2.5,3.0
3705,2.0,0.0,6.0,3.5,3.0
3886,2.0,0.0,6.0,2.5,5.0
3751,2.0,0.0,5.0,3.5,6.0
3420,3.0,0.0,5.0,13.5,5.0
2531,2.0,0.0,5.0,4.5,1.0
3361,2.0,0.0,9.0,7.5,5.0
2245,1.0,0.0,5.0,0.5,3.0
3506,2.0,1.0,4.0,0.5,6.0
3045,0.0,3.0,3.0,3.5,5.0
3098,1.0,0.0,7.0,2.5,3.0
3136,0.0,2.0,7.0,2.5,3.0
3564,1.0,1.0,5.0,2.5,1.0
3613,1.0,1.0,8.0,11.5,1.0
3474,0.0,0.0,4.0,1.5,5.0
2083,1.0,1.0,8.0,10.5,8.0
3179,1.0,1.0,4.0,5.5,2.0
2144,2.0,1.0,5.0,7.5,5.0
2034,2.0,0.0,8.0,6.5,9.0
3529,1.0,0.0,5.0,0.5,9.0
3189,0.0,0.0,6.0,2.5,0.0
3784,0.0,1.0,7.0,2.5,1.0
2636,3.0,0.0,6.0,5.5,3.0
2011,2.0,0.0,6.0,8.5,3.0
3115,1.0,1.0,7.0,1.5,3.0
2261,0.0,1.0,2.0,3.5,5.0
3292,2.0,0.0,5.0,8.5,3.0
3077,3.0,0.0,5.0,0.5,5.0
3443,1.0,0.0,2.0,0.5,1.0
2416,1.0,0.0,6.0,5.5,3.0
3864,2.0,0.0,6.0,0.5,3.0
2360,2.0,1.0,3.0,3.5,1.0
3364,3.0,0.0,6.0,0.5,0.0
2167,1.0,0.0,3.0,5.5,7.0
2872,0.0,1.0,7.0,3.5,4.0
3879,1.0,0.0,10.0,3.5,4.0
2850,1.0,0.0,6.0,1.5,7.0
3909,1.0,2.0,5.0,1.5,1.0
3131,1.0,1.0,3.0,6.5,5.0
2165,1.0,0.0,5.0,4.5,2.0
2139,0.0,0.0,2.0,5.5,3.0
3418,1.0,1.0,3.0,7.5,0.0
2451,2.0,0.0,5.0,0.5,3.0
3208,1.0,0.0,7.0,3.5,4.0
3588,1.0,1.0,5.0,12.5,0.0
2947,0.0,2.0,4.0,2.5,3.0
3544,3.0,0.0,4.0,14.5,9.0
3218,0.0,2.0,5.0,6.5,8.0
2568,2.0,0.0,3.0,3.5,3.0
3120,4.0,0.0,5.0,13.5,1.0
2755,1.0,0.0,4.0,2.5,9.0
3161,2.0,0.0,3.0,6.5,1.0
2380,3.0,0.0,3.0,3.5,5.0
3939,1.0,1.0,5.0,5.5,4.0
3946,2.0,0.0,6.0,4.5,9.0
3497,0.0,1.0,7.0,4.5,4.0
2323,0.0,0.0,6.0,2.5,5.0
2014,1.0,2.0,4.0,4.5,3.0
2955,1.0,0.0,5.0,1.5,4.0
2899,2.0,0.0,8.0,8.5,4.0
2660,1.0,1.0,6.0,1.5,2.0
2645,0.0,2.0,8.0,1.5,1.0
3026,2.0,1.0,4.0,5.5,5.0
3097,0.0,0.0,3.0,5.5,4.0
2770,0.0,0.0,6.0,6.5,4.0
2931,0.0,0.0,3.0,4.5,0.0
3558,4.0,0.0,4.0,7.5,5.0
3759,0.0,0.0,4.0,1.5,5.0
3643,1.0,0.0,4.0,1.5,14.0
2852,0.0,0.0,6.0,20.5,3.0
3875,2.0,1.0,7.0,7.5,2.0
2794,0.0,2.0,4.0,2.5,7.0
3227,0.0,0.0,3.0,2.5,9.0
2874,3.0,0.0,2.0,8.5,2.0
2747,3.0,0.0,5.0,6.5,8.0
2994,1.0,2.0,6.0,9.5,4.0
2511,0.0,0.0,5.0,3.5,8.0
2866,1.0,0.0,6.0,9.5,1.0
3272,0.0,0.0,5.0,7.5,3.0
2063,1.0,0.0,8.0,0.5,1.0
3900,2.0,0.0,5.0,3.5,2.0
3847,2.0,0.0,4.0,6.5,5.0
2665,1.0,1.0,9.0,13.5,4.0
3703,0.0,0.0,5.0,2.5,3.0
2958,3.0,0.0,11.0,0.5,3.0
2739,3.0,0.0,10.0,1.5,1.0
2096,1.0,1.0,6.0,0.5,3.0
2948,0.0,2.0,5.0,2.5,3.0
3940,0.0,1.0,5.0,13.5,2.0
2555,0.0,2.0,5.0,1.5,1.0
3859,1.0,1.0,2.0,16.5,3.0
3282,0.0,0.0,5.0,5.5,4.0
2387,2.0,1.0,4.0,2.5,6.0
3942,1.0,0.0,7.0,1.5,0.0
2922,0.0,1.0,5.0,0.5,2.0
3447,2.0,1.0,5.0,1.5,3.0
3527,2.0,0.0,10.0,0.5,5.0
3861,2.0,0.0,5.0,8.5,5.0
2304,1.0,1.0,3.0,1.5,2.0
3593,3.0,0.0,10.0,6.5,1.0
2162,1.0,1.0,10.0,1.5,6.0
3467,1.0,0.0,9.0,1.5,2.0
3962,0.0,2.0,2.0,3.5,1.0
2934,0.0,1.0,4.0,1.5,3.0
3634,1.0,0.0,7.0,2.5,2.0
3590,0.0,2.0,1.0,1.5,1.0
2433,1.0,2.0,8.0,4.5,2.0
3921,1.0,2.0,1.0,1.5,3.0
2732,0.0,1.0,3.0,4.5,3.0
3763,1.0,1.0,5.0,7.999954700469971,18.0
3008,1.0,1.0,6.0,2.5,5.0
2797,0.0,0.0,9.0,5.5,3.0
3850,2.0,0.0,6.0,5.5,2.0
2111,3.0,0.0,2.0,5.5,1.0
2729,1.0,0.0,5.0,4.5,1.0
3984,1.0,0.0,3.0,9.5,5.0
