,u_x1,u_x2,u_x3,u_y
2000,-0.91233057,0.7370543,-0.019264357,0.17679536
2001,1.8064219,-1.5125331,-0.15877858,0.4743768
2002,-1.0107297,1.2750423,0.12076105,0.8147342
2003,-0.09470678,-0.48215088,-0.069054045,0.74419355
2004,0.62659466,0.52043396,0.17434464,0.6561452
2005,-1.5110359,0.90943414,-0.1141269,0.22637033
2006,0.51977503,0.8367832,-0.025608927,0.074659705
2007,0.6748477,1.3131741,0.05489074,0.35700154
2008,0.5179567,-0.41461417,0.2776203,0.39546573
2009,-0.44778806,0.33835375,0.040649917,0.15342236
2010,-1.0898168,-0.5293109,-0.2706623,0.8130027
2011,1.0433561,-0.40877637,-0.021478688,0.6855086
2012,0.063349314,-0.09229079,-0.103314735,0.07973814
2013,-0.14524674,-0.13151169,0.07080854,0.6016189
2014,0.6278912,-0.42146617,-0.16771136,0.15179229
2015,0.4834306,-0.43969017,-0.18630616,0.7355896
2016,1.3724015,-1.5090492,-0.04664696,0.22630095
2017,0.82887435,1.390478,0.07863536,0.5177996
2018,0.88152874,0.5160628,0.06560372,0.4427328
2019,1.2527446,2.2652395,0.105673425,0.13476443
2020,0.29547852,-0.43827233,-0.0025288507,0.57135224
2021,-0.58421296,-1.1854348,0.09352752,0.84905386
2022,-2.223215,0.7848882,-0.037485864,0.38305008
2023,1.3286827,0.34533113,0.04171631,0.38251472
2024,-0.07173507,0.2792036,0.07933018,0.93224263
2025,-0.66825974,0.925813,0.10196376,0.84278464
2026,-0.40241882,-0.5234199,0.024819335,0.3990091
2027,-0.98908526,-1.5759389,-0.037602704,0.62206566
2028,-1.7830838,2.5698514,0.12450855,0.9176614
2029,-0.97306746,-0.8893124,-0.040677164,0.06485891
2030,1.4339076,-0.24433222,0.027456487,0.46542943
2031,0.84888715,1.0261898,-0.009804894,0.5741911
2032,0.71896774,-1.4051065,-0.022850309,0.86825705
2033,1.7243363,1.394929,-0.14611296,0.5172024
2034,0.32548934,-0.2542889,0.1487066,0.8363714
2035,0.29069012,0.549798,-0.0142930625,0.60317755
2036,-0.39654583,-0.6110697,0.32205817,0.8919263
2037,-2.3843162,1.0497041,-0.00433501,0.3688048
2038,-1.2695395,0.27627465,-0.15753041,0.3198762
2039,-0.16410556,-0.42155856,0.05737401,0.40526974
2040,-0.9815958,-0.07159277,-0.09672966,0.6329473
2041,0.76501846,-0.98916614,-0.01936473,0.16459167
2042,-1.0651025,0.09983486,-0.10684629,0.4098072
2043,0.12578478,-2.067523,0.044639762,0.87469864
2044,0.07145571,-0.3750853,0.0011962157,0.27569294
2045,0.4536625,-0.77092016,-0.0758058,0.8037108
2046,1.070733,-0.45062035,0.057273086,0.85837007
2047,0.015342053,-0.7740354,-0.10109065,0.46728885
2048,-0.8698553,-0.09654869,-0.23696302,0.97949135
2049,-0.2049664,0.15807137,-0.020935288,0.44807816
2050,-0.42395324,0.6605892,-0.17962754,0.437402
2051,-0.7942978,0.64777124,-0.0359863,0.8107846
2052,0.2292256,-0.53292775,0.103341356,0.23625863
2053,0.14433436,-0.7680062,0.044643722,0.3697405
2054,0.33995178,1.1087533,0.0030029954,0.66728806
2055,1.0450662,-1.3603598,-0.023977587,0.4035741
2056,-1.3640854,0.17701903,0.11770759,0.8913727
2057,-0.43942097,1.5041053,-0.15153754,0.010836244
2058,-0.8966637,-1.5821605,0.302386,0.89312863
2059,0.14985336,-0.46305674,0.056394756,0.40667045
2060,-1.1026942,-0.0054347697,0.007989865,0.19379532
2061,-1.2947694,-1.2706956,0.108521484,0.92636204
2062,0.25319636,0.41657412,-0.08318134,0.43078613
2063,1.2696823,-0.5140748,0.103677414,0.3299079
2064,1.6553178,0.68594736,0.06744172,0.25794923
2065,-1.1342782,0.7759844,0.12406633,0.5195855
2066,-0.7610328,-0.732731,-0.026946146,0.98660576
2067,2.2261164,0.05572921,0.06062333,0.63093936
2068,0.84192,-0.3468627,0.041682087,0.7296487
2069,-2.1235743,-0.46862587,0.004786464,0.8608726
2070,-1.6536788,0.6897535,-0.040937647,0.85311055
2071,0.7425832,-1.5528563,-0.019057583,0.029063344
2072,0.2618607,-0.053256597,-0.026842698,0.598698
2073,-0.25913224,-0.3895918,0.15870152,0.76434374
2074,-2.7689002,-0.07583308,-0.021104557,0.019244313
2075,-1.9965382,0.12030686,0.014876137,0.92715526
2076,0.36172527,-0.25848734,-0.020858845,0.8648534
2077,-1.6751912,-0.38849986,0.19203039,0.29755986
2078,1.8733809,-0.42943448,0.047248274,0.116933346
2079,0.73146546,-0.17053123,-0.06904122,0.30622447
2080,-1.5879114,-0.14629802,0.106795244,0.48976958
