,y_hat
2277,False
2529,False
2220,False
2180,False
3769,False
3014,False
3113,False
3677,False
3927,False
3315,False
3969,False
2335,False
3084,False
2937,False
3976,False
3020,False
3056,False
2992,False
3778,False
2002,False
3467,False
3613,False
2993,False
2882,False
3107,False
3078,False
2785,False
2931,False
2638,False
3841,False
3308,False
2437,False
3822,False
3935,False
3429,False
2885,False
3964,False
2744,False
2637,False
2483,False
3706,False
2185,False
2102,False
2524,False
2987,False
3466,False
3735,False
2596,False
3587,False
2525,False
3664,False
3356,False
3138,False
2116,False
3010,False
2158,False
3346,False
2021,False
3546,False
3569,False
2060,False
3790,False
2493,False
3151,False
3251,False
3636,False
3751,False
2989,False
2137,False
2468,False
2594,False
3402,False
2309,False
3626,False
3257,False
3473,False
2848,False
3168,False
3712,False
2869,False
2473,False
3281,False
2167,False
2502,False
2421,False
3366,False
2338,False
2119,False
3933,False
2818,False
3538,False
3746,False
2043,False
3518,False
3846,False
2898,False
3541,False
3592,False
2061,False
3952,False
2135,False
3759,False
3615,False
3255,False
3532,False
3462,False
2812,False
2379,False
2748,False
2893,False
3169,False
2729,False
3302,False
2362,False
3631,False
3651,False
3108,False
3369,False
2191,False
2244,False
3641,False
2187,False
2959,False
3610,False
2398,False
2115,False
2512,False
3516,False
3831,False
3883,False
2809,False
3493,False
2183,False
2833,False
3091,False
2411,False
3995,False
3843,False
3225,False
3607,False
3993,False
2511,False
2056,False
2859,False
3832,False
2741,False
2083,False
2026,False
3966,False
3320,False
3757,False
2806,False
2576,False
3659,False
3209,False
2162,False
3595,False
3702,False
3514,False
2880,False
2123,False
3339,False
2069,False
3652,False
3551,False
2126,False
3833,False
3729,False
2349,False
2234,False
3850,False
3931,False
2904,False
2475,False
2520,False
3635,False
2866,False
2312,False
2675,False
3008,False
2844,False
2641,False
3386,False
2889,False
3002,False
2837,False
3354,False
3701,False
3616,False
3178,False
2770,False
3053,False
3782,False
3041,False
2661,False
3774,False
3907,False
2206,False
3243,False
2997,False
