,y
3015,1.0
3606,0.0
3681,0.0
3386,0.0
2919,0.0
2916,0.0
2229,0.0
2143,1.0
2536,0.0
3239,0.0
3035,0.0
3003,0.0
2487,0.0
3476,0.0
3244,0.0
3778,0.0
3574,0.0
3897,1.0
3848,0.0
3752,1.0
3525,0.0
2401,1.0
3659,0.0
2630,0.0
2883,0.0
3123,1.0
3760,0.0
2458,0.0
2152,1.0
3764,0.0
3134,1.0
2816,0.0
3154,0.0
2054,0.0
2825,0.0
3653,0.0
2288,0.0
3196,0.0
2357,0.0
2811,0.0
2469,0.0
3605,0.0
2849,1.0
3402,0.0
3512,0.0
2908,0.0
2530,0.0
2436,0.0
2620,1.0
3822,0.0
3145,0.0
2626,0.0
2777,1.0
3549,0.0
2055,1.0
2258,0.0
3887,0.0
2119,0.0
2915,0.0
2397,0.0
3164,0.0
3523,0.0
2657,1.0
2492,1.0
3264,0.0
3347,0.0
3417,0.0
3043,0.0
2413,0.0
3617,0.0
2132,0.0
2624,0.0
3481,0.0
3202,0.0
2636,0.0
3439,1.0
2927,0.0
3868,0.0
2864,0.0
2779,0.0
3863,1.0
2845,0.0
2347,1.0
3319,0.0
3818,1.0
2136,0.0
2835,0.0
2812,1.0
2926,0.0
2953,0.0
3929,0.0
2283,0.0
2966,1.0
2975,0.0
3601,0.0
3542,0.0
2902,0.0
2831,1.0
2233,0.0
3784,0.0
3013,0.0
3324,0.0
3101,0.0
3593,0.0
3473,0.0
2114,1.0
3664,0.0
3210,0.0
2566,1.0
3080,0.0
2861,0.0
2077,0.0
3674,1.0
3195,0.0
2335,1.0
2208,0.0
2659,0.0
3786,0.0
2880,0.0
2827,0.0
2250,0.0
2573,1.0
2607,1.0
3018,1.0
2591,1.0
2235,0.0
2423,0.0
3483,0.0
2245,0.0
2746,0.0
2282,0.0
3073,0.0
2605,0.0
3800,0.0
3888,0.0
2613,0.0
3081,1.0
3911,0.0
3971,1.0
2046,0.0
3965,0.0
2339,0.0
2683,0.0
3209,0.0
3104,0.0
2147,0.0
2986,0.0
2372,0.0
2846,0.0
3499,0.0
2036,0.0
3413,1.0
3823,0.0
2722,0.0
2868,1.0
2091,0.0
3926,0.0
2882,0.0
2247,1.0
2304,0.0
3891,1.0
2097,0.0
2860,0.0
3914,0.0
2000,1.0
2426,1.0
2139,0.0
3387,0.0
3943,0.0
3723,0.0
2446,0.0
3266,0.0
3568,0.0
2642,0.0
3688,0.0
2791,0.0
2707,0.0
2663,1.0
2346,0.0
2781,1.0
2658,0.0
2632,0.0
3792,0.0
2997,0.0
2969,0.0
3980,0.0
2370,1.0
3514,0.0
2706,0.0
2200,0.0
3515,0.0
2832,0.0
2944,0.0
3712,0.0
3728,0.0
3083,0.0
2788,0.0
3177,0.0
3383,0.0
2082,0.0
