,y_hat
3015,False
3606,False
3681,False
3386,False
2919,False
2916,False
2229,False
2143,False
2536,False
3239,False
3035,False
3003,False
2487,False
3476,False
3244,False
3778,False
3574,False
3897,False
3848,False
3752,False
3525,False
2401,False
3659,False
2630,False
2883,False
3123,False
3760,False
2458,False
2152,False
3764,False
3134,False
2816,False
3154,False
2054,False
2825,False
3653,False
2288,False
3196,False
2357,False
2811,False
2469,False
3605,False
2849,False
3402,False
3512,False
2908,False
2530,False
2436,False
2620,False
3822,False
3145,False
2626,False
2777,False
3549,False
2055,False
2258,False
3887,False
2119,False
2915,False
2397,False
3164,False
3523,False
2657,False
2492,False
3264,False
3347,False
3417,False
3043,False
2413,False
3617,False
2132,False
2624,False
3481,False
3202,False
2636,False
3439,False
2927,False
3868,False
2864,False
2779,False
3863,False
2845,False
2347,False
3319,False
3818,False
2136,False
2835,False
2812,False
2926,False
2953,False
3929,False
2283,False
2966,False
2975,False
3601,False
3542,False
2902,False
2831,False
2233,False
3784,False
3013,False
3324,False
3101,False
3593,False
3473,False
2114,False
3664,False
3210,False
2566,False
3080,False
2861,False
2077,False
3674,False
3195,False
2335,False
2208,False
2659,False
3786,False
2880,False
2827,False
2250,False
2573,False
2607,False
3018,False
2591,False
2235,False
2423,False
3483,False
2245,False
2746,False
2282,False
3073,False
2605,False
3800,False
3888,False
2613,False
3081,False
3911,False
3971,False
2046,False
3965,False
2339,False
2683,False
3209,False
3104,False
2147,False
2986,False
2372,False
2846,False
3499,False
2036,False
3413,False
3823,False
2722,False
2868,False
2091,False
3926,False
2882,False
2247,False
2304,False
3891,False
2097,False
2860,False
3914,False
2000,False
2426,False
2139,False
3387,False
3943,False
3723,False
2446,False
3266,False
3568,False
2642,False
3688,False
2791,False
2707,False
2663,False
2346,False
2781,False
2658,False
2632,False
3792,False
2997,False
2969,False
3980,False
2370,False
3514,False
2706,False
2200,False
3515,False
2832,False
2944,False
3712,False
3728,False
3083,False
2788,False
3177,False
3383,False
2082,False
