,h_post,h_post_individualized
19323,1.0,
18994,1.0,
10157,0.07999999999999999,
15145,1.0,
10429,1.0,
15125,0.0,
13252,0.0,
14887,1.0,
11284,0.0,
17886,1.0,
13451,0.02,
16376,1.0,
18926,0.0,
17979,1.0,
18690,0.0,
14532,0.06,
12141,0.02,
15063,1.0,
11706,0.0,
16054,1.0,
10977,0.0,
11891,0.0,
18973,1.0,
19207,0.28,
19816,1.0,
13016,0.98,
14667,0.0,
19443,1.0,
18861,0.02,
17100,0.0,
12926,0.0,
15214,1.0,
10965,1.0,
14501,0.02,
15564,1.0,
19794,0.0,
19293,1.0,
17048,0.0,
16696,0.06,
11717,1.0,
15860,1.0,
13637,0.02,
16005,1.0,
11550,0.9,
11136,0.0,
10585,1.0,
11095,0.9,
18166,0.0,
16324,0.02,
14821,1.0,
11033,0.0,
11271,0.02,
18144,0.14,
17885,0.0,
11912,1.0,
17657,1.0,
12063,0.02,
10310,1.0,
17768,1.0,
17362,1.0,
11857,1.0,
15759,0.0,
17110,0.0,
14423,0.02,
17836,1.0,
11028,0.0,
14552,0.0,
15172,1.0,
10245,1.0,
14315,1.0,
16555,1.0,
13125,0.0,
17809,1.0,
15492,1.0,
12277,1.0,
18676,0.96,
10014,0.0,
11995,0.0,
12970,0.0,
11526,1.0,
10302,1.0,
17359,0.0,
19536,1.0,
15444,0.0,
18450,1.0,
12230,1.0,
14283,1.0,
15944,1.0,
12491,0.0,
17337,1.0,
15836,0.0,
14465,0.0,
18731,0.0,
13367,0.02,
12633,1.0,
14804,1.0,
10348,1.0,
16375,0.0,
16995,0.03999999999999999,
15054,0.0,
15927,1.0,
12584,1.0,
11777,1.0,
13060,1.0,
14349,0.0,
10592,1.0,
12556,0.0,
17283,1.0,
13327,0.0,
14409,0.02,
16943,1.0,
17828,0.98,
16824,0.0,
11914,1.0,
15949,0.0,
10159,0.0,
14030,1.0,
15064,1.0,
18382,1.0,
12041,1.0,
19590,1.0,
12429,1.0,
19129,0.74,
10198,0.0,
19372,1.0,
16377,1.0,
10527,1.0,
12860,1.0,
12201,1.0,
15739,1.0,
16727,1.0,
16112,0.0,
10846,1.0,
17060,1.0,
15814,1.0,
15561,1.0,
11582,0.0,
11387,1.0,
18472,0.02,
19349,0.10000000000000002,
18205,0.0,
12804,1.0,
19652,0.0,
10583,0.0,
13316,0.0,
12955,1.0,
17933,0.0,
17097,1.0,
11181,0.0,
11793,1.0,
10081,1.0,
12645,0.02,
11876,1.0,
12164,1.0,
18780,0.26,
15377,0.0,
15952,0.02,
17329,1.0,
18190,1.0,
19357,0.0,
12424,1.0,
11681,0.06,
17808,1.0,
18575,0.0,
19237,1.0,
16955,0.0,
18035,0.0,
14248,1.0,
12617,1.0,
16911,0.0,
12361,0.0,
17433,1.0,
15410,0.03999999999999999,
17638,1.0,
15905,0.0,
16472,1.0,
17022,0.0,
16619,1.0,
16059,1.0,
14521,1.0,
15684,1.0,
10516,0.0,
11167,0.0,
10336,0.0,
10134,0.0,
12593,1.0,
17576,1.0,
13792,1.0,
12122,0.0,
10841,1.0,
10631,1.0,
13547,0.02,
10115,0.0,
16172,0.02,
15525,1.0,
13362,1.0,
16178,1.0,
11242,0.07999999999999999,
13791,1.0,
10532,1.0,
