,y
2877,0.0
2066,0.0
2562,0.0
3382,0.0
3500,0.0
2841,0.0
2830,1.0
3480,0.0
2512,1.0
3484,0.0
2452,0.0
3478,0.0
2640,0.0
2644,0.0
2058,0.0
2347,0.0
3848,0.0
2780,0.0
2765,1.0
3323,0.0
2814,0.0
2596,0.0
2739,0.0
2331,0.0
2461,0.0
2679,0.0
2547,0.0
2019,0.0
2581,0.0
2560,0.0
3975,0.0
3238,0.0
2190,0.0
3634,1.0
3451,0.0
3328,0.0
2913,0.0
2999,0.0
3249,0.0
2315,1.0
2189,1.0
3832,0.0
3221,1.0
2505,0.0
2093,0.0
2540,0.0
2718,0.0
3918,0.0
3286,0.0
3454,0.0
2646,1.0
3003,0.0
3158,0.0
2665,0.0
3264,0.0
3769,0.0
3352,0.0
3009,0.0
2436,0.0
3664,0.0
2870,0.0
2690,0.0
3760,0.0
2685,0.0
2797,0.0
2257,0.0
2401,0.0
3673,0.0
2002,0.0
3820,0.0
2703,0.0
3686,0.0
2446,0.0
3203,0.0
3339,0.0
3107,0.0
2280,0.0
3014,0.0
3341,1.0
2435,0.0
3360,1.0
3682,1.0
2976,0.0
3729,0.0
3384,0.0
2121,0.0
3553,1.0
2292,1.0
3732,0.0
2114,0.0
3840,0.0
3778,0.0
3506,0.0
3165,0.0
2712,0.0
3202,1.0
3228,0.0
3152,0.0
2608,1.0
3786,0.0
3759,0.0
2456,0.0
3878,0.0
3835,0.0
3340,0.0
3148,0.0
3655,0.0
2705,0.0
3376,0.0
3354,0.0
3417,0.0
3810,0.0
3121,0.0
3841,0.0
2773,1.0
2193,0.0
2467,0.0
2248,1.0
2829,0.0
2904,0.0
3496,0.0
2123,0.0
3101,0.0
2000,0.0
3902,1.0
3267,0.0
2943,0.0
2649,0.0
3311,0.0
3135,0.0
2660,0.0
2869,1.0
2629,0.0
2695,0.0
2535,1.0
2120,0.0
3871,1.0
2597,0.0
2242,0.0
3517,0.0
3798,0.0
3542,0.0
3723,1.0
3636,0.0
2549,0.0
2425,0.0
3591,0.0
2524,0.0
2132,0.0
3645,0.0
2405,0.0
2809,1.0
2961,0.0
3244,0.0
2647,0.0
3987,0.0
2182,0.0
3449,1.0
2416,0.0
3114,0.0
2641,0.0
3714,1.0
3943,0.0
2738,0.0
3846,0.0
2565,0.0
3751,1.0
2752,0.0
3497,1.0
3435,0.0
2110,0.0
2610,0.0
2527,0.0
3717,0.0
2371,0.0
3789,0.0
3622,0.0
2530,1.0
2755,0.0
3022,0.0
2638,1.0
2086,0.0
2792,0.0
3378,0.0
3224,0.0
3315,0.0
2227,0.0
2701,0.0
2607,0.0
3020,1.0
3452,1.0
2306,0.0
3564,0.0
2781,0.0
2928,0.0
2550,1.0
3210,0.0
2677,0.0
2762,0.0
3744,1.0
