,y
3280,1.0
3820,1.0
3900,0.0
3874,1.0
3176,0.0
3124,0.0
3093,0.0
2701,1.0
3595,0.0
2804,1.0
2443,1.0
3156,0.0
2837,1.0
2108,1.0
3244,1.0
2003,0.0
3895,1.0
2154,1.0
2864,0.0
2235,1.0
2617,1.0
3004,1.0
3834,1.0
3376,1.0
3558,0.0
2910,1.0
2090,1.0
2897,1.0
3265,0.0
2196,1.0
3908,0.0
3412,1.0
2930,0.0
3168,1.0
2555,0.0
2368,1.0
3009,1.0
3833,1.0
3948,1.0
2906,1.0
2072,0.0
2310,1.0
2657,1.0
3469,0.0
3414,1.0
2449,0.0
2591,0.0
2769,1.0
2616,1.0
3248,0.0
3877,1.0
2606,1.0
3722,0.0
3423,1.0
2470,1.0
3480,1.0
2565,1.0
2838,0.0
3041,0.0
3531,0.0
2152,1.0
2735,1.0
3462,1.0
2189,0.0
3195,1.0
2539,0.0
3303,1.0
2176,0.0
2728,0.0
2839,0.0
3284,1.0
2544,0.0
2066,1.0
2658,0.0
2251,0.0
2635,1.0
2836,0.0
3702,0.0
3058,0.0
3273,1.0
2758,1.0
3587,1.0
2529,1.0
2004,1.0
2963,1.0
3743,1.0
2697,0.0
3160,1.0
2520,1.0
3087,1.0
3067,1.0
2375,1.0
2478,1.0
3164,1.0
2232,1.0
3636,1.0
3883,0.0
3860,1.0
3980,0.0
3117,0.0
3336,1.0
3850,0.0
2093,1.0
3467,1.0
3389,0.0
2473,1.0
3337,1.0
3126,1.0
3429,1.0
3889,1.0
2582,1.0
3627,0.0
2035,1.0
3928,1.0
2977,1.0
3986,1.0
2861,1.0
3987,1.0
2569,1.0
3541,1.0
2206,1.0
3229,1.0
2780,1.0
3207,1.0
2016,0.0
3086,0.0
2490,0.0
2220,1.0
3444,1.0
3525,1.0
2417,1.0
3385,0.0
2433,1.0
2109,1.0
3100,1.0
3520,1.0
3390,0.0
3296,1.0
3766,0.0
2880,1.0
2585,1.0
3096,1.0
2888,1.0
3621,0.0
3679,0.0
3321,1.0
2135,1.0
2583,0.0
2261,1.0
2462,1.0
3846,1.0
3095,1.0
2730,1.0
2323,0.0
2611,0.0
2995,0.0
2483,0.0
2370,0.0
3512,1.0
3677,1.0
2250,1.0
3474,1.0
2699,1.0
3654,1.0
3896,1.0
2774,1.0
2320,1.0
2181,0.0
3976,1.0
3094,0.0
2146,0.0
2940,0.0
3522,0.0
2086,0.0
2431,1.0
2491,1.0
3306,1.0
3566,0.0
3246,1.0
2391,0.0
3617,1.0
2581,1.0
2953,0.0
2355,0.0
2001,1.0
2488,1.0
3503,0.0
3872,1.0
3458,1.0
3132,1.0
2280,1.0
3689,1.0
3902,1.0
3340,1.0
3362,1.0
3097,1.0
3147,1.0
2852,1.0
3018,1.0
2873,1.0
