,h_post,h_post_individualized
11114,0.9,
15820,0.9,
11793,0.84,
17734,0.94,
15783,0.96,
11807,0.88,
10834,0.94,
10021,0.9,
10156,0.96,
12864,0.92,
10865,0.96,
15717,0.78,
19450,0.8,
14413,0.9,
19084,0.88,
15621,0.94,
11808,0.88,
11949,0.86,
18887,0.92,
12962,0.84,
16145,0.92,
18728,0.74,
14006,0.92,
13678,0.74,
15158,0.98,
13760,0.88,
14308,0.84,
11623,0.96,
18481,0.86,
16060,0.96,
11122,0.88,
15045,0.94,
14575,0.92,
14689,0.94,
15533,0.92,
12638,0.92,
19198,0.94,
10322,0.88,
19270,0.88,
13539,0.96,
10984,0.96,
11625,0.96,
18458,0.8,
17441,0.72,
16180,0.74,
13333,0.9,
16354,0.86,
13685,0.84,
16613,1.0,
15818,0.94,
15454,0.92,
18511,0.92,
13040,0.92,
10432,0.9,
12006,0.9,
19254,0.72,
18584,0.9,
18606,0.62,
17898,0.94,
18751,0.94,
11859,0.98,
18209,0.94,
14528,0.92,
12551,0.96,
19787,0.96,
18032,0.98,
11322,0.9,
12341,0.86,
19230,0.92,
14388,0.94,
18949,0.88,
19075,0.92,
10472,0.84,
12944,0.84,
12974,0.9,
17065,0.88,
12651,0.96,
18391,0.92,
14473,0.86,
12919,0.9,
19840,0.92,
18561,0.96,
17333,0.88,
12938,0.94,
13287,0.88,
16390,0.98,
18639,0.94,
14947,0.94,
11881,0.94,
12756,0.92,
18919,0.94,
17297,0.86,
18259,0.84,
14791,0.82,
11577,0.94,
15667,0.9,
14604,0.94,
18364,0.84,
14698,0.86,
18354,0.88,
13714,0.86,
11488,0.74,
15994,0.88,
19875,0.72,
16510,0.82,
14275,0.84,
14679,0.9,
12425,0.96,
17880,0.98,
12057,0.92,
16759,0.88,
13351,0.92,
13598,0.94,
13653,0.82,
19810,0.8,
17614,0.98,
10926,0.9,
11802,0.98,
16960,0.98,
12630,0.92,
19472,0.92,
10894,0.94,
11824,0.9,
15891,0.96,
11402,0.78,
13839,0.88,
17073,0.86,
11483,0.78,
18026,0.96,
13395,0.94,
19211,0.92,
15535,0.98,
11112,0.92,
17628,0.94,
14130,0.86,
19784,0.82,
13196,0.98,
14496,0.82,
18845,0.94,
14587,0.96,
12753,0.84,
12248,0.94,
15963,0.94,
17309,0.86,
19024,0.92,
12943,0.98,
10494,0.94,
15958,0.82,
11242,0.96,
19490,0.94,
16261,0.9,
11747,0.9,
17502,0.82,
18260,0.78,
10256,0.9,
15755,0.98,
14063,0.82,
18112,0.94,
10490,0.82,
10230,0.98,
12358,0.98,
14186,0.98,
12489,0.9,
17903,0.86,
14932,0.9,
13762,0.84,
18696,0.88,
15267,0.94,
16009,0.96,
12692,0.92,
13035,0.92,
17678,0.88,
11740,0.98,
19785,0.92,
13326,0.92,
19896,0.8,
11192,0.88,
16136,0.9,
11997,0.96,
15540,0.98,
17150,0.86,
11918,0.94,
14893,0.84,
13468,0.9,
17319,0.94,
11172,0.9,
12243,0.92,
10673,0.78,
12346,0.86,
18451,0.88,
17129,0.84,
10311,0.86,
10778,0.9,
10436,0.96,
11967,0.98,
13441,0.94,
11800,0.96,
18296,0.86,
16213,0.96,
11216,0.88,
