,y_hat
3369,False
3347,False
2595,False
3899,False
3278,False
2952,False
3569,False
2418,False
2392,False
2243,False
2873,False
2709,False
3645,False
2071,False
2000,False
2695,False
3955,False
2331,False
3363,False
3628,False
3279,False
2124,False
3950,False
2245,False
2133,False
3489,False
2807,False
2479,False
3992,False
3940,False
2416,False
3763,False
2934,False
2152,False
2214,False
2036,False
3934,False
2054,False
2475,False
2376,False
3843,False
3949,False
2795,False
2409,False
3444,False
3680,False
2395,False
3796,False
3995,False
3284,False
3965,False
2573,False
2324,False
2906,False
3956,False
2652,False
3746,False
3176,False
2213,False
2509,False
2620,False
3618,False
2707,False
2125,False
3817,False
3739,False
2987,False
3010,False
3472,False
2922,False
3477,False
3906,False
3352,False
3398,False
2250,False
2505,False
3544,False
2112,False
3994,False
2909,False
3327,False
3411,False
2607,False
2855,False
2358,False
2649,False
3050,False
2634,False
2955,False
3532,False
2127,False
3093,False
2545,False
3300,False
2735,False
2611,False
2857,False
2204,False
3612,False
2100,False
2140,False
2751,False
3615,False
2171,False
2458,False
3794,False
2524,False
3647,False
3775,False
2554,False
2086,False
2975,False
2156,False
2306,False
3703,False
3709,False
2761,False
3133,False
3593,False
2325,False
2020,False
3289,False
2179,False
2296,False
3891,False
3088,False
3644,False
2839,False
2659,False
3258,False
2191,False
2146,False
2621,False
3519,False
3580,False
2423,False
2921,False
3663,False
3537,False
3948,False
3174,False
3524,False
2556,False
2278,False
3791,False
3136,False
3868,False
3657,False
2220,False
3046,False
2948,False
3304,False
2849,False
3267,False
2891,False
3798,False
2048,False
3226,False
3247,False
2217,False
3571,False
2521,False
3625,False
2494,False
3850,False
3688,False
2629,False
3222,False
3973,False
2788,False
3406,False
3427,False
2035,False
3842,False
2602,False
2558,False
2920,False
3135,False
2301,False
3559,False
2733,False
2929,False
3246,False
3326,False
2661,False
2390,False
3556,False
2128,False
3480,False
2090,False
2436,False
3446,False
3774,False
3590,False
2588,False
3147,False
2227,False
3565,False
3240,False
2959,False
