,years_experience,degree,nr_commits,nr_languages,nr_stars
2831,2.0,0.0,847.0,0.0,1.0
3121,1.0,2.0,848.0,6.0,2.0
2290,1.0,0.0,848.0,1.0,4.0
2976,2.0,0.0,854.0,2.0,16.0
3895,1.0,1.0,849.0,1.0,1.0
3275,2.0,1.0,849.0,2.0,3.0
3034,1.0,1.0,847.0,5.0,6.0
2070,0.0,1.0,854.0,2.0,4.0
2091,2.0,0.0,847.0,2.0,3.0
2777,1.0,0.0,850.0,2.0,5.0
3832,3.0,0.0,846.0,11.0,8.0
3404,1.0,0.0,840.0,7.0,4.0
3287,1.0,1.0,849.0,6.0,1.0
2175,3.0,0.0,848.0,2.0,5.0
3036,1.0,1.0,851.0,1.0,5.0
3703,2.0,0.0,846.0,2.0,0.0
2929,1.0,0.0,843.0,4.0,4.0
3082,1.0,0.0,850.0,4.0,4.0
2014,1.0,0.0,853.0,9.0,6.0
2276,4.0,0.0,2868.0,5.0,2.0
2269,2.0,0.0,849.0,0.0,3.0
2450,3.0,0.0,856.0,8.0,4.0
3754,0.0,0.0,852.0,7.0,3.0
2944,3.0,0.0,1861.0,4.0,3.0
3298,2.0,0.0,846.0,2.0,4.0
2360,0.0,0.0,852.0,6.0,6.0
3375,2.0,0.0,846.0,6.0,1.0
3652,3.0,0.0,1859.0,3.0,3.0
2511,1.0,2.0,843.0,10.0,10.0
3505,1.0,2.0,850.0,5.0,4.0
3877,2.0,0.0,849.0,7.0,3.0
3156,0.0,1.0,851.0,4.0,1.0
3427,3.0,0.0,1863.0,6.0,2.0
3681,0.0,0.0,843.0,6.0,6.0
2592,1.0,0.0,845.0,0.0,4.0
2104,1.0,2.0,844.0,4.0,5.0
2802,1.0,0.0,845.0,6.0,3.0
3603,2.0,1.0,847.0,8.0,3.0
3346,1.0,0.0,844.0,8.0,4.0
3209,2.0,1.0,858.0,3.0,2.0
3642,0.0,2.0,848.0,12.0,0.0
3994,0.0,0.0,855.0,5.0,11.0
2026,1.0,2.0,849.0,5.0,6.0
2127,2.0,0.0,848.0,6.0,5.0
2870,3.0,0.0,852.0,1.0,5.0
2616,1.0,0.0,854.0,4.0,6.0
3451,2.0,0.0,851.0,0.0,3.0
3682,2.0,0.0,860.0,3.0,4.0
2355,2.0,1.0,848.0,11.0,1.0
2265,2.0,0.0,848.0,1.0,8.0
3179,1.0,0.0,847.0,6.0,7.0
2300,2.0,1.0,849.0,7.0,6.0
2947,2.0,0.0,849.0,3.0,4.0
2690,2.0,0.0,847.0,6.0,2.0
3540,1.0,1.0,848.0,0.0,1.0
3248,1.0,2.0,850.0,9.0,3.0
2466,3.0,0.0,854.0,7.0,4.0
3767,1.0,1.0,847.0,4.0,4.0
3280,1.0,0.0,847.0,7.0,6.0
2122,1.0,1.0,846.0,10.0,8.0
