,years_experience,degree,nr_commits,nr_languages,nr_stars
2831,2.0,0.0,25.0,0.0,1.0
3121,1.0,2.0,12.0,6.0,2.0
2290,1.0,0.0,12.0,1.0,4.0
2976,2.0,0.0,23.0,2.0,16.0
3895,1.0,1.0,14.0,1.0,1.0
3275,2.0,1.0,25.0,2.0,3.0
3034,1.0,1.0,15.0,5.0,6.0
2070,0.0,1.0,5.0,2.0,4.0
2091,2.0,0.0,23.0,2.0,3.0
2777,1.0,0.0,12.0,2.0,5.0
3832,3.0,0.0,32.0,11.0,8.0
3404,1.0,0.0,17.0,7.0,4.0
3287,1.0,1.0,10.0,6.0,1.0
2175,3.0,0.0,35.0,2.0,5.0
3036,1.0,1.0,12.0,1.0,5.0
3703,2.0,0.0,25.0,2.0,0.0
2929,1.0,0.0,12.0,4.0,4.0
3082,1.0,0.0,15.0,4.0,4.0
2014,1.0,0.0,13.0,9.0,6.0
2276,4.0,0.0,44.0,5.0,2.0
2269,2.0,0.0,24.0,0.0,3.0
2450,3.0,0.0,32.0,8.0,4.0
3754,0.0,0.0,6.0,7.0,3.0
2944,3.0,0.0,35.0,4.0,3.0
3298,2.0,0.0,24.0,2.0,4.0
2360,0.0,0.0,7.0,6.0,6.0
3375,2.0,0.0,25.0,6.0,1.0
3652,3.0,0.0,32.0,3.0,3.0
2511,1.0,2.0,13.0,10.0,10.0
3505,1.0,2.0,10.0,5.0,4.0
3877,2.0,0.0,24.0,7.0,3.0
3156,0.0,1.0,2.0,4.0,1.0
3427,3.0,0.0,38.0,6.0,2.0
3681,0.0,0.0,5.0,6.0,6.0
2592,1.0,0.0,16.0,0.0,4.0
2104,1.0,2.0,11.0,4.0,5.0
2802,1.0,0.0,14.0,6.0,3.0
3603,2.0,1.0,27.0,8.0,3.0
3346,1.0,0.0,15.0,8.0,4.0
3209,2.0,1.0,26.0,3.0,2.0
3642,0.0,2.0,5.0,12.0,0.0
3994,0.0,0.0,3.0,5.0,11.0
2026,1.0,2.0,12.0,5.0,6.0
2127,2.0,0.0,23.0,6.0,5.0
2870,3.0,0.0,35.0,1.0,5.0
2616,1.0,0.0,16.0,4.0,6.0
3451,2.0,0.0,24.0,0.0,3.0
3682,2.0,0.0,24.0,3.0,4.0
2355,2.0,1.0,20.0,11.0,1.0
2265,2.0,0.0,20.0,1.0,8.0
3179,1.0,0.0,13.0,6.0,7.0
2300,2.0,1.0,25.0,7.0,6.0
2947,2.0,0.0,21.0,3.0,4.0
2690,2.0,0.0,24.0,6.0,2.0
3540,1.0,1.0,12.0,0.0,1.0
3248,1.0,2.0,14.0,9.0,3.0
2466,3.0,0.0,30.0,7.0,4.0
3767,1.0,1.0,18.0,4.0,4.0
3280,1.0,0.0,14.0,7.0,6.0
2122,1.0,1.0,14.0,10.0,8.0
2491,2.0,0.0,29.0,1.0,5.0
3471,3.0,0.0,33.0,6.0,7.0
2521,2.0,0.0,21.0,8.0,7.0
