,years_experience,degree,nr_commits,nr_languages,nr_stars
3667,2.0,1.0,847.0,0.0,3.0
3371,2.0,0.0,848.0,5.0,6.0
2995,0.0,1.0,849.0,4.0,9.0
3303,1.0,0.0,848.0,6.0,5.0
3129,2.0,0.0,858.0,1.0,3.0
2859,0.0,0.0,850.0,4.0,2.0
3187,2.0,0.0,1863.0,10.0,2.0
3632,1.0,0.0,851.0,1.0,5.0
3488,3.0,0.0,1853.0,3.0,7.0
3436,1.0,2.0,851.0,3.0,2.0
3578,0.0,2.0,3.0,0.0,10.0
3487,1.0,0.0,848.0,1.0,2.0
2794,0.0,0.0,849.0,2.0,4.0
3037,3.0,0.0,852.0,1.0,1.0
2316,0.0,0.0,843.0,7.0,6.0
2024,2.0,1.0,850.0,0.0,4.0
2470,1.0,0.0,846.0,12.0,10.0
3609,2.0,1.0,849.0,1.0,8.0
2127,1.0,1.0,847.0,13.0,10.0
3849,1.0,0.0,846.0,5.0,0.0
2852,1.0,1.0,848.0,8.0,3.0
2083,2.0,0.0,848.0,11.0,6.0
2551,2.0,0.0,856.0,8.0,3.0
3114,2.0,0.0,851.0,0.0,6.0
3194,2.0,0.0,855.0,5.0,9.0
3418,3.0,0.0,2863.0,2.0,4.0
3478,1.0,0.0,851.0,0.0,4.0
2095,1.0,0.0,847.0,1.0,0.0
2832,2.0,0.0,850.0,3.0,8.0
3933,3.0,0.0,1858.0,1.0,0.0
2994,3.0,0.0,1860.0,2.0,8.0
2119,0.0,2.0,4.0,4.0,10.0
2245,2.0,0.0,849.0,2.0,1.0
2940,1.0,0.0,845.0,4.0,5.0
2911,1.0,0.0,852.0,1.0,0.0
3380,1.0,3.0,855.0,2.0,2.0
2111,1.0,1.0,844.0,3.0,2.0
3154,0.0,0.0,847.0,4.0,9.0
3857,1.0,0.0,849.0,2.0,2.0
2053,2.0,0.0,848.0,6.0,4.0
2081,0.0,0.0,845.0,4.0,9.0
3846,2.0,0.0,855.0,3.0,4.0
3056,1.0,0.0,851.0,1.0,7.0
2884,2.0,0.0,849.0,7.0,7.0
3631,0.0,1.0,854.0,3.0,2.0
3008,1.0,0.0,846.0,0.0,5.0
3312,1.0,1.0,851.0,1.0,2.0
3330,2.0,0.0,850.0,5.0,1.0
3500,1.0,0.0,853.0,2.0,5.0
3789,1.0,1.0,847.0,4.0,4.0
2831,1.0,1.0,847.0,4.0,3.0
3823,2.0,0.0,847.0,2.0,9.0
3243,0.0,1.0,847.0,3.0,9.0
3083,1.0,1.0,848.0,12.0,1.0
3962,1.0,1.0,847.0,3.0,5.0
2039,2.0,0.0,845.0,2.0,4.0
3005,2.0,0.0,857.0,9.0,1.0
2447,3.0,0.0,2869.0,3.0,6.0
3817,0.0,1.0,848.0,2.0,3.0
3608,1.0,0.0,850.0,1.0,3.0
3450,1.0,0.0,848.0,4.0,13.0
3134,1.0,0.0,851.0,3.0,5.0
