,years_experience,degree,nr_commits,nr_languages,nr_stars
3667,2.0,1.0,23.0,0.0,3.0
3371,2.0,0.0,27.0,5.0,6.0
2995,0.0,1.0,2.0,4.0,9.0
3303,1.0,0.0,13.0,6.0,5.0
3129,2.0,0.0,23.0,1.0,3.0
2859,0.0,0.0,6.0,4.0,2.0
3187,2.0,0.0,23.0,10.0,2.0
3632,1.0,0.0,13.0,1.0,5.0
3488,3.0,0.0,33.0,3.0,7.0
3436,1.0,2.0,12.0,3.0,2.0
3578,0.0,2.0,6.0,0.0,8.0
3487,1.0,0.0,12.0,1.0,2.0
2794,0.0,0.0,2.0,2.0,4.0
3037,3.0,0.0,39.0,1.0,1.0
2316,0.0,0.0,4.0,7.0,6.0
2024,2.0,1.0,24.0,0.0,4.0
2470,1.0,0.0,13.0,12.0,10.0
3609,2.0,1.0,24.0,1.0,8.0
2127,1.0,1.0,14.0,13.0,10.0
3849,1.0,0.0,15.0,5.0,0.0
2852,1.0,1.0,16.0,8.0,3.0
2083,2.0,0.0,25.0,11.0,6.0
2551,2.0,0.0,21.0,8.0,3.0
3114,2.0,0.0,24.0,0.0,6.0
3194,2.0,0.0,25.0,5.0,9.0
3418,3.0,0.0,35.0,2.0,4.0
3478,1.0,0.0,14.0,0.0,4.0
2095,1.0,0.0,12.0,1.0,0.0
2832,2.0,0.0,25.0,3.0,8.0
3933,3.0,0.0,40.0,1.0,0.0
2994,3.0,0.0,35.0,2.0,8.0
2119,0.0,2.0,5.0,4.0,6.0
2245,2.0,0.0,23.0,2.0,1.0
2940,1.0,0.0,15.0,4.0,5.0
2911,1.0,0.0,14.0,1.0,0.0
3380,1.0,3.0,13.0,2.0,2.0
2111,1.0,1.0,14.0,3.0,2.0
3154,0.0,0.0,2.0,4.0,9.0
3857,1.0,0.0,15.0,2.0,2.0
2053,2.0,0.0,23.0,6.0,4.0
2081,0.0,0.0,3.0,4.0,9.0
3846,2.0,0.0,24.0,3.0,4.0
3056,1.0,0.0,17.0,1.0,7.0
2884,2.0,0.0,22.0,7.0,7.0
3631,0.0,1.0,3.0,3.0,2.0
3008,1.0,0.0,14.0,0.0,5.0
3312,1.0,1.0,13.0,1.0,2.0
3330,2.0,0.0,25.0,5.0,1.0
3500,1.0,0.0,14.0,2.0,5.0
3789,1.0,1.0,16.0,4.0,4.0
2831,1.0,1.0,12.0,4.0,3.0
3823,2.0,0.0,25.0,2.0,9.0
3243,0.0,1.0,2.0,3.0,9.0
3083,1.0,1.0,14.0,12.0,1.0
3962,1.0,1.0,19.0,3.0,5.0
2039,2.0,0.0,22.0,2.0,4.0
3005,2.0,0.0,22.0,9.0,1.0
2447,3.0,0.0,32.0,3.0,6.0
3817,0.0,1.0,8.0,2.0,3.0
3608,1.0,0.0,12.0,1.0,3.0
3450,1.0,0.0,12.0,4.0,13.0
3134,1.0,0.0,14.0,3.0,5.0
2352,3.0,0.0,33.0,1.0,4.0
2173,1.0,0.0,14.0,3.0,9.0
3847,3.0,0.0,32.0,4.0,6.0
2461,2.0,0.0,22.0,1.0,1.0
2879,0.0,2.0,5.0,1.0,0.0
2365,2.0,0.0,23.0,1.0,1.0
2120,3.0,0.0,32.0,6.0,2.0
2362,2.0,1.0,31.0,0.0,9.0
3523,2.0,1.0,22.0,8.0,3.0
3309,2.0,0.0,24.0,0.0,5.0
2313,3.0,0.0,35.0,11.0,2.0
2015,0.0,0.0,1.0,7.0,2.0
3133,2.0,0.0,22.0,6.0,3.0
3808,3.0,0.0,39.0,1.0,2.0
2497,0.0,1.0,3.0,2.0,4.0
2367,1.0,0.0,16.0,2.0,7.0
2727,3.0,0.0,32.0,8.0,2.0
2895,2.0,1.0,23.0,4.0,3.0
2684,2.0,0.0,26.0,4.0,1.0
2901,0.0,1.0,1.0,1.0,3.0
3681,0.0,2.0,4.0,4.0,5.0
2604,1.0,0.0,14.0,2.0,1.0
3799,3.0,0.0,37.0,7.0,7.0
2693,0.0,0.0,4.0,3.0,3.0
2797,2.0,0.0,27.0,0.0,2.0
2096,2.0,0.0,25.0,1.0,2.0
2959,2.0,0.0,25.0,11.0,1.0
3496,0.0,1.0,5.0,0.0,2.0
2877,2.0,0.0,27.0,2.0,2.0
3964,1.0,0.0,15.0,5.0,4.0
2279,3.0,1.0,36.0,1.0,6.0
2196,1.0,0.0,14.0,0.0,3.0
2257,2.0,0.0,25.0,8.0,2.0
3122,1.0,0.0,20.0,0.0,8.0
2875,1.0,0.0,15.0,8.0,1.0
2473,4.0,0.0,44.0,13.0,3.0
2018,3.0,0.0,34.0,2.0,1.0
2841,1.0,1.0,15.0,0.0,4.0
2317,2.0,1.0,24.0,1.0,4.0
2407,2.0,0.0,24.0,4.0,1.0
3322,1.0,1.0,15.0,1.0,3.0
2814,1.0,0.0,13.0,0.0,1.0
3205,0.0,1.0,2.0,1.0,3.0
2501,2.0,1.0,24.0,4.0,7.0
2677,3.0,1.0,31.0,0.0,2.0
3131,0.0,0.0,1.0,3.0,1.0
3219,2.0,0.0,22.0,3.0,2.0
2576,1.0,0.0,13.0,3.0,9.0
3245,2.0,0.0,26.0,5.0,6.0
