,h_post,h_post_individualized
3667,0.54,
3371,0.52,
2995,0.56,
3303,0.54,
3129,0.52,
2859,0.54,
3187,0.58,
3632,0.54,
3488,0.56,
3436,0.54,
3578,0.5,
3487,0.54,
2794,0.54,
3037,0.5,
2316,0.54,
2024,0.54,
2470,0.82,
3609,0.54,
2127,0.96,
3849,0.54,
2852,0.56,
2083,0.52,
2551,0.52,
3114,0.52,
3194,0.52,
3418,0.56,
3478,0.54,
2095,0.54,
2832,0.52,
3933,0.56,
2994,0.56,
2119,0.58,
2245,0.52,
2940,0.54,
2911,0.54,
3380,0.54,
2111,0.56,
3154,0.54,
3857,0.54,
2053,0.52,
2081,0.54,
3846,0.52,
3056,0.54,
2884,0.52,
3631,0.56,
3008,0.54,
3312,0.56,
3330,0.52,
3500,0.54,
3789,0.56,
2831,0.56,
3823,0.52,
3243,0.56,
3083,0.56,
3962,0.56,
2039,0.52,
3005,0.52,
2447,0.56,
3817,0.56,
3608,0.54,
3450,0.86,
3134,0.54,
2352,0.56,
2173,0.54,
3847,0.56,
2461,0.52,
2879,0.58,
2365,0.52,
2120,0.5,
2362,0.54,
3523,0.54,
3309,0.52,
2313,0.5,
2015,0.54,
3133,0.52,
3808,0.5,
2497,0.56,
2367,0.54,
2727,0.5,
2895,0.54,
2684,0.52,
2901,0.56,
3681,0.58,
2604,0.54,
3799,0.56,
2693,0.54,
2797,0.52,
2096,0.52,
2959,0.58,
3496,0.56,
2877,0.52,
3964,0.54,
2279,0.52,
2196,0.54,
2257,0.52,
3122,0.54,
2875,0.54,
2473,0.5,
2018,0.56,
2841,0.56,
2317,0.54,
2407,0.52,
3322,0.56,
2814,0.54,
3205,0.56,
2501,0.58,
2677,0.56,
3131,0.54,
3219,0.52,
2576,0.54,
3245,0.52,
2749,0.56,
3977,0.52,
3866,0.54,
2943,0.5,
2001,0.5,
2311,0.56,
2270,1.0,
3426,0.62,
2274,0.56,
2103,0.52,
3207,0.54,
3090,0.56,
2962,0.5,
3466,0.54,
2600,0.54,
2089,0.56,
2969,0.52,
3355,0.54,
2132,0.56,
2285,0.5,
3804,0.56,
3881,0.58,
3730,0.56,
2209,0.56,
2813,0.5,
2507,0.54,
3686,0.58,
3052,0.52,
2843,0.54,
3127,0.52,
3886,0.52,
3193,0.54,
3444,0.54,
3117,0.56,
2712,0.54,
3706,0.52,
3806,0.58,
2991,0.56,
3553,0.56,
2500,0.58,
3316,0.54,
3794,0.56,
2356,0.54,
2100,0.54,
3996,0.54,
3110,0.5,
2247,0.52,
3513,0.52,
2325,0.54,
3722,0.54,
3950,0.56,
3745,0.54,
3836,0.54,
2383,0.96,
3395,0.54,
3818,0.54,
2826,0.52,
2363,0.58,
2112,0.54,
3419,0.52,
2091,0.62,
3320,0.54,
3786,0.72,
3241,0.52,
2065,0.56,
2912,0.56,
2442,0.52,
2691,0.56,
3329,0.52,
3331,0.56,
2653,0.54,
3453,0.56,
2724,0.54,
2573,0.52,
3982,0.54,
2424,0.56,
2321,0.56,
3108,0.52,
3810,0.54,
2802,0.54,
3350,0.52,
3926,0.54,
3976,0.52,
3712,0.54,
2078,0.56,
2228,0.54,
3084,0.54,
3385,0.54,
2159,0.54,
