,y_hat
3998,False
2935,False
3041,False
2512,False
2308,False
3970,False
2618,False
2451,False
3536,False
2310,False
3055,False
2002,False
3762,False
2650,False
2401,False
3725,False
2331,False
2320,False
3855,False
2341,False
2146,False
2065,False
2942,False
2627,False
2391,False
3798,False
2232,False
2266,False
3512,False
3666,False
2597,False
2877,False
3851,False
2610,False
3427,False
2771,False
3783,False
2664,False
3551,False
2122,False
3028,False
2923,False
2068,False
3143,False
3713,False
3829,False
3010,False
2947,False
3708,False
2832,False
2246,False
3956,False
2044,False
2058,False
2684,False
3277,False
2371,False
2714,False
2372,False
2805,False
3575,False
3526,False
3662,False
2126,False
2781,False
3353,False
3479,False
2894,False
3480,False
3426,False
2800,False
3169,False
3504,False
3764,False
2580,False
2193,False
3931,False
2773,False
2651,False
3863,False
3966,False
2977,False
3140,False
3148,False
3412,False
2891,False
3806,False
3339,False
2346,False
3236,False
2906,False
3074,False
3142,False
3496,False
2826,False
2749,False
2603,False
3703,False
2366,False
3318,False
2551,False
3611,False
2830,False
2599,False
3437,False
3295,False
2504,False
2549,False
2524,False
3934,False
3424,False
2428,False
2271,False
2245,False
2731,False
2571,False
2204,False
3967,False
3183,False
2195,False
2445,False
3524,False
2778,False
2506,False
3030,False
3812,False
2298,False
2873,False
3127,False
3682,False
3016,False
3129,False
2089,False
3518,False
3941,False
2585,False
2917,False
3530,False
2839,False
3271,False
2495,False
2567,False
2112,False
3134,False
3632,False
3311,False
2667,False
2061,False
3104,False
2464,False
2535,False
2733,False
3715,False
3814,False
2507,False
2907,False
2236,False
2998,False
2484,False
3361,False
3124,False
2717,False
3402,False
2267,False
2657,False
2170,False
3092,False
3624,False
2887,False
2987,False
3883,False
2494,False
3695,False
2182,False
3607,False
3309,False
3417,False
3293,False
3044,False
3117,False
3141,False
3834,False
3020,False
2381,False
3043,False
3878,False
2285,False
2966,False
2823,False
3765,False
2905,False
2514,False
3653,False
3563,False
2413,False
3378,False
2427,False
3835,False
2666,False
3522,False
