,years_experience,degree,nr_commits,nr_languages,nr_stars
3963,0.0,0.0,1829.0,0.0,0.0
3509,0.0,0.0,1853.0,0.0,0.0
2379,0.0,0.0,1847.0,0.0,0.0
3929,0.0,0.0,835.0,0.0,7.0
2525,0.0,0.0,1840.0,0.0,0.0
2335,0.0,0.0,0.0,0.0,10.0
2246,0.0,0.0,1838.0,0.0,0.0
2005,0.0,0.0,2833.0,0.0,0.0
3683,0.0,0.0,1857.0,0.0,0.0
3001,0.0,0.0,1828.0,0.0,0.0
3319,0.0,0.0,1845.0,0.0,0.0
2659,0.0,0.0,837.0,0.0,0.0
2187,0.0,0.0,1853.0,0.0,0.0
2283,0.0,0.0,835.0,0.0,4.0
3778,0.0,0.0,829.0,0.0,3.0
3532,0.0,0.0,1831.0,0.0,0.0
2794,0.0,0.0,1845.0,0.0,0.0
3580,0.0,0.0,828.0,0.0,0.0
3525,0.0,0.0,823.0,0.0,5.0
3534,0.0,0.0,838.0,0.0,2.0
2505,0.0,0.0,822.0,0.0,4.0
3420,0.0,0.0,1844.0,0.0,0.0
3388,0.0,0.0,844.0,0.0,1.0
2848,0.0,0.0,827.0,0.0,9.0
2621,0.0,0.0,816.0,0.0,6.0
3573,0.0,0.0,833.0,0.0,0.0
3091,0.0,0.0,1822.0,0.0,0.0
2854,0.0,0.0,849.0,0.0,6.0
3594,0.0,0.0,829.0,0.0,7.0
3742,0.0,0.0,1837.0,0.0,0.0
2942,0.0,0.0,1840.0,0.0,0.0
2460,0.0,0.0,841.0,0.0,8.0
2202,0.0,0.0,834.0,0.0,5.0
2117,0.0,0.0,823.0,0.0,5.0
2105,0.0,0.0,1851.0,0.0,0.0
3839,0.0,0.0,1806.0,0.0,0.0
3448,0.0,0.0,1831.0,0.0,0.0
2765,0.0,0.0,2826.0,0.0,0.0
3861,0.0,0.0,826.0,0.0,1.0
2984,0.0,0.0,1826.0,0.0,0.0
2035,0.0,0.0,1848.0,0.0,0.0
3766,0.0,0.0,1825.0,0.0,9.0
3616,0.0,0.0,849.0,0.0,10.0
2287,0.0,0.0,1836.0,0.0,0.0
2749,0.0,0.0,846.0,0.0,9.0
3461,0.0,0.0,834.0,0.0,7.0
2626,0.0,0.0,1840.0,0.0,0.0
2403,0.0,0.0,1838.0,0.0,0.0
2284,0.0,0.0,1843.0,0.0,0.0
2975,0.0,0.0,837.0,0.0,6.0
2038,0.0,0.0,816.0,0.0,9.0
3907,0.0,0.0,833.0,0.0,2.0
2409,0.0,0.0,1834.0,0.0,0.0
2377,0.0,0.0,1844.0,0.0,0.0
2861,0.0,0.0,1824.0,0.0,0.0
3797,0.0,0.0,834.0,0.0,5.0
2991,0.0,0.0,1833.0,0.0,0.0
2863,0.0,0.0,1833.0,0.0,0.0
2331,0.0,0.0,1832.0,0.0,0.0
2223,0.0,0.0,1840.0,0.0,0.0
2831,0.0,0.0,1827.0,0.0,0.0
3533,0.0,0.0,1846.0,0.0,0.0
2916,0.0,0.0,1846.0,0.0,0.0
