,years_experience,degree,nr_commits,nr_languages,nr_stars
3963,3.0,0.0,1861.0,2.0,7.0
3509,0.0,0.0,1857.0,2.0,4.0
2379,1.0,0.0,1861.0,4.0,1.0
3929,1.0,2.0,846.0,15.0,10.0
2525,1.0,0.0,1858.0,4.0,3.0
2335,0.0,3.0,5.0,0.0,10.0
2246,2.0,0.0,1861.0,4.0,6.0
2005,3.0,0.0,2867.0,3.0,2.0
3683,0.0,0.0,1860.0,1.0,4.0
3001,3.0,0.0,1863.0,3.0,6.0
3319,1.0,0.0,1857.0,1.0,2.0
2659,1.0,0.0,851.0,5.0,11.0
2187,0.0,0.0,1858.0,2.0,4.0
2283,2.0,1.0,857.0,3.0,10.0
3778,2.0,1.0,851.0,11.0,10.0
3532,2.0,0.0,1855.0,0.0,3.0
2794,1.0,0.0,1858.0,8.0,4.0
3580,1.0,1.0,841.0,1.0,14.0
3525,1.0,2.0,837.0,3.0,10.0
3534,1.0,0.0,851.0,2.0,10.0
2505,2.0,1.0,843.0,4.0,10.0
3420,1.0,0.0,1859.0,1.0,2.0
3388,0.0,2.0,847.0,5.0,10.0
2848,1.0,1.0,846.0,2.0,10.0
2621,2.0,1.0,844.0,1.0,10.0
3573,1.0,0.0,852.0,20.0,10.0
3091,3.0,0.0,1855.0,6.0,3.0
2854,0.0,2.0,853.0,3.0,10.0
3594,2.0,1.0,854.0,9.0,10.0
3742,2.0,0.0,1861.0,8.0,2.0
2942,2.0,0.0,1864.0,1.0,1.0
2460,0.0,1.0,844.0,2.0,10.0
2202,1.0,1.0,849.0,0.0,10.0
2117,2.0,1.0,848.0,1.0,10.0
2105,1.0,0.0,1867.0,3.0,5.0
3839,4.0,0.0,1854.0,1.0,10.0
3448,2.0,0.0,1858.0,6.0,6.0
2765,4.0,0.0,2873.0,2.0,5.0
3861,2.0,0.0,848.0,2.0,10.0
2984,3.0,0.0,1858.0,5.0,5.0
2035,1.0,0.0,1859.0,2.0,2.0
3766,3.0,1.0,1861.0,3.0,10.0
3616,0.0,2.0,851.0,3.0,10.0
2287,2.0,0.0,1862.0,3.0,4.0
2749,0.0,1.0,848.0,0.0,10.0
3461,1.0,1.0,845.0,3.0,10.0
2626,2.0,0.0,1861.0,0.0,4.0
2403,2.0,0.0,1860.0,2.0,3.0
2284,1.0,0.0,1855.0,7.0,6.0
2975,1.0,1.0,848.0,3.0,10.0
2038,2.0,1.0,839.0,4.0,10.0
3907,1.0,0.0,848.0,0.0,10.0
2409,2.0,0.0,1860.0,4.0,2.0
2377,1.0,0.0,1855.0,13.0,6.0
2861,3.0,0.0,1858.0,2.0,6.0
3797,1.0,1.0,848.0,4.0,10.0
2991,2.0,0.0,1858.0,2.0,2.0
2863,3.0,0.0,1868.0,16.0,6.0
2331,2.0,0.0,1858.0,1.0,2.0
2223,2.0,0.0,1861.0,7.0,3.0
2831,3.0,0.0,1861.0,6.0,9.0
3533,1.0,0.0,1858.0,2.0,2.0
2916,1.0,0.0,1860.0,3.0,2.0
3747,3.0,0.0,1859.0,1.0,4.0
2102,1.0,0.0,1862.0,4.0,6.0
2553,3.0,0.0,1854.0,4.0,2.0
2350,3.0,0.0,1859.0,2.0,1.0
2539,2.0,0.0,1858.0,1.0,4.0
3070,0.0,0.0,1861.0,6.0,3.0
2961,1.0,1.0,852.0,2.0,10.0
2015,0.0,0.0,1859.0,8.0,4.0
3055,0.0,0.0,1859.0,1.0,4.0
2725,0.0,2.0,846.0,3.0,10.0
2779,1.0,1.0,849.0,3.0,10.0
3182,1.0,1.0,845.0,3.0,10.0
3882,3.0,0.0,1857.0,6.0,2.0
2215,2.0,0.0,848.0,0.0,11.0
3206,0.0,2.0,850.0,4.0,10.0
3957,1.0,1.0,844.0,8.0,10.0
2901,3.0,0.0,1859.0,5.0,5.0
3361,2.0,0.0,1859.0,3.0,6.0
2582,1.0,0.0,847.0,0.0,11.0
3905,3.0,0.0,1864.0,7.0,5.0
2170,1.0,2.0,849.0,7.0,10.0
3536,2.0,0.0,1857.0,0.0,2.0
3443,2.0,0.0,1856.0,5.0,1.0
2792,1.0,0.0,845.0,5.0,12.0
3583,0.0,0.0,1864.0,8.0,7.0
2412,1.0,1.0,842.0,1.0,10.0
2027,0.0,2.0,850.0,1.0,10.0
2818,3.0,0.0,1859.0,4.0,6.0
3567,2.0,0.0,1860.0,1.0,3.0
3537,0.0,0.0,1860.0,3.0,6.0
2891,1.0,1.0,848.0,7.0,10.0
3515,3.0,0.0,1853.0,11.0,2.0
2083,2.0,0.0,1856.0,3.0,4.0
2467,2.0,0.0,847.0,3.0,10.0
2406,2.0,1.0,846.0,1.0,10.0
3584,2.0,0.0,1853.0,1.0,2.0
3395,1.0,1.0,849.0,8.0,10.0
3291,1.0,0.0,1862.0,4.0,2.0
2150,3.0,0.0,1862.0,13.0,3.0
2833,4.0,0.0,2868.0,2.0,7.0
3551,2.0,2.0,847.0,5.0,10.0
3695,3.0,0.0,1860.0,7.0,2.0
3192,2.0,1.0,1859.0,8.0,10.0
3118,1.0,1.0,846.0,4.0,10.0
3598,2.0,0.0,1856.0,0.0,2.0
2069,3.0,0.0,1850.0,5.0,1.0
2958,2.0,1.0,848.0,4.0,10.0
3419,1.0,0.0,1862.0,4.0,4.0
3520,0.0,0.0,1859.0,12.0,3.0
3635,3.0,0.0,1860.0,9.0,3.0
3744,1.0,0.0,1858.0,4.0,2.0
2191,1.0,1.0,845.0,2.0,10.0
2124,2.0,0.0,1856.0,1.0,8.0
2351,0.0,0.0,1858.0,5.0,2.0
3976,3.0,0.0,1860.0,9.0,5.0
3710,2.0,0.0,1858.0,1.0,5.0
3988,3.0,0.0,1858.0,0.0,2.0
2281,1.0,1.0,844.0,6.0,10.0
3175,1.0,0.0,1861.0,10.0,7.0
3814,3.0,0.0,1861.0,2.0,6.0
3489,2.0,1.0,844.0,5.0,10.0
3678,4.0,0.0,2869.0,0.0,3.0
2593,2.0,0.0,1858.0,3.0,3.0
2114,1.0,0.0,1857.0,5.0,7.0
2997,1.0,0.0,1856.0,2.0,3.0
2323,0.0,1.0,847.0,4.0,10.0
2761,0.0,2.0,849.0,1.0,10.0
3131,1.0,0.0,842.0,1.0,10.0
2870,3.0,0.0,1858.0,1.0,6.0
2466,3.0,0.0,1863.0,3.0,6.0
3931,2.0,0.0,848.0,7.0,10.0
3868,1.0,1.0,845.0,4.0,10.0
2649,2.0,0.0,1864.0,0.0,4.0
3668,3.0,0.0,1861.0,3.0,4.0
3094,2.0,1.0,851.0,0.0,10.0
3148,1.0,0.0,847.0,0.0,10.0
2824,1.0,1.0,845.0,1.0,10.0
3152,2.0,0.0,1859.0,7.0,2.0
3193,2.0,1.0,1856.0,1.0,10.0
2887,0.0,1.0,851.0,0.0,10.0
2484,3.0,0.0,1861.0,7.0,3.0
2325,2.0,1.0,855.0,2.0,10.0
3873,1.0,0.0,1856.0,7.0,6.0
3154,2.0,0.0,1856.0,5.0,3.0
3833,1.0,0.0,843.0,8.0,14.0
3470,2.0,0.0,1865.0,0.0,7.0
2116,2.0,1.0,842.0,5.0,10.0
3168,1.0,0.0,1856.0,3.0,2.0
2216,0.0,0.0,1860.0,3.0,3.0
3289,2.0,0.0,1859.0,7.0,5.0
2552,1.0,0.0,1859.0,2.0,7.0
3690,3.0,0.0,1856.0,3.0,6.0
3613,0.0,1.0,845.0,3.0,10.0
2417,0.0,1.0,847.0,4.0,10.0
2158,1.0,0.0,1857.0,5.0,4.0
2643,2.0,0.0,1858.0,3.0,1.0
3661,0.0,2.0,848.0,3.0,10.0
3456,2.0,0.0,1852.0,1.0,8.0
3207,1.0,1.0,854.0,1.0,10.0
2440,1.0,1.0,849.0,0.0,10.0
3233,3.0,0.0,1859.0,2.0,0.0
3414,3.0,0.0,1860.0,11.0,6.0
2366,1.0,2.0,846.0,6.0,10.0
2767,1.0,1.0,850.0,1.0,10.0
2051,1.0,0.0,1854.0,0.0,3.0
2009,1.0,0.0,1856.0,4.0,2.0
3065,2.0,1.0,1857.0,0.0,10.0
2681,1.0,0.0,1857.0,4.0,7.0
3438,1.0,0.0,1861.0,1.0,5.0
3688,1.0,0.0,1858.0,1.0,1.0
3746,2.0,1.0,856.0,2.0,10.0
2713,3.0,1.0,849.0,6.0,10.0
3324,1.0,2.0,847.0,1.0,10.0
3497,0.0,0.0,1861.0,5.0,0.0
3386,3.0,0.0,1852.0,9.0,3.0
3238,2.0,0.0,844.0,4.0,10.0
2210,2.0,0.0,852.0,9.0,10.0
3853,3.0,0.0,2869.0,6.0,3.0
2917,0.0,1.0,848.0,6.0,10.0
2944,1.0,0.0,1854.0,10.0,3.0
2396,2.0,0.0,1853.0,6.0,2.0
2535,2.0,1.0,849.0,0.0,10.0
2819,4.0,0.0,2872.0,0.0,6.0
2565,1.0,0.0,1863.0,7.0,0.0
3764,1.0,1.0,847.0,1.0,10.0
