,years_experience,degree,nr_commits,nr_languages,nr_stars
3963,3.0,0.0,32.0,2.0,7.0
3509,0.0,0.0,4.0,2.0,4.0
2379,1.0,0.0,14.0,4.0,1.0
3929,1.0,2.0,11.0,15.0,3.0
2525,1.0,0.0,18.0,4.0,3.0
2335,0.0,3.0,5.0,0.0,0.0
2246,2.0,0.0,23.0,4.0,6.0
2005,3.0,0.0,34.0,3.0,2.0
3683,0.0,0.0,3.0,1.0,4.0
3001,3.0,0.0,35.0,3.0,6.0
3319,1.0,0.0,12.0,1.0,2.0
2659,1.0,0.0,14.0,5.0,11.0
2187,0.0,0.0,5.0,2.0,4.0
2283,2.0,1.0,22.0,3.0,6.0
3778,2.0,1.0,22.0,11.0,7.0
3532,2.0,0.0,24.0,0.0,3.0
2794,1.0,0.0,13.0,8.0,4.0
3580,1.0,1.0,13.0,1.0,14.0
3525,1.0,2.0,14.0,3.0,5.0
3534,1.0,0.0,13.0,2.0,8.0
2505,2.0,1.0,21.0,4.0,6.0
3420,1.0,0.0,15.0,1.0,2.0
3388,0.0,2.0,3.0,5.0,9.0
2848,1.0,1.0,19.0,2.0,1.0
2621,2.0,1.0,28.0,1.0,4.0
3573,1.0,0.0,19.0,20.0,10.0
3091,3.0,0.0,33.0,6.0,3.0
2854,0.0,2.0,4.0,3.0,4.0
3594,2.0,1.0,25.0,9.0,3.0
3742,2.0,0.0,24.0,8.0,2.0
2942,2.0,0.0,24.0,1.0,1.0
2460,0.0,1.0,3.0,2.0,2.0
2202,1.0,1.0,15.0,0.0,5.0
2117,2.0,1.0,25.0,1.0,5.0
2105,1.0,0.0,16.0,3.0,5.0
3839,4.0,0.0,48.0,1.0,10.0
3448,2.0,0.0,27.0,6.0,6.0
2765,4.0,0.0,47.0,2.0,5.0
3861,2.0,0.0,22.0,2.0,9.0
2984,3.0,0.0,32.0,5.0,5.0
2035,1.0,0.0,11.0,2.0,2.0
3766,3.0,1.0,36.0,3.0,1.0
3616,0.0,2.0,2.0,3.0,0.0
2287,2.0,0.0,26.0,3.0,4.0
2749,0.0,1.0,2.0,0.0,1.0
3461,1.0,1.0,11.0,3.0,3.0
2626,2.0,0.0,21.0,0.0,4.0
2403,2.0,0.0,22.0,2.0,3.0
2284,1.0,0.0,12.0,7.0,6.0
2975,1.0,1.0,11.0,3.0,4.0
2038,2.0,1.0,23.0,4.0,1.0
3907,1.0,0.0,15.0,0.0,8.0
2409,2.0,0.0,26.0,4.0,2.0
2377,1.0,0.0,11.0,13.0,6.0
2861,3.0,0.0,34.0,2.0,6.0
3797,1.0,1.0,14.0,4.0,5.0
2991,2.0,0.0,25.0,2.0,2.0
2863,3.0,0.0,35.0,16.0,6.0
2331,2.0,0.0,26.0,1.0,2.0
2223,2.0,0.0,21.0,7.0,3.0
2831,3.0,0.0,34.0,6.0,9.0
3533,1.0,0.0,12.0,2.0,2.0
2916,1.0,0.0,14.0,3.0,2.0
3747,3.0,0.0,33.0,1.0,4.0
2102,1.0,0.0,14.0,4.0,6.0
2553,3.0,0.0,38.0,4.0,2.0
2350,3.0,0.0,36.0,2.0,1.0
2539,2.0,0.0,24.0,1.0,4.0
3070,0.0,0.0,6.0,6.0,3.0
2961,1.0,1.0,14.0,2.0,1.0
2015,0.0,0.0,5.0,8.0,4.0
3055,0.0,0.0,4.0,1.0,4.0
2725,0.0,2.0,3.0,3.0,8.0
2779,1.0,1.0,19.0,3.0,0.0
3182,1.0,1.0,12.0,3.0,4.0
3882,3.0,0.0,32.0,6.0,2.0
2215,2.0,0.0,25.0,0.0,11.0
3206,0.0,2.0,2.0,4.0,4.0
3957,1.0,1.0,15.0,8.0,2.0
2901,3.0,0.0,33.0,5.0,5.0
3361,2.0,0.0,22.0,3.0,6.0
2582,1.0,0.0,16.0,0.0,11.0
3905,3.0,0.0,35.0,7.0,5.0
2170,1.0,2.0,13.0,7.0,4.0
3536,2.0,0.0,27.0,0.0,2.0
3443,2.0,0.0,25.0,5.0,1.0
2792,1.0,0.0,12.0,5.0,12.0
3583,0.0,0.0,3.0,8.0,7.0
2412,1.0,1.0,14.0,1.0,5.0
2027,0.0,2.0,7.0,1.0,10.0
2818,3.0,0.0,34.0,4.0,6.0
3567,2.0,0.0,24.0,1.0,3.0
3537,0.0,0.0,1.0,3.0,6.0
2891,1.0,1.0,15.0,7.0,0.0
3515,3.0,0.0,34.0,11.0,2.0
2083,2.0,0.0,25.0,3.0,4.0
2467,2.0,0.0,25.0,3.0,8.0
2406,2.0,1.0,22.0,1.0,5.0
3584,2.0,0.0,21.0,1.0,2.0
3395,1.0,1.0,14.0,8.0,1.0
3291,1.0,0.0,13.0,4.0,2.0
2150,3.0,0.0,34.0,13.0,3.0
2833,4.0,0.0,47.0,2.0,7.0
3551,2.0,2.0,25.0,5.0,2.0
