,x1,x2,x3,x4
2933,-1.0073233,0.64618003,0.027451456,0.46045202
2955,-0.9454876,-0.94335777,0.3777063,1.6393589
2554,-1.0726569,0.5876479,0.06480286,0.5187122
3107,0.4480235,1.3644505,0.3971191,0.21927306
3598,-0.29747254,-0.13425809,0.69735736,0.20274475
3205,-1.4083396,0.58405423,0.025311207,0.60783684
2120,0.26010415,-0.26352018,0.42031687,0.8228978
2042,-1.0651025,0.88314664,-0.38164335,0.52414197
3669,-0.09651164,0.2838773,0.077149145,0.68056405
3349,0.09646089,-0.22719441,0.6317135,0.6892974
2950,-0.053617418,1.2772286,0.675765,1.8351425
2468,-0.30429688,0.74482554,-0.32835802,0.57408077
3169,-0.2813467,1.0227739,-0.35662696,0.5413024
3016,0.22731192,0.15685818,0.24176124,0.35043737
3946,0.2546864,-0.5366086,0.2500741,0.80353385
3100,0.39061055,0.7287166,0.44278467,1.544071
3174,-0.43366048,1.3322412,-0.630346,0.2712011
3575,-1.0150514,-0.06731124,-0.022966385,1.1898003
3666,0.20450912,-1.4344957,0.31724593,0.46519515
3645,-0.6976586,0.62039644,-0.036584426,0.52112424
3778,0.22946702,1.2419124,0.33721265,1.8962723
3853,0.089004256,0.5240763,0.07934287,0.7145819
3790,0.6303321,1.2574615,0.5718954,-0.6799017
3450,0.37642586,-0.45626873,0.31026906,0.16863777
3958,-1.1582171,0.6879425,-0.05444925,0.4976611
3820,-0.022803152,0.21077475,0.245173,0.6764359
3414,-1.6307538,0.24921235,0.44080207,0.44387627
2021,-0.58421296,-0.54126716,0.067687854,1.5667232
3092,-0.07405614,0.4873104,0.08951988,0.47155
3706,-0.29228932,1.0770298,-0.18315601,0.54019237
3741,0.101663545,0.9123935,0.6012835,1.5523692
2725,-0.80019736,0.098037146,0.39625397,0.59429425
2025,-0.66825974,0.6540657,0.29266146,0.26773813
2889,-0.015358662,0.7867668,-0.2902237,0.35831514
3875,-0.7672813,0.31499472,0.2804443,1.5159998
3151,-1.6516223,0.20455484,0.41310182,0.52636033
3594,-0.039564766,0.5380386,0.052603856,0.5588484
2953,0.14307117,0.46141583,0.04144983,0.6980163
3609,-0.9563741,1.3190132,-0.57602775,0.5080936
2600,-0.6423231,-1.7266996,0.37928653,0.7623365
3056,-0.93031174,0.8121748,-0.48253015,0.7794671
2655,0.26335296,1.366358,0.3812644,0.51389915
2574,0.32177627,0.70814157,0.32549766,1.4689789
2922,-1.2964883,0.7290753,-0.34736308,0.6534025
2834,0.4526609,0.77520996,0.4577244,1.6757807
3201,0.39361417,-0.098901965,0.3428907,0.48253793
3613,-0.7623384,1.3149117,-0.4293406,0.22482121
3982,0.34825462,-0.008802354,0.30152345,0.12437179
3255,-0.6126843,0.6277928,-0.21546459,0.6985867
2225,-0.53178424,0.7025607,-0.033077814,0.46604863
3711,0.23440295,0.68683434,0.3999673,0.7038852
