ix,goal_cost,intv_cost
2933,0.772,6.6
2955,0.762,8.700000000000001
2554,0.81,12.299999999999999
3107,0.782,2.5
3598,0.758,2.4
3205,0.79,13.8
2120,0.854,2.5
2042,0.752,10.299999999999999
3669,0.762,2.5
3349,0.762,2.2
2950,0.83,1.8
2468,0.758,4.1
3169,0.776,2.6
3016,0.768,1.2
3946,0.754,4.5
3100,0.85,0.7
3174,0.798,0.7
3575,0.79,7.0
3666,0.762,1.7000000000000002
3645,0.774,5.6000000000000005
3778,0.754,0.7
3853,0.752,2.2
3790,0.756,5.0
3450,0.842,1.2
3958,0.76,10.2
3820,0.772,1.4000000000000001
3414,0.752,15.7
2021,0.756,4.7
3092,0.768,0.9
3706,0.766,2.4
3741,0.82,2.9
2725,0.76,9.7
2025,0.802,2.0999999999999996
2889,0.754,4.5
3875,0.756,6.3999999999999995
3151,0.764,15.200000000000001
3594,0.784,1.1
2953,0.814,0.6
3609,0.79,4.2
2600,0.87,5.6
3056,0.762,6.5
2655,0.76,3.1
2574,0.7979999780654907,0.5
2922,0.764,7.6000000000000005
2834,0.858,1.1
3201,0.752,0.4
3613,0.758,3.6
3982,0.754,2.5
3255,0.778,4.3999999999999995
2225,0.758,19.4
3711,0.824,2.9
2038,0.8,9.2
3366,0.812,11.399999999999999
2101,0.752,3.6000000000000005
3592,0.782,19.5
3702,0.77,8.100000000000001
2420,0.764,4.9
3342,0.772,9.2
3885,0.78,0.8999999999999999
2936,0.772,9.3
3908,0.764,3.0
3101,0.756,3.9
2776,0.794,0.4
2057,0.764,6.800000000000001
3416,0.778,8.8
3344,0.762,6.8
2988,0.762,0.7
3543,0.766,0.8
2357,0.85,0.1
3034,0.768,6.7
2872,0.756,12.100000000000001
2058,0.772,4.6
2906,0.754,6.9
2627,0.798,2.4
2662,0.756,13.6
3753,0.766,6.8999999999999995
2144,0.8,3.0999999999999996
3337,0.762,8.1
2541,0.77,1.0
2796,0.774,4.7
2959,0.76,5.8
3657,0.81,6.8
2977,0.752,0.4
2844,0.78,6.2
3157,0.754,8.399999999999999
2524,0.776,5.3
3064,0.794,10.1
3028,0.777999997138977,1.0
2686,0.778,3.3
2276,0.776,5.9
2690,0.77,7.700000000000001
2928,0.818,0.6
2473,0.762,11.7
3068,0.798,6.9
3304,0.756,10.9
3831,0.762,9.899999999999999
2942,0.782,0.9
3198,0.768,5.5
2756,0.78,15.2
3602,0.766,9.0
2392,0.8,0.9
3377,0.78,10.399999999999999
2379,0.77,9.6
3398,0.788,5.699999999999999
2408,0.756,3.7
2138,0.8460000157356262,0.5
3769,0.766,8.9
3639,0.7639999985694885,1.0
2274,0.864,0.8
2769,0.764,5.1
3339,0.766,5.9
2996,0.764,4.4
3775,0.758,8.2
3268,0.758,5.0
3382,0.774,4.1
3141,0.784,7.999999999999999
2540,0.924,0.6
2140,0.76,7.4
2353,0.758,5.0
3632,0.772,8.0
3320,0.762,5.7
2005,0.774,10.6
3204,0.752,0.1
2737,0.784,0.9
3299,0.76,1.7000000000000002
2703,0.762,2.5999999999999996
3435,0.762,2.3000000000000003
2262,0.752,16.1
2940,0.858,0.4
2770,0.76,16.7
2115,0.752,7.6000000000000005
2398,0.772,3.5
3258,0.77,11.9
3242,0.766,10.299999999999999
3315,0.758,12.8
3105,0.788,3.3
3901,0.774,11.4
3755,0.76,3.4000000000000004
3368,0.76,5.0
2317,1.0,1.9
2442,0.752,10.2
3964,0.766,2.5
2381,0.812,3.4000000000000004
2077,0.752,11.6
3604,0.758,2.3
2172,0.792,0.6
3924,0.792,3.5
3918,0.77,6.000000000000001
3674,0.764,5.9
3471,0.752,2.8999999999999995
3328,0.774,9.5
3427,0.774,5.1
2133,0.76,2.5
2253,0.758,11.2
2036,0.792,1.7999999999999998
2302,0.8519999980926514,0.5
2722,0.772,10.3
2878,0.814,0.3
2273,0.796,3.0
3857,0.79,1.1
3125,0.786,4.2
3410,0.752,2.0
3073,0.778,4.2
3066,0.76,2.0
2376,0.758,9.399999999999999
3599,0.758,7.1
2608,0.766,1.1
2285,0.798,4.699999999999999
2040,0.764,10.3
3289,0.762,2.4
2946,0.78,7.9
3897,0.782,2.5
3061,0.768,5.3999999999999995
3279,0.774,8.399999999999999
3335,0.788,5.7
2075,0.77,11.5
2245,0.754,2.2
2596,0.802,7.8
2168,0.792,7.800000000000001
3184,0.758,4.0
3553,0.754,2.8000000000000003
2028,0.798,18.1
2512,0.766,17.8
3070,0.782,10.8
2070,0.776,13.299999999999999
3728,0.776,1.5
2560,0.774,2.6999999999999997
3278,0.818,0.3
2319,0.768,5.5
3190,0.79,10.1
2182,0.784,10.700000000000001
2694,0.77,7.8999999999999995
3113,0.756,6.699999999999999
2542,0.784,10.100000000000001
2779,0.752,9.399999999999999
3516,0.776,4.3
2158,0.818,2.3000000000000003
3991,0.798,1.5
3926,0.8080000281333923,0.5
2404,0.754,18.5
