,y
2933,0.0
2955,0.0
2554,0.0
3107,0.0
3598,0.0
3205,0.0
2120,0.0
2042,0.0
3669,0.0
3349,0.0
2950,0.0
2468,0.0
3169,0.0
3016,0.0
3946,0.0
3100,0.0
3174,1.0
3575,0.0
3666,0.0
3645,0.0
3778,0.0
3853,0.0
3790,0.0
3450,0.0
3958,0.0
3820,0.0
3414,0.0
2021,0.0
3092,1.0
3706,0.0
3741,0.0
2725,0.0
2025,0.0
2889,0.0
3875,0.0
3151,0.0
3594,1.0
2953,0.0
3609,0.0
2600,0.0
3056,0.0
2655,0.0
2574,0.0
2922,0.0
2834,0.0
3201,1.0
3613,0.0
3982,0.0
3255,0.0
2225,0.0
3711,0.0
2038,0.0
3366,0.0
2101,0.0
3592,0.0
3702,0.0
2420,0.0
3342,0.0
3885,0.0
2936,0.0
3908,0.0
3101,0.0
2776,0.0
2057,0.0
3416,0.0
3344,0.0
2988,0.0
3543,1.0
2357,0.0
3034,0.0
2872,0.0
2058,0.0
2906,0.0
2627,0.0
2662,0.0
3753,0.0
2144,0.0
3337,0.0
2541,0.0
2796,0.0
2959,0.0
3657,0.0
2977,0.0
2844,0.0
3157,0.0
2524,0.0
3064,0.0
3028,0.0
2686,0.0
2276,0.0
2690,0.0
2928,0.0
2473,0.0
3068,0.0
3304,0.0
3831,0.0
2942,0.0
3198,0.0
2756,0.0
3602,0.0
2392,0.0
3377,0.0
2379,0.0
3398,0.0
2408,1.0
2138,0.0
3769,0.0
3639,0.0
2274,0.0
2769,0.0
3339,0.0
2996,0.0
3775,0.0
3268,0.0
3382,0.0
3141,0.0
2540,0.0
2140,0.0
2353,0.0
3632,0.0
3320,0.0
2005,0.0
3204,0.0
2737,0.0
3299,0.0
2703,0.0
3435,1.0
2262,0.0
2940,0.0
2770,0.0
2115,0.0
2398,0.0
3258,0.0
3242,0.0
3315,0.0
3105,0.0
3901,0.0
3755,0.0
3368,0.0
2317,0.0
2442,0.0
3964,0.0
2381,0.0
2077,0.0
3604,0.0
2172,0.0
3924,0.0
3918,0.0
3674,0.0
3471,0.0
3328,0.0
3427,0.0
2133,0.0
2253,0.0
2036,0.0
2302,0.0
2722,0.0
2878,0.0
2273,0.0
3857,1.0
3125,0.0
3410,0.0
3073,0.0
3066,0.0
2376,0.0
3599,0.0
2608,0.0
2285,0.0
2040,0.0
3289,0.0
2946,0.0
3897,0.0
3061,0.0
3279,0.0
3335,0.0
2075,0.0
2245,0.0
2596,0.0
2168,0.0
3184,0.0
3553,0.0
2028,0.0
2512,0.0
3070,0.0
2070,0.0
3728,0.0
2560,0.0
3278,1.0
2319,0.0
3190,0.0
2182,0.0
2694,0.0
3113,0.0
2542,0.0
2779,0.0
3516,0.0
2158,0.0
3991,0.0
3926,0.0
2404,0.0
