,x1,x2,x3,x4
2933,-1.0073233,-1.25382,-0.97254854,-3.239548
2955,-1.0454876,-2.1433578,-1.1222937,-4.260641
2554,-1.5726569,-2.912352,-1.5351971,-6.181288
3107,-0.4519765,-0.43554956,-0.50288093,-1.3807269
3598,-0.9974725,-2.5342581,-1.0026426,-4.597255
3205,-1.5083396,-3.9159458,-1.5746888,-6.992163
2120,-0.13989586,-1.0635202,0.020316884,-1.2771022
2042,-1.0651025,-3.0168533,-1.0816433,-5.175858
3669,-0.19651164,-0.31612268,-0.12285086,-0.919436
3349,0.09646089,-0.9271944,0.23171353,-0.41070265
2950,-0.5536174,-0.5227713,-0.62423503,-1.7648574
2468,-0.30429688,-1.0551745,-0.32835802,-1.7259192
3169,-0.3813467,-1.3772261,-0.45662695,-2.0586975
3016,-0.07268807,-0.44314182,-0.058238752,-0.54956263
3946,-0.4453136,-1.9366086,-0.4499259,-2.9964662
3100,-0.30938944,-0.67128336,-0.25721532,-1.255929
3174,-0.5336605,0.73224115,-0.730346,-0.52879894
3575,-1.0150514,-1.3673112,-1.0229664,-3.5101998
3666,0.20450912,-1.5344957,0.21724592,-1.1348048
3645,-0.6976586,-1.1796036,-0.7365844,-2.5788758
3778,-0.47053298,-0.15808755,-0.36278734,-0.90372765
3853,0.089004256,-1.6759237,0.07934287,-1.4854181
3790,-0.9696679,-1.9425385,-1.0281045,-4.0799017
3450,-0.8235741,-2.8562686,-0.88973093,-4.631362
3958,-1.1582171,-2.8120575,-1.2544492,-5.002339
3820,-0.022803152,-0.28922525,0.14517301,-0.12356411
3414,-1.6307538,-4.8507876,-1.6591979,-8.056124
2021,-0.58421296,-0.84126717,-0.73231214,-2.0332768
3092,-0.07405614,0.0873104,0.08951988,-0.028450012
3706,-0.5922893,-1.0229702,-0.48315603,-2.1598077
3741,-1.0983365,-1.9876065,-1.0987165,-4.2476306
2725,-0.80019736,-3.3019629,-0.703746,-4.6057057
2025,-0.66825974,-0.74593425,-0.40733853,-1.8322618
2889,-0.91535866,-1.9132332,-1.1902237,-4.141685
3875,-0.9672813,-1.2850053,-1.1195557,-3.2840002
3151,-1.8516223,-4.095445,-1.9868982,-7.7736397
3594,-0.039564766,-0.5619614,0.052603856,-0.54115164
2953,-0.15692882,0.16141582,-0.25855017,-0.20198373
3609,-0.9563741,0.019013286,-0.9760277,-1.9919064
