,y
3033,0.0
3484,0.0
2618,0.0
2500,0.0
3748,0.0
2444,0.0
2409,0.0
3865,0.0
2468,0.0
2266,0.0
3095,0.0
3622,0.0
2502,0.0
2130,0.0
2183,0.0
3328,0.0
3508,0.0
3986,0.0
3074,0.0
3655,0.0
3497,1.0
3956,1.0
3339,0.0
2281,0.0
3568,1.0
3532,0.0
3257,0.0
2334,0.0
3959,0.0
2981,0.0
2221,0.0
3647,0.0
2605,0.0
2191,0.0
2098,0.0
2294,0.0
3303,0.0
2425,0.0
3221,1.0
3080,1.0
3518,0.0
3700,0.0
3691,0.0
3527,0.0
2951,0.0
2976,0.0
3832,0.0
2902,0.0
3550,0.0
2738,0.0
3398,0.0
3978,1.0
3453,0.0
2783,0.0
2979,0.0
3742,0.0
3607,0.0
3601,0.0
2689,0.0
2737,0.0
2877,0.0
3740,0.0
2306,0.0
2004,1.0
2110,0.0
3871,1.0
2036,1.0
3650,0.0
2972,1.0
2451,0.0
3028,0.0
2547,0.0
2839,0.0
2225,0.0
2420,1.0
2899,1.0
2388,0.0
2938,0.0
2896,0.0
3837,1.0
3364,0.0
3938,1.0
2181,0.0
3410,0.0
2580,0.0
2053,0.0
2347,0.0
3311,0.0
3166,0.0
2501,0.0
3318,0.0
2011,0.0
3540,0.0
3499,0.0
3413,1.0
2026,0.0
3087,1.0
3596,0.0
3556,1.0
2014,0.0
3752,0.0
2016,1.0
2633,1.0
2985,1.0
2304,0.0
3566,0.0
2967,0.0
2638,1.0
2733,0.0
3853,0.0
2811,1.0
3741,0.0
3175,1.0
3434,0.0
3804,0.0
2712,0.0
2218,0.0
2919,0.0
3621,0.0
2809,1.0
2333,0.0
3673,0.0
3539,0.0
3551,0.0
3159,0.0
3582,1.0
3980,0.0
3533,0.0
3835,0.0
3919,0.0
2091,1.0
3809,0.0
3290,0.0
3301,1.0
2610,0.0
2685,0.0
2986,1.0
3027,0.0
3874,0.0
3642,0.0
3001,0.0
2820,0.0
3598,0.0
3801,0.0
2482,0.0
3776,0.0
2853,1.0
3254,0.0
2542,0.0
3522,1.0
2624,0.0
2018,0.0
3407,0.0
2387,0.0
3588,0.0
2371,0.0
2331,0.0
3323,0.0
3841,0.0
2364,0.0
3283,0.0
3208,1.0
2535,1.0
3451,0.0
3756,1.0
3457,0.0
2640,0.0
2367,0.0
2915,0.0
3366,0.0
3107,0.0
3995,0.0
3890,0.0
2171,1.0
3306,0.0
3822,0.0
3799,0.0
2448,0.0
3425,0.0
2111,0.0
3708,0.0
2142,0.0
2372,0.0
3009,0.0
3792,0.0
2077,0.0
3115,0.0
3816,1.0
3949,0.0
2163,0.0
3760,0.0
2002,0.0
2720,0.0
3563,0.0
2659,0.0
2587,0.0
3309,0.0
3640,1.0
2692,1.0
3043,0.0
