,y
2662,1.0
2748,1.0
3063,1.0
3912,1.0
3645,1.0
3427,1.0
2170,0.0
2007,1.0
3807,0.0
3613,1.0
2967,1.0
2574,1.0
3341,0.0
3462,1.0
3044,0.0
2388,0.0
2948,1.0
2738,1.0
3024,1.0
2611,1.0
2362,1.0
3928,0.0
3197,1.0
3119,1.0
3491,1.0
2276,0.0
3285,0.0
2911,1.0
2893,1.0
2287,1.0
3732,1.0
2703,1.0
3867,1.0
2371,0.0
2305,0.0
2977,0.0
2862,0.0
3140,1.0
2003,1.0
2819,1.0
3280,1.0
3803,1.0
3276,1.0
3635,1.0
2897,1.0
3111,1.0
3625,1.0
2238,1.0
2085,1.0
3138,1.0
2398,1.0
3361,0.0
2147,1.0
2602,1.0
2044,0.0
2853,1.0
2541,1.0
3175,1.0
2736,1.0
3009,1.0
2350,1.0
2566,1.0
3067,1.0
2950,1.0
3520,1.0
3667,1.0
2665,1.0
3880,0.0
3648,1.0
2088,1.0
3236,1.0
2674,1.0
2173,1.0
2335,0.0
3918,0.0
2203,0.0
2265,1.0
2601,1.0
3951,1.0
2101,1.0
2418,0.0
3743,1.0
3351,1.0
3006,1.0
3424,1.0
3935,1.0
2210,0.0
3573,1.0
3917,1.0
2116,1.0
3668,1.0
3304,1.0
3706,1.0
3780,1.0
3489,0.0
2436,1.0
2120,1.0
2444,1.0
2867,1.0
3539,1.0
3901,0.0
3053,0.0
3660,0.0
2783,1.0
3977,1.0
3793,1.0
3883,1.0
2921,0.0
2008,0.0
3167,1.0
3827,1.0
3551,1.0
2746,1.0
2776,1.0
2157,1.0
2091,1.0
3499,0.0
3987,1.0
3526,1.0
3178,1.0
3050,1.0
3921,0.0
3653,1.0
2543,1.0
3999,0.0
2562,1.0
2261,0.0
2365,0.0
2629,0.0
3927,1.0
3777,1.0
2855,0.0
3789,1.0
2769,1.0
2482,1.0
2324,1.0
3356,0.0
3221,1.0
2295,1.0
3957,1.0
2127,1.0
3415,0.0
3279,1.0
3299,0.0
3305,1.0
2614,1.0
2378,1.0
2246,1.0
3340,1.0
2282,0.0
3618,1.0
2874,1.0
2891,1.0
2471,1.0
3156,0.0
3397,1.0
2314,1.0
3264,1.0
2905,1.0
3753,1.0
2485,0.0
3443,1.0
2353,1.0
2307,1.0
3220,0.0
2749,1.0
3425,1.0
2135,1.0
3773,0.0
2384,1.0
2020,1.0
2929,1.0
3275,1.0
2709,1.0
3868,1.0
3983,1.0
3582,1.0
2592,0.0
2019,1.0
3454,1.0
3312,1.0
3363,1.0
2790,0.0
2242,1.0
3336,1.0
2137,1.0
2937,1.0
2432,1.0
3348,1.0
2443,1.0
2125,0.0
3519,1.0
2031,1.0
3060,1.0
2943,0.0
3984,1.0
2985,0.0
2787,1.0
2344,1.0
3691,0.0
