,y_hat
12018,False
12159,False
18561,False
10151,False
16476,False
18986,False
11192,False
14195,False
19932,False
15691,False
18145,False
14635,False
11867,False
15443,False
17863,False
16491,False
11233,False
17147,False
17225,False
13971,False
11722,False
16690,False
16479,False
15184,False
19347,False
11729,False
19031,False
13607,False
15188,False
12940,False
11010,False
15465,False
16309,False
15224,False
11440,False
14816,False
18362,False
19649,False
10790,False
13520,False
12635,False
12765,False
18675,False
12542,False
16469,False
18938,False
12931,False
17579,False
19283,False
10680,False
11591,False
18601,False
16842,False
17279,False
18207,False
12956,False
16379,False
14789,False
16446,False
11085,False
11796,False
11924,False
11991,False
19561,False
18553,False
19953,False
19853,False
18898,False
11945,False
18519,False
17574,False
13279,False
13698,False
11296,False
13369,False
13067,False
12392,False
12530,False
17486,False
19172,False
17771,False
10653,False
16087,False
12238,False
10476,False
16805,False
17447,False
16267,False
16940,False
18449,False
10236,False
10400,False
19325,False
16086,False
12176,False
10616,False
15633,False
18424,False
11232,False
12979,False
16541,False
18621,False
18634,False
13169,False
13807,False
17072,False
15545,False
14656,False
16283,False
12577,False
17826,False
16190,False
19391,False
15293,False
12302,False
17130,False
12782,False
15651,False
11843,False
18588,False
11257,False
17479,False
17422,False
18748,False
10034,False
14991,False
11130,False
18937,False
12041,False
13171,False
19838,False
17530,False
12362,False
12301,False
13100,False
18695,False
15946,False
17876,False
11374,False
15162,False
10715,False
14220,False
18472,False
12186,False
12854,False
15425,False
13967,False
11083,False
11818,False
14343,False
13204,False
11057,False
12341,False
15210,False
13402,False
17708,False
14322,False
15697,False
14613,False
10532,False
13531,False
15843,False
12183,False
19152,False
17545,False
16873,False
18330,False
12716,False
18788,False
13637,False
13649,False
16234,False
11673,False
12125,False
10863,False
12437,False
18208,False
18973,False
13044,False
13765,False
10009,False
12643,False
16532,False
17732,False
12531,False
16013,False
17339,False
15290,False
12335,False
13189,False
14339,False
17451,False
16271,False
13479,False
13073,False
18509,False
16434,False
19891,False
12454,False
18306,False
