,senior-level_skill
3092,0.0
3591,0.0
3890,0.0
3820,0.0
2651,0.0
3627,0.0
2070,0.0
3030,0.0
2963,0.0
2293,0.0
3775,0.0
3513,0.0
3230,0.0
3316,0.0
3645,0.0
2181,0.0
2035,0.0
2581,0.0
2103,0.0
3674,0.0
3467,0.0
2447,0.0
3911,0.0
2099,0.0
2085,0.0
3711,0.0
2380,0.0
3210,0.0
2647,0.0
2661,0.0
3866,0.0
2530,0.0
3523,0.0
3964,0.0
3185,0.0
2243,0.0
3294,0.0
3492,0.0
2672,0.0
2782,0.0
2227,0.0
3159,0.0
2216,0.0
3061,0.0
3785,0.0
2051,0.0
2092,0.0
3158,0.0
2158,0.0
3985,0.0
3834,0.0
2868,0.0
2887,0.0
2948,0.0
2444,0.0
2930,0.0
2352,0.0
2362,0.0
2780,0.0
2023,0.0
2351,0.0
3386,0.0
2491,0.0
3982,0.0
3895,0.0
3828,0.0
2042,0.0
3231,0.0
2995,0.0
3695,0.0
3430,0.0
3444,0.0
2822,0.0
3849,0.0
2125,0.0
2338,0.0
3743,0.0
3526,0.0
2490,0.0
3188,0.0
3241,0.0
2572,0.0
3663,0.0
2499,0.0
2226,0.0
3870,0.0
3180,0.0
2834,0.0
3174,0.0
2084,0.0
2943,0.0
3707,0.0
2795,0.0
3725,0.0
2856,0.0
3073,0.0
2486,0.0
3756,0.0
2280,0.0
3089,0.0
2984,0.0
3783,0.0
2671,0.0
3325,0.0
3081,0.0
2850,0.0
2678,0.0
2611,0.0
3193,0.0
3630,0.0
3533,0.0
3099,0.0
2753,0.0
2122,0.0
2641,0.0
3918,0.0
2674,0.0
2975,0.0
3680,0.0
2959,0.0
2861,0.0
2179,0.0
2110,0.0
2217,0.0
3662,0.0
2446,0.0
3548,0.0
2423,0.0
3082,0.0
3714,0.0
3348,0.0
2453,0.0
2481,0.0
3745,0.0
2454,0.0
3579,0.0
2460,0.0
3576,0.0
3219,0.0
3773,0.0
2461,0.0
2305,0.0
3502,0.0
3235,0.0
3669,0.0
2617,0.0
3163,0.0
2640,0.0
3147,0.0
2043,0.0
2743,0.0
2076,0.0
3654,0.0
3816,0.0
2635,0.0
3683,0.0
2208,0.0
2552,0.0
3400,0.0
2957,0.0
3597,0.0
3723,0.0
2849,0.0
2500,0.0
3306,0.0
2681,0.0
3305,0.0
2872,0.0
2599,0.0
3010,0.0
2176,0.0
2987,0.0
3152,0.0
2906,0.0
2440,0.0
3612,0.0
3639,0.0
2740,0.0
2525,0.0
2290,0.0
3145,0.0
3991,0.0
3330,0.0
2542,0.0
3104,0.0
3713,0.0
3033,0.0
2707,0.0
2955,0.0
2557,0.0
2279,0.0
3211,0.0
2688,0.0
2363,0.0
2249,0.0
2257,0.0
3519,0.0
3127,0.0
3552,0.0
2696,0.0
