,years_experience,degree,nr_commits,nr_languages,nr_stars
3092,1.0,1.0,847.0,7.0,4.0
3591,1.0,1.0,844.0,4.0,0.0
3890,0.0,2.0,844.0,9.0,4.0
3820,2.0,0.0,854.0,3.0,5.0
2651,1.0,2.0,851.0,0.0,4.0
3627,1.0,0.0,853.0,4.0,5.0
2070,0.0,1.0,846.0,3.0,7.0
3030,2.0,0.0,845.0,7.0,5.0
2963,2.0,0.0,854.0,5.0,2.0
2293,2.0,0.0,1861.0,8.0,5.0
3775,1.0,0.0,849.0,3.0,2.0
3513,0.0,0.0,847.0,9.0,7.0
3230,2.0,0.0,1851.0,4.0,4.0
3316,1.0,2.0,847.0,5.0,6.0
3645,2.0,0.0,843.0,8.0,6.0
2181,2.0,0.0,851.0,4.0,7.0
2035,1.0,0.0,853.0,0.0,2.0
2581,1.0,0.0,850.0,2.0,1.0
2103,0.0,2.0,852.0,3.0,1.0
3674,2.0,0.0,848.0,1.0,3.0
3467,1.0,0.0,845.0,1.0,5.0
2447,1.0,0.0,852.0,5.0,2.0
3911,3.0,0.0,1859.0,4.0,7.0
2099,3.0,0.0,848.0,1.0,6.0
2085,2.0,1.0,1854.0,2.0,1.0
3711,3.0,0.0,1853.0,10.0,5.0
2380,1.0,0.0,842.0,2.0,2.0
3210,1.0,0.0,846.0,6.0,5.0
2647,3.0,0.0,1862.0,0.0,1.0
2661,2.0,0.0,846.0,3.0,1.0
3866,1.0,1.0,855.0,3.0,6.0
2530,3.0,0.0,1857.0,5.0,2.0
3523,2.0,0.0,848.0,10.0,4.0
3964,1.0,1.0,846.0,9.0,6.0
3185,2.0,0.0,850.0,7.0,1.0
2243,1.0,0.0,850.0,2.0,7.0
3294,0.0,0.0,844.0,9.0,4.0
3492,0.0,3.0,847.0,5.0,4.0
2672,1.0,0.0,844.0,2.0,2.0
2782,2.0,0.0,853.0,4.0,2.0
2227,0.0,1.0,849.0,5.0,1.0
3159,0.0,1.0,850.0,2.0,0.0
2216,0.0,2.0,850.0,11.0,5.0
3061,0.0,0.0,852.0,0.0,5.0
3785,0.0,0.0,849.0,0.0,1.0
2051,2.0,0.0,1856.0,0.0,4.0
2092,2.0,0.0,850.0,2.0,7.0
3158,3.0,0.0,850.0,0.0,1.0
2158,0.0,0.0,848.0,8.0,11.0
3985,0.0,2.0,6.0,3.0,10.0
3834,2.0,1.0,847.0,1.0,3.0
2868,0.0,1.0,847.0,3.0,5.0
2887,2.0,0.0,854.0,5.0,0.0
2948,1.0,1.0,846.0,4.0,2.0
2444,3.0,0.0,857.0,1.0,5.0
2930,2.0,0.0,846.0,3.0,6.0
2352,2.0,1.0,1855.0,4.0,2.0
2362,2.0,1.0,845.0,12.0,1.0
2780,1.0,2.0,851.0,0.0,8.0
2023,3.0,0.0,1864.0,3.0,6.0
2351,2.0,1.0,1858.0,7.0,4.0
3386,0.0,1.0,848.0,11.0,3.0
2491,2.0,0.0,1860.0,2.0,2.0
3982,1.0,1.0,846.0,8.0,6.0
3895,1.0,0.0,846.0,5.0,8.0
