ix,goal_cost,intv_cost
17176,1.0,0.3
14355,1.0,0.8
15640,1.0,0.3
17970,1.0,0.4
19298,1.0,0.6
13327,1.0,0.1
13654,1.0,0.6
14638,1.0,0.7
10042,0.756,1.1
14546,1.0,0.2
10992,1.0,0.7
17587,1.0,0.7
17523,1.0,0.7
17720,1.0,0.3
12286,1.0,0.5
19568,0.79,0.9
17605,1.0,0.8
11661,0.816,0.1
15075,1.0,0.2
13691,1.0,0.2
13271,1.0,0.9
12328,1.0,0.8
16427,1.0,0.2
16818,1.0,0.1
15598,1.0,0.6
17774,1.0,0.2
14087,1.0,0.7
10539,0.788,0.1
15611,1.0,0.2
12396,1.0,0.5
16091,1.0,0.6
16996,1.0,0.1
16966,1.0,0.9
10617,1.0,0.3
16878,0.766,0.1
19251,1.0,0.9
10370,1.0,1.0
10361,1.0,0.8
15945,1.0,0.5
14654,1.0,0.1
14415,1.0,0.2
12308,1.0,0.4
17490,1.0,1.0
12147,1.0,0.6
19066,1.0,0.1
13807,0.92,0.1
16437,0.816,0.1
12459,1.0,1.0
13260,1.0,1.0
13083,1.0,0.6
19969,1.0,0.3
15621,1.0,0.6
12392,1.0,0.4
14574,1.0,0.7
13009,1.0,0.7
15718,1.0,0.1
11373,1.0,0.2
18259,1.0,1.0
18124,0.906,0.1
18989,1.0,0.5
16738,1.0,0.4
19263,1.0,0.2
10629,1.0,0.4
11668,1.0,0.9
13862,1.0,0.7
19493,1.0,0.3
19578,1.0,0.1
11440,1.0,0.5
16610,1.0,0.1
14056,1.0,0.9
12598,1.0,0.2
14559,1.0,1.0
15211,1.0,1.0
16309,1.0,0.2
18544,1.0,0.1
17868,1.0,0.4
17608,0.76,0.1
12243,1.0,0.1
18498,1.0,0.3
12819,0.904,0.1
18969,1.0,1.0
18470,1.0,0.5
12651,0.758,0.2
10828,1.0,0.4
18713,1.0,0.2
15102,1.0,0.7
10433,1.0,0.4
18931,1.0,0.7
16573,1.0,0.3
19455,1.0,1.0
10832,1.0,0.5
14681,1.0,1.1
17534,1.0,1.0
12776,1.0,0.2
14851,1.0,0.6
17980,1.0,0.7
14292,1.0,0.6
10445,1.0,0.8
17906,1.0,0.9
12942,1.0,0.9
17186,1.0,0.6
10242,1.0,0.3
15996,1.0,0.3
13299,1.0,1.0
19767,1.0,0.4
13043,1.0,0.1
17334,1.0,0.3
10324,0.86,0.1
11293,1.0,0.2
15278,1.0,0.6
17869,1.0,0.2
19872,1.0,0.1
12521,1.0,0.2
13619,1.0,0.3
19998,1.0,0.8
13733,1.0,0.2
13184,0.902,0.1
19603,1.0,0.6
16057,1.0,0.9
19161,1.0,0.3
14064,1.0,0.1
11545,1.0,0.7
12960,1.0,0.7
18348,1.0,0.2
16406,1.0,1.0
19465,1.0,0.4
13949,1.0,1.0
14992,1.0,0.4
18708,1.0,0.1
16519,1.0,0.1
16411,1.0,0.9
15952,1.0,0.2
17264,1.0,1.0
18448,1.0,0.6
10822,1.0,0.1
13746,0.76,0.6
19526,1.0,0.2
11377,0.758,0.2
19573,1.0,1.0
11436,1.0,0.1
19668,1.0,0.8
12401,1.0,1.0
15395,1.0,0.8
12229,1.0,0.8
15031,1.0,0.5
15970,1.0,0.9
16628,1.0,0.5
12290,1.0,0.1
17137,1.0,1.0
12515,1.0,0.5
18649,1.0,0.4
17845,1.0,1.0
14316,1.0,0.7
18543,0.824,0.1
10955,0.788,0.1
12377,0.778,1.0
12859,1.0,0.4
16327,1.0,0.2
18385,1.0,0.4
19131,1.0,0.9
19794,1.0,0.7
19879,1.0,1.0
10502,1.0,0.5
11877,1.0,0.5
11606,1.0,0.6
15633,1.0,1.0
10107,1.0,0.7
11081,1.0,0.7
12806,1.0,0.3
14866,1.0,0.5
13771,1.0,0.1
10924,1.0,1.0
15047,1.0,0.3
13710,1.0,0.4
12730,1.0,0.1
11692,1.0,1.0
19876,1.0,0.5
19549,1.0,0.7
14598,1.0,0.4
16303,1.0,0.1
15158,1.0,1.0
16884,1.0,0.9
14735,0.758,0.2
17828,1.0,0.7
19344,1.0,0.6
16671,1.0,0.7
16523,1.0,0.5
14492,1.0,1.1
15932,1.0,0.1
19831,1.0,0.4
11888,1.0,0.4
17945,1.0,1.0
12999,1.0,0.7
10466,1.0,0.8
12457,1.0,0.6
18587,1.0,1.1
17446,1.0,0.9
19162,1.0,0.4
15079,1.0,1.0
11353,1.0,0.4
