,y
3529,0.0
2376,0.0
2825,0.0
2195,0.0
3456,1.0
3497,0.0
2309,0.0
3827,1.0
2384,1.0
2691,0.0
2140,0.0
2924,0.0
3498,0.0
3270,0.0
3001,0.0
2985,0.0
3204,0.0
2206,0.0
2329,0.0
2508,0.0
2296,0.0
3477,0.0
2094,0.0
2775,1.0
3197,0.0
2674,0.0
2810,0.0
2041,0.0
3396,1.0
2214,0.0
3915,0.0
2063,1.0
2635,1.0
3393,0.0
3682,0.0
3095,0.0
3897,0.0
2023,0.0
3329,0.0
3039,0.0
3999,0.0
3457,0.0
3346,0.0
3574,0.0
3912,0.0
2100,0.0
3223,1.0
3145,0.0
3772,1.0
2855,0.0
3898,0.0
2593,0.0
3557,0.0
3196,0.0
2339,0.0
2019,0.0
3916,0.0
2187,0.0
2998,0.0
3597,0.0
2967,1.0
3740,0.0
3190,0.0
2731,0.0
2904,0.0
3333,0.0
3371,0.0
2298,0.0
2124,1.0
3550,0.0
2253,0.0
3342,0.0
3187,0.0
3592,0.0
2022,0.0
2067,0.0
2551,0.0
3549,0.0
2608,0.0
3825,0.0
3323,0.0
3253,0.0
2783,0.0
3131,0.0
2807,0.0
2653,0.0
2098,0.0
3659,0.0
2934,0.0
3037,0.0
3302,0.0
3901,0.0
3812,0.0
2914,1.0
2793,0.0
3408,0.0
3939,0.0
2732,1.0
2637,0.0
3439,0.0
2360,0.0
3350,0.0
2320,0.0
2170,0.0
2598,0.0
2638,0.0
3343,0.0
2792,0.0
2890,0.0
3521,0.0
3824,0.0
2444,0.0
2954,0.0
2661,1.0
2892,0.0
2042,1.0
2350,0.0
2919,0.0
3994,0.0
3509,0.0
3365,0.0
3594,0.0
2639,1.0
2038,0.0
3178,0.0
3569,1.0
3729,0.0
2000,0.0
3074,0.0
2504,0.0
3030,0.0
3937,1.0
3718,0.0
3338,0.0
3331,0.0
2279,0.0
2781,0.0
2841,1.0
3449,1.0
2474,0.0
3622,0.0
2418,0.0
3838,0.0
3301,0.0
3233,0.0
2558,1.0
3157,0.0
3613,0.0
2808,0.0
3717,0.0
2483,0.0
2698,0.0
3430,0.0
2524,0.0
2331,0.0
3959,0.0
3186,0.0
3479,0.0
3988,0.0
2313,1.0
2522,0.0
3978,0.0
3485,0.0
3926,0.0
2586,1.0
2293,1.0
2581,0.0
3590,1.0
2333,0.0
3067,0.0
3228,0.0
3942,0.0
2044,0.0
2813,0.0
3166,0.0
3530,1.0
3357,0.0
3540,1.0
2583,0.0
2066,0.0
2733,0.0
2254,0.0
2913,0.0
3381,1.0
3213,0.0
3675,1.0
2716,0.0
2381,0.0
3406,1.0
3262,0.0
2429,0.0
3486,0.0
2915,0.0
2499,0.0
3122,0.0
2003,0.0
3591,0.0
2572,0.0
3958,0.0
2658,0.0
