,y_hat
3529,False
2376,False
2825,False
2195,False
3456,False
3497,False
2309,False
3827,False
2384,False
2691,False
2140,False
2924,False
3498,False
3270,False
3001,False
2985,False
3204,False
2206,False
2329,False
2508,False
2296,False
3477,False
2094,False
2775,False
3197,False
2674,False
2810,False
2041,False
3396,False
2214,False
3915,False
2063,False
2635,False
3393,False
3682,False
3095,False
3897,False
2023,False
3329,False
3039,False
3999,False
3457,False
3346,False
3574,False
3912,False
2100,False
3223,False
3145,False
3772,False
2855,False
3898,False
2593,False
3557,False
3196,False
2339,False
2019,False
3916,False
2187,False
2998,False
3597,False
2967,False
3740,False
3190,False
2731,False
2904,False
3333,False
3371,False
2298,False
2124,False
3550,False
2253,False
3342,False
3187,False
3592,False
2022,False
2067,False
2551,False
3549,False
2608,False
3825,False
3323,False
3253,False
2783,False
3131,False
2807,False
2653,False
2098,False
3659,False
2934,False
3037,False
3302,False
3901,False
3812,False
2914,False
2793,False
3408,False
3939,False
2732,False
2637,False
3439,False
2360,False
3350,False
2320,False
2170,False
2598,False
2638,False
3343,False
2792,False
2890,False
3521,False
3824,False
2444,False
2954,False
2661,False
2892,False
2042,False
2350,False
2919,False
3994,False
3509,False
3365,False
3594,False
2639,False
2038,False
3178,False
3569,False
3729,False
2000,False
3074,False
2504,False
3030,False
3937,False
3718,False
3338,False
3331,False
2279,False
2781,False
2841,False
3449,False
2474,False
3622,False
2418,False
3838,False
3301,False
3233,False
2558,False
3157,False
3613,False
2808,False
3717,False
2483,False
2698,False
3430,False
2524,False
2331,False
3959,False
3186,False
3479,False
3988,False
2313,False
2522,False
3978,False
3485,False
3926,False
2586,False
2293,False
2581,False
3590,False
2333,False
3067,False
3228,False
3942,False
2044,False
2813,False
3166,False
3530,False
3357,False
3540,False
2583,False
2066,False
2733,False
2254,False
2913,False
3381,False
3213,False
3675,False
2716,False
2381,False
3406,False
3262,False
2429,False
3486,False
2915,False
2499,False
3122,False
2003,False
3591,False
2572,False
3958,False
2658,False
