,y_hat
3267,False
2261,False
3508,False
2708,False
3544,False
2260,False
3033,False
2380,False
2947,False
2099,False
3969,False
2344,False
3460,False
3745,False
3213,False
2835,False
3393,False
2183,False
3475,False
2752,False
2649,False
2060,False
2463,False
2147,False
2571,False
3728,False
2611,False
3478,False
2636,False
2905,False
3846,False
2162,False
3841,False
3737,False
2554,False
2517,False
3318,False
2919,False
3958,False
3669,False
2056,False
2846,False
2175,False
2227,False
3123,False
3476,False
3071,False
2220,False
2345,False
3419,False
3222,False
2150,False
3930,False
2392,False
3334,False
3274,False
3327,False
2928,False
2190,False
3977,False
3262,False
2275,False
2088,False
2120,False
3921,False
2921,False
3683,False
3411,False
3861,False
2613,False
3084,False
2196,False
2377,False
3970,False
3234,False
3454,False
2498,False
2557,False
2979,False
2529,False
3043,False
3997,False
3377,False
2071,False
2972,False
3010,False
2872,False
3889,False
2333,False
3219,False
3448,False
3767,False
3702,False
3239,False
3695,False
3244,False
2328,False
3052,False
2575,False
3802,False
3242,False
2313,False
2906,False
3396,False
3532,False
2159,False
2013,False
2901,False
2895,False
3676,False
2719,False
3015,False
3537,False
2759,False
3304,False
3758,False
2322,False
2480,False
2287,False
2873,False
3854,False
3451,False
2738,False
3138,False
3975,False
3066,False
2633,False
2717,False
2802,False
2657,False
3265,False
2007,False
2669,False
3418,False
2450,False
3643,False
2016,False
2194,False
3748,False
2865,False
2347,False
3890,False
3059,False
2916,False
2799,False
2918,False
3868,False
3894,False
3999,False
3251,False
3480,False
2308,False
3839,False
2416,False
3228,False
3825,False
2735,False
2338,False
2601,False
3271,False
3100,False
2831,False
3365,False
3465,False
2083,False
3041,False
2255,False
2453,False
2360,False
3278,False
3007,False
2151,False
3137,False
3567,False
2334,False
3934,False
3053,False
2967,False
3359,False
3973,False
3372,False
2888,False
3170,False
2965,False
2977,False
3291,False
2860,False
2245,False
3771,False
3507,False
2841,False
2003,False
3326,False
3498,False
2288,False
3622,False
3739,False
2065,False
3398,False
3936,False
