,senior-level_skill
2804,0.0
2334,0.0
3385,0.0
2691,0.0
2095,0.0
3721,0.0
2155,0.0
2897,0.0
3175,0.0
3247,0.0
2919,0.0
3760,0.0
2933,0.0
2725,0.0
2304,0.0
2135,0.0
2131,0.0
2431,0.0
3695,0.0
2339,0.0
3085,0.0
3920,0.0
3775,0.0
3824,0.0
3051,0.0
3444,0.0
2951,0.0
3078,0.0
2480,0.0
3176,0.0
2828,0.0
2504,0.0
3948,0.0
3707,0.0
2369,0.0
3658,0.0
2011,0.0
2441,0.0
3375,0.0
2631,0.0
3620,0.0
2258,0.0
3836,0.0
2767,0.0
2747,0.0
3604,0.0
3820,0.0
2802,0.0
3911,0.0
3666,0.0
3505,0.0
3887,0.0
3252,0.0
2166,0.0
2709,0.0
2625,0.0
2596,0.0
2009,0.0
3210,0.0
3072,0.0
3324,0.0
2049,0.0
3280,0.0
3809,0.0
3202,0.0
3458,0.0
2276,0.0
3575,0.0
2330,0.0
3094,0.0
3992,0.0
3030,0.0
2452,0.0
3056,0.0
3636,0.0
3535,0.0
2620,0.0
2693,0.0
2416,0.0
2192,0.0
3759,0.0
2806,0.0
2621,0.0
3248,0.0
2145,0.0
2694,0.0
3625,0.0
2442,0.0
2185,0.0
2688,0.0
3119,0.0
2914,0.0
3095,0.0
3520,0.0
2523,0.0
2681,0.0
3795,0.0
2854,0.0
2084,0.0
3445,0.0
2598,0.0
3329,0.0
2664,0.0
3882,0.0
2643,0.0
2235,0.0
2757,0.0
3524,0.0
2109,0.0
3145,0.0
2433,0.0
3084,0.0
2464,0.0
2812,0.0
2363,0.0
2332,0.0
3080,0.0
3052,0.0
3522,0.0
2110,0.0
3173,0.0
2445,0.0
3861,0.0
2486,0.0
3729,0.0
2341,0.0
2658,0.0
3892,0.0
2308,0.0
3256,0.0
2891,0.0
3728,0.0
3142,0.0
3870,0.0
3503,0.0
3766,0.0
3488,0.0
3286,0.0
3091,0.0
2146,0.0
3415,0.0
2683,0.0
3742,0.0
3237,0.0
3745,0.0
3969,0.0
3153,0.0
2269,0.0
2491,0.0
3761,0.0
2662,0.0
3819,0.0
3068,0.0
3871,0.0
2219,0.0
3498,0.0
3416,0.0
3754,0.0
2525,0.0
3794,0.0
2312,0.0
3277,0.0
3515,0.0
2097,0.0
3740,0.0
2359,0.0
3000,0.0
3071,0.0
2242,0.0
3924,0.0
3739,0.0
2619,0.0
2685,0.0
3700,0.0
2318,0.0
2458,0.0
3268,0.0
2483,0.0
2503,0.0
2687,0.0
2803,0.0
2669,0.0
3902,0.0
2047,0.0
3572,0.0
3008,0.0
3665,0.0
3921,0.0
2165,0.0
2858,0.0
3551,0.0
3414,0.0
3272,0.0
2238,0.0
2553,0.0
3482,0.0
3020,0.0
3556,0.0
3359,0.0
3611,0.0
