,y_hat
2804,False
2334,False
3385,False
2691,False
2095,False
3721,False
2155,False
2897,False
3175,False
3247,False
2919,False
3760,False
2933,False
2725,False
2304,False
2135,False
2131,False
2431,False
3695,False
2339,False
3085,False
3920,False
3775,False
3824,False
3051,False
3444,False
2951,False
3078,False
2480,False
3176,False
2828,False
2504,False
3948,False
3707,False
2369,False
3658,False
2011,False
2441,False
3375,False
2631,False
3620,False
2258,False
3836,False
2767,False
2747,False
3604,False
3820,False
2802,False
3911,False
3666,False
3505,False
3887,False
3252,False
2166,False
2709,False
2625,False
2596,False
2009,False
3210,False
3072,False
3324,False
2049,False
3280,False
3809,False
3202,False
3458,False
2276,False
3575,False
2330,False
3094,False
3992,False
3030,False
2452,False
3056,False
3636,False
3535,False
2620,False
2693,False
2416,False
2192,False
3759,False
2806,False
2621,False
3248,False
2145,False
2694,False
3625,False
2442,False
2185,False
2688,False
3119,False
2914,False
3095,False
3520,False
2523,False
2681,False
3795,False
2854,False
2084,False
3445,False
2598,False
3329,False
2664,False
3882,False
2643,False
2235,False
2757,False
3524,False
2109,False
3145,False
2433,False
3084,False
2464,False
2812,False
2363,False
2332,False
3080,False
3052,False
3522,False
2110,False
3173,False
2445,False
3861,False
2486,False
3729,False
2341,False
2658,False
3892,False
2308,False
3256,False
2891,False
3728,False
3142,False
3870,False
3503,False
3766,False
3488,False
3286,False
3091,False
2146,False
3415,False
2683,False
3742,False
3237,False
3745,False
3969,False
3153,False
2269,False
2491,False
3761,False
2662,False
3819,False
3068,False
3871,False
2219,False
3498,False
3416,False
3754,False
2525,False
3794,False
2312,False
3277,False
3515,False
2097,False
3740,False
2359,False
3000,False
3071,False
2242,False
3924,False
3739,False
2619,False
2685,False
3700,False
2318,False
2458,False
3268,False
2483,False
2503,False
2687,False
2803,False
2669,False
3902,False
2047,False
3572,False
3008,False
3665,False
3921,False
2165,False
2858,False
3551,False
3414,False
3272,False
2238,False
2553,False
3482,False
3020,False
3556,False
3359,False
3611,False
