,years_experience,degree,nr_commits,nr_languages,nr_stars
2385,0.0,0.0,2.0,3.0,3.0
2483,1.0,1.0,14.0,9.0,1.0
2433,2.0,1.0,27.0,1.0,2.0
3142,1.0,0.0,12.0,0.0,3.0
2981,2.0,0.0,26.0,3.0,1.0
2253,2.0,1.0,24.0,1.0,1.0
2717,1.0,1.0,12.0,1.0,1.0
2308,2.0,0.0,26.0,3.0,7.0
3637,0.0,2.0,4.0,1.0,2.0
3664,0.0,1.0,4.0,2.0,3.0
2626,2.0,0.0,25.0,9.0,3.0
2677,2.0,0.0,22.0,3.0,3.0
2603,2.0,0.0,25.0,0.0,8.0
2212,2.0,0.0,22.0,5.0,7.0
2558,2.0,0.0,25.0,1.0,2.0
3111,2.0,0.0,21.0,3.0,2.0
2136,1.0,0.0,16.0,11.0,2.0
2552,2.0,0.0,25.0,0.0,1.0
3346,1.0,0.0,15.0,8.0,4.0
3455,2.0,0.0,25.0,9.0,6.0
3028,2.0,0.0,22.0,3.0,4.0
2252,1.0,0.0,11.0,4.0,2.0
2211,1.0,0.0,12.0,0.0,7.0
3917,1.0,0.0,15.0,12.0,5.0
3804,1.0,1.0,16.0,2.0,7.0
3541,2.0,0.0,27.0,5.0,1.0
3113,2.0,0.0,25.0,0.0,11.0
2806,2.0,2.0,22.0,2.0,4.0
3278,2.0,1.0,28.0,6.0,3.0
2523,0.0,1.0,6.0,6.0,6.0
2474,3.0,0.0,32.0,4.0,6.0
2120,0.0,0.0,3.0,7.0,10.0
2221,0.0,0.0,1.0,0.0,6.0
2959,0.0,1.0,2.0,0.0,1.0
3322,0.0,0.0,7.0,4.0,3.0
3159,1.0,0.0,13.0,2.0,5.0
3179,1.0,0.0,13.0,6.0,7.0
2423,0.0,2.0,3.0,5.0,10.0
2024,2.0,0.0,26.0,1.0,5.0
3481,1.0,0.0,13.0,1.0,1.0
3894,1.0,1.0,13.0,6.0,2.0
2167,3.0,0.0,39.0,3.0,4.0
2976,2.0,0.0,23.0,2.0,16.0
3228,2.0,0.0,28.0,0.0,2.0
2183,1.0,0.0,13.0,8.0,1.0
3223,3.0,0.0,36.0,7.0,0.0
2217,1.0,0.0,14.0,3.0,1.0
2756,0.0,2.0,3.0,1.0,4.0
3844,2.0,0.0,25.0,2.0,5.0
2924,1.0,0.0,14.0,0.0,1.0
2584,2.0,0.0,26.0,8.0,3.0
3300,1.0,1.0,13.0,2.0,7.0
2810,1.0,0.0,18.0,1.0,3.0
2301,1.0,0.0,11.0,0.0,4.0
3295,2.0,0.0,26.0,4.0,4.0
2663,0.0,2.0,3.0,0.0,1.0
2687,3.0,0.0,34.0,3.0,1.0
3171,0.0,2.0,3.0,8.0,6.0
3453,0.0,0.0,5.0,10.0,9.0
2699,2.0,0.0,20.0,5.0,2.0
2343,1.0,0.0,12.0,5.0,1.0
2559,1.0,0.0,13.0,1.0,0.0
3953,0.0,1.0,5.0,4.0,3.0
3644,2.0,0.0,28.0,6.0,5.0
2749,0.0,2.0,4.0,4.0,5.0
2671,1.0,0.0,14.0,0.0,3.0
3612,4.0,0.0,41.0,4.0,3.0
3974,1.0,1.0,14.0,0.0,4.0
3971,0.0,1.0,4.0,2.0,5.0
3177,0.0,2.0,5.0,3.0,2.0
2800,1.0,0.0,17.0,2.0,9.0
3294,0.0,2.0,8.0,6.0,3.0
2445,0.0,1.0,5.0,3.0,2.0
3651,4.0,0.0,41.0,5.0,5.0
2446,3.0,0.0,34.0,13.0,10.0
3241,1.0,1.0,14.0,5.0,2.0
2884,1.0,0.0,15.0,3.0,2.0
2656,2.0,0.0,25.0,6.0,2.0
3805,1.0,0.0,19.0,6.0,12.0
2465,1.0,0.0,12.0,8.0,7.0
3024,2.0,0.0,22.0,3.0,5.0
3447,1.0,0.0,12.0,2.0,5.0
2062,3.0,0.0,38.0,15.0,0.0
2963,3.0,0.0,35.0,1.0,2.0
3533,3.0,0.0,35.0,5.0,3.0
2521,2.0,0.0,21.0,8.0,7.0
3245,0.0,2.0,5.0,1.0,5.0
2974,2.0,0.0,23.0,6.0,3.0
3801,0.0,3.0,5.0,1.0,1.0
2443,1.0,2.0,14.0,7.0,1.0
3527,3.0,0.0,37.0,2.0,5.0
2561,2.0,0.0,24.0,1.0,2.0
3935,2.0,0.0,25.0,1.0,2.0
3047,1.0,1.0,15.0,6.0,1.0
3471,3.0,0.0,33.0,6.0,7.0
3770,0.0,2.0,2.0,0.0,5.0
3314,0.0,2.0,4.0,3.0,8.0
2064,1.0,0.0,20.0,7.0,2.0
2831,2.0,0.0,25.0,0.0,1.0
2145,1.0,1.0,14.0,1.0,5.0
3069,2.0,0.0,27.0,7.0,4.0
3658,1.0,0.0,13.0,3.0,4.0
3460,2.0,0.0,26.0,9.0,2.0
3945,2.0,0.0,26.0,2.0,2.0
2542,1.0,0.0,13.0,6.0,3.0
3928,1.0,0.0,14.0,3.0,0.0
2177,1.0,1.0,16.0,1.0,5.0
2160,3.0,0.0,34.0,7.0,5.0
3773,3.0,0.0,31.0,2.0,2.0
3689,1.0,1.0,14.0,5.0,2.0
3290,0.0,0.0,4.0,5.0,1.0
3703,2.0,0.0,25.0,2.0,0.0
2296,0.0,0.0,3.0,5.0,1.0
2693,0.0,2.0,6.0,2.0,4.0
3862,2.0,0.0,20.0,0.0,2.0
2088,0.0,0.0,8.0,9.0,5.0
3429,3.0,0.0,33.0,5.0,3.0
3021,1.0,1.0,16.0,6.0,2.0
3680,1.0,0.0,15.0,1.0,3.0
3212,3.0,1.0,32.0,5.0,6.0
2858,2.0,0.0,26.0,1.0,2.0
3567,3.0,0.0,36.0,1.0,7.0
3936,0.0,2.0,2.0,10.0,2.0
2945,1.0,1.0,12.0,9.0,9.0
3409,1.0,1.0,16.0,5.0,10.0
2491,2.0,0.0,29.0,1.0,5.0
3554,2.0,2.0,25.0,1.0,1.0
2007,3.0,0.0,32.0,2.0,2.0
3275,2.0,1.0,25.0,2.0,3.0
2339,0.0,2.0,5.0,8.0,6.0
3016,1.0,2.0,15.0,0.0,2.0
2570,2.0,0.0,23.0,2.0,4.0
2835,1.0,0.0,14.0,2.0,0.0
2738,1.0,0.0,14.0,1.0,8.0
3683,1.0,0.0,13.0,7.0,4.0
2811,3.0,0.0,35.0,4.0,5.0
2001,2.0,0.0,21.0,6.0,2.0
2716,2.0,0.0,26.0,3.0,8.0
3779,0.0,0.0,3.0,5.0,1.0
2707,0.0,0.0,0.0,3.0,3.0
3604,1.0,0.0,14.0,3.0,1.0
2635,1.0,0.0,14.0,6.0,3.0
2639,2.0,0.0,23.0,0.0,11.0
3380,4.0,0.0,44.0,2.0,1.0
3868,0.0,0.0,3.0,1.0,2.0
