,years_experience,degree,nr_commits,nr_languages,nr_stars
3984,1.0,2.0,3.0,9.5,5.0
2742,1.0,3.0,4.0,3.9999547004699707,16.0
2528,1.0,3.0,3.0,8.999954223632812,15.0
2945,3.0,1.0,5.0,1.9999545812606812,17.0
2531,3.0,1.0,5.0,4.999954700469971,11.0
3497,0.0,3.0,7.0,4.999954700469971,14.0
3706,3.0,1.0,7.0,7.999954700469971,10.0
3124,1.0,3.0,5.0,3.9999547004699707,16.0
3045,1.0,3.0,3.0,3.9999547004699707,15.0
3232,3.0,1.0,5.0,4.999954700469971,16.0
2374,0.0,3.0,3.0,1.9999545812606812,16.0
2599,4.0,0.0,5.0,1.9999545812606812,11.0
2778,3.0,1.0,5.0,7.999954700469971,14.0
2719,0.0,3.0,5.0,6.999954700469971,13.0
3467,1.0,3.0,9.0,1.9999545812606812,12.0
2725,1.0,3.0,3.0,2.9999547004699707,17.0
2551,1.0,3.0,9.0,0.9999545812606812,20.0
2929,1.0,3.0,7.0,10.999954223632812,11.0
2628,2.0,2.0,6.0,3.9999547004699707,14.0
2075,1.0,2.0,3.0,0.9999545812606812,12.0
3110,2.0,2.0,2.0,1.9999545812606812,12.0
2434,1.0,3.0,2.0,4.999954700469971,11.0
3285,3.0,1.0,4.0,1.9999545812606812,11.0
3059,3.0,1.0,3.0,13.999954223632812,16.0
3629,4.0,0.0,2.0,2.9999547004699707,12.0
3084,4.0,1.0,8.0,5.999954700469971,14.0
3825,3.0,1.0,3.0,1.9999545812606812,12.0
3514,1.0,3.0,6.0,6.999954700469971,12.0
3186,1.0,3.0,4.0,4.999954700469971,11.0
2711,1.0,3.0,7.0,3.9999547004699707,17.0
2442,3.0,1.0,5.0,4.999954700469971,15.0
3129,1.0,3.0,5.0,6.999954700469971,11.0
3375,0.0,3.0,7.0,3.9999547004699707,18.0
2350,2.0,2.0,8.0,2.9999547004699707,17.0
3841,4.0,0.0,8.0,1.5,9.0
3905,3.0,1.0,3.0,7.999954700469971,18.0
3525,1.0,2.0,3.0,6.5,6.0
3327,4.0,0.0,4.0,1.9999545812606812,19.0
3705,3.0,1.0,6.0,3.9999547004699707,13.0
2946,3.0,1.0,8.0,6.999954700469971,10.0
3005,2.0,2.0,6.0,5.999954700469971,13.0
2825,3.0,1.0,4.0,8.999954223632812,16.0
3827,3.0,1.0,4.0,8.999954223632812,18.0
3784,0.0,3.0,7.0,2.9999547004699707,11.0
3003,0.0,3.0,5.0,0.9999545812606812,13.0
3594,4.0,0.0,7.0,4.999954700469971,14.0
3989,3.0,1.0,5.0,0.9999545812606812,14.0
3194,1.0,3.0,8.0,6.999954700469971,12.0
