,y_hat
3277,False
3428,False
2803,False
3918,False
2026,False
2144,False
3104,False
2097,False
2671,False
2325,False
2862,False
2743,False
2115,False
3477,False
2661,False
3803,False
2747,False
2511,False
3138,False
2496,False
2500,False
3073,False
2658,False
3718,False
3012,False
3711,False
3230,False
2318,False
2164,False
3629,False
3007,False
3770,False
2545,False
2223,False
2506,False
2700,False
3064,False
2636,False
3722,False
3108,False
3745,False
2607,False
3386,False
3843,False
3988,False
3131,False
2375,False
3611,False
3190,False
2225,False
2072,False
3351,False
2896,False
2529,False
2655,False
3976,False
2781,False
3025,False
2857,False
2851,False
2152,False
2591,False
2149,False
2036,False
3600,False
2253,False
3831,False
2430,False
3095,False
2690,False
3394,False
2488,False
3148,False
3913,False
3963,False
3437,False
2623,False
2019,False
2424,False
3933,False
3593,False
2575,False
2933,False
2963,False
3392,False
2227,False
3615,False
2130,False
2334,False
3033,False
3697,False
2718,False
3040,False
3463,False
3956,False
3074,False
2302,False
3132,False
2245,False
2108,False
3403,False
3485,False
3487,False
3203,False
2464,False
2906,False
3472,False
3644,False
3335,False
2651,False
2995,False
2455,False
3985,False
2296,False
3666,False
2679,False
2198,False
2077,False
3161,False
3727,False
3853,False
3192,False
2815,False
2482,False
3395,False
3909,False
2399,False
2923,False
2981,False
3411,False
2014,False
3531,False
2467,False
3709,False
3609,False
2603,False
3260,False
2163,False
2272,False
3896,False
2599,False
2799,False
3288,False
2732,False
2321,False
2293,False
3935,False
3565,False
3087,False
2672,False
3607,False
3507,False
3794,False
2752,False
3356,False
2336,False
3654,False
3614,False
2177,False
3022,False
3764,False
3474,False
2233,False
3661,False
2908,False
2602,False
3096,False
3333,False
3512,False
2788,False
2475,False
2880,False
2304,False
2276,False
2734,False
3338,False
2542,False
3015,False
2092,False
3160,False
2704,False
3184,False
3581,False
3316,False
3662,False
3588,False
3340,False
3439,False
3109,False
3151,False
2628,False
3830,False
2915,False
2250,False
2639,False
2843,False
3124,False
2836,False
2841,False
2754,False
