,years_experience,degree,nr_commits,nr_languages,nr_stars
3277,1.0,0.0,5.0,4.5,10.0
3428,2.0,1.0,10.0,4.5,10.0
2803,3.0,0.0,6.0,4.5,10.0
3918,1.0,0.0,8.0,1.5,10.0
2026,0.0,0.0,2.0,1.5,10.0
2144,2.0,0.0,5.0,1.5,10.0
3104,2.0,1.0,8.0,3.5,10.0
2097,0.0,0.0,4.0,3.5,10.0
2671,1.0,0.0,3.0,0.5,10.0
2325,2.0,0.0,7.0,8.5,10.0
2862,1.0,1.0,3.0,2.5,10.0
2743,0.0,0.0,5.0,9.5,10.0
2115,1.0,2.0,4.0,3.5,10.0
3477,3.0,0.0,5.0,16.5,10.0
2661,2.0,0.0,7.0,4.5,10.0
3803,3.0,0.0,5.0,1.5,10.0
2747,3.0,0.0,8.0,3.5,10.0
2511,3.0,1.0,7.0,1.5,10.0
3138,3.0,0.0,4.0,9.5,10.0
2496,1.0,0.0,3.0,7.5,10.0
2500,0.0,1.0,4.0,2.5,10.0
3073,2.0,0.0,6.0,2.5,10.0
2658,2.0,0.0,4.0,2.5,10.0
3718,1.0,1.0,2.0,10.5,10.0
3012,0.0,0.0,2.0,1.5,10.0
3711,0.0,0.0,9.0,6.5,10.0
3230,3.0,0.0,4.0,6.5,10.0
2318,2.0,0.0,4.0,2.5,10.0
2164,3.0,1.0,4.0,4.5,10.0
3629,2.0,0.0,5.0,2.5,10.0
3007,2.0,0.0,5.0,2.5,10.0
3770,1.0,0.0,3.0,2.5,10.0
2545,0.0,0.0,3.0,4.5,10.0
2223,2.0,0.0,2.0,1.5,10.0
2506,2.0,0.0,8.0,1.5,10.0
2700,3.0,0.0,2.0,3.5,10.0
3064,1.0,2.0,5.0,2.5,10.0
2636,1.0,1.0,6.0,0.5,10.0
3722,1.0,1.0,3.0,2.5,10.0
3108,0.0,2.0,11.0,2.5,10.0
3745,3.0,0.0,7.0,1.5,10.0
2607,2.0,1.0,4.0,6.5,10.0
3386,1.0,0.0,2.0,3.5,10.0
3843,0.0,0.0,4.0,6.5,10.0
3988,1.0,2.0,2.0,12.5,10.0
3131,3.0,0.0,4.0,1.5,10.0
2375,1.0,1.0,8.0,5.5,10.0
3611,1.0,0.0,4.0,3.5,10.0
3190,0.0,1.0,3.0,1.5,10.0
2225,2.0,0.0,3.0,2.5,10.0
2072,0.0,0.0,6.0,10.5,10.0
3351,1.0,1.0,5.0,1.5,10.0
2896,2.0,0.0,6.0,1.5,10.0
2529,0.0,1.0,3.0,1.5,10.0
2655,2.0,1.0,6.0,5.5,10.0
3976,0.0,0.0,3.0,0.5,10.0
2781,2.0,0.0,5.0,2.5,10.0
3025,2.0,1.0,3.0,11.5,10.0
2857,1.0,0.0,3.0,0.5,10.0
2851,1.0,0.0,2.0,3.5,10.0
2152,3.0,0.0,2.0,13.5,10.0
2591,3.0,0.0,6.0,9.5,10.0
2149,2.0,0.0,2.0,0.5,10.0
2036,3.0,0.0,2.0,0.5,10.0
3600,3.0,0.0,3.0,0.5,10.0
2253,2.0,0.0,6.0,2.5,10.0
3831,0.0,0.0,5.0,5.5,10.0
2430,3.0,0.0,3.0,1.5,10.0
3095,3.0,0.0,4.0,0.5,10.0
2690,1.0,0.0,3.0,1.5,10.0
3394,2.0,0.0,6.0,7.5,10.0
2488,2.0,0.0,2.0,6.5,10.0
3148,2.0,0.0,1.0,2.5,10.0
3913,3.0,0.0,2.0,4.5,10.0
3963,3.0,0.0,4.0,2.5,10.0
3437,0.0,2.0,6.0,3.5,10.0
2623,1.0,0.0,6.0,3.5,10.0
2019,2.0,0.0,8.0,5.5,10.0
2424,1.0,0.0,5.0,7.5,10.0
3933,1.0,0.0,3.0,3.5,10.0
3593,0.0,0.0,3.0,3.5,10.0
2575,0.0,0.0,3.0,4.5,10.0
2933,2.0,0.0,6.0,10.5,10.0
2963,1.0,0.0,3.0,3.5,10.0
3392,2.0,0.0,3.0,2.5,10.0
2227,2.0,0.0,10.0,4.5,10.0
3615,3.0,0.0,5.0,0.5,10.0
2130,3.0,0.0,8.0,5.5,10.0
2334,0.0,2.0,8.0,8.5,10.0
3033,1.0,0.0,4.0,10.5,10.0
3697,1.0,0.0,4.0,1.5,10.0
2718,2.0,0.0,4.0,5.5,10.0
3040,1.0,0.0,6.0,2.5,10.0
3463,2.0,0.0,7.0,4.5,10.0
3956,1.0,1.0,3.0,5.5,10.0
3074,1.0,2.0,3.0,7.5,10.0
2302,1.0,0.0,5.0,0.5,10.0
3132,1.0,0.0,4.0,0.5,10.0
2245,2.0,0.0,6.0,0.5,10.0
2108,2.0,0.0,4.0,3.5,10.0
3403,0.0,2.0,5.0,15.5,10.0
3485,2.0,0.0,3.0,5.5,10.0
3487,1.0,0.0,5.0,4.5,10.0
3203,1.0,1.0,4.0,2.5,10.0
2464,2.0,0.0,2.0,0.5,10.0
2906,3.0,0.0,6.0,5.5,10.0
3472,1.0,0.0,6.0,3.5,10.0
3644,1.0,0.0,2.0,0.5,10.0
3335,1.0,0.0,8.0,0.5,10.0
2651,1.0,0.0,6.0,4.5,10.0
2995,1.0,1.0,4.0,5.5,10.0
2455,1.0,1.0,8.0,6.5,10.0
3985,2.0,0.0,7.0,1.5,10.0
2296,2.0,0.0,4.0,3.5,10.0
3666,1.0,0.0,5.0,7.5,10.0
2679,0.0,1.0,8.0,1.5,10.0
2198,1.0,0.0,6.0,7.5,10.0
2077,1.0,0.0,5.0,12.5,10.0
3161,1.0,2.0,2.0,3.5,10.0
3727,2.0,0.0,2.0,3.5,10.0
3853,2.0,0.0,9.0,2.5,10.0
3192,2.0,1.0,6.0,4.5,10.0
2815,2.0,0.0,3.0,0.5,10.0
2482,2.0,0.0,3.0,3.5,10.0
3395,2.0,1.0,6.0,2.5,10.0
3909,2.0,0.0,4.0,8.5,10.0
2399,1.0,2.0,2.0,2.5,10.0
2923,0.0,1.0,3.0,13.5,10.0
2981,3.0,0.0,5.0,1.5,10.0
3411,1.0,0.0,8.0,5.5,10.0
2014,3.0,0.0,3.0,7.5,10.0
3531,4.0,0.0,5.0,2.5,10.0
2467,2.0,0.0,5.0,5.5,10.0
3709,0.0,1.0,4.0,6.5,10.0
3609,1.0,0.0,7.0,1.5,10.0
2603,1.0,0.0,3.0,0.5,10.0
3260,2.0,2.0,6.0,5.5,10.0
2163,3.0,0.0,7.0,15.5,10.0
2272,1.0,2.0,2.0,6.5,10.0
3896,1.0,0.0,9.0,2.5,10.0
2599,1.0,0.0,5.0,6.5,10.0
2799,0.0,1.0,6.0,5.5,10.0
3288,2.0,0.0,7.0,1.5,10.0
2732,1.0,1.0,8.0,4.5,10.0
2321,0.0,1.0,9.0,5.5,10.0
2293,2.0,0.0,2.0,3.5,10.0
3935,0.0,0.0,5.0,8.5,10.0
3565,4.0,0.0,5.0,1.5,10.0
