,y_hat
11562,False
11993,False
19770,False
17186,False
19449,False
10293,False
19848,False
12168,False
15678,False
18540,False
13788,False
10358,False
19846,False
14485,False
10245,False
16707,False
19350,False
16677,False
13804,False
14000,False
12709,False
18688,False
14145,False
18368,False
18849,False
13211,False
11823,False
19035,False
12987,False
12920,False
18863,False
16636,False
11745,False
11288,False
10881,False
18057,False
11072,False
17885,False
10263,False
18522,False
14347,False
13499,False
13737,False
18533,False
17683,False
18002,False
19294,False
12157,False
13994,False
17839,False
11345,False
14459,False
10124,False
18130,False
12078,False
15937,False
19510,False
15138,False
10963,False
10683,False
12531,False
17353,False
15757,False
17802,False
17291,False
16474,False
10717,False
17806,False
13479,False
15733,False
14804,False
15710,False
18999,False
10029,False
17682,False
18557,False
14005,False
15664,False
15209,False
16988,False
16101,False
16675,False
10614,False
10935,False
17526,False
18903,False
16445,False
17162,False
16927,False
14870,False
12961,False
15591,False
16479,False
18054,False
14550,False
17240,False
11458,False
12166,False
10501,False
11799,False
13502,False
14608,False
10469,False
11010,False
13290,False
18153,False
19581,False
10607,False
14424,False
12854,False
10536,False
10584,False
15349,False
14072,False
10460,False
11201,False
18322,False
13028,False
18664,False
17420,False
13764,False
11747,False
10931,False
11633,False
16818,False
19432,False
15770,False
17471,False
19854,False
13880,False
17741,False
16896,False
18697,False
17881,False
14537,False
14357,False
18376,False
19054,False
14624,False
13260,False
19071,False
12573,False
10285,False
15778,False
16219,False
11036,False
18925,False
13613,False
15149,False
18089,False
13218,False
11637,False
12360,False
11675,False
11967,False
15643,False
11027,False
18553,False
15824,False
12751,False
17649,False
17627,False
14841,False
12091,False
15861,False
19038,False
13497,False
12488,False
16911,False
11764,False
13171,False
14244,False
13372,False
19337,False
10098,False
19670,False
12334,False
12467,False
18976,False
12319,False
15998,False
15870,False
14945,False
15480,False
15581,False
18989,False
10279,False
13363,False
11122,False
17628,False
13177,False
11696,False
13463,False
19295,False
10266,False
16416,False
18631,False
12621,False
18507,False
10594,False
